,date,pairA,pairB,npiA,npiB
0,2017-01-01 00:00:00,0.0102378825,0.099710595,-0.6861243564695915,-1.4084441803323458
1,2017-01-01 02:00:00,0.0101625470053218,0.09739907999429401,-0.6863110118766558,-1.4193520843849279
2,2017-01-01 04:00:00,0.009760740001518,0.098514030015321,-0.6873065512326613,-1.4140907004775054
3,2017-01-01 06:00:00,0.009784458000000001,0.100109232,-0.6872477862019103,-1.4065630356557701
4,2017-01-01 08:00:00,0.0100722529507545,0.1002502420486101,-0.6865347294427612,-1.4058976174876456
5,2017-01-01 10:00:00,0.0101056687835822,0.0998093150255052,-0.686451936518848,-1.4079783263086336
6,2017-01-01 12:00:00,0.010627499999890998,0.0986017499989887,-0.6851590185056984,-1.4136767550075522
7,2017-01-01 14:00:00,0.0105944509302196,0.09889459740777999,-0.685240902716839,-1.4122948252215644
8,2017-01-01 16:00:00,0.0102213374992968,0.0984947171868036,-0.6861653492825321,-1.4141818365851804
9,2017-01-01 18:00:00,0.0103368980123046,0.0964410591147993,-0.6858790301352541,-1.4238729288562388
10,2017-01-01 20:00:00,0.0104020399954504,0.0937189599590096,-0.6857176307386882,-1.4367183554875484
11,2017-01-01 22:00:00,0.0100136336909964,0.09528941840683698,-0.6866799677774756,-1.4293074539683366
12,2017-01-02 00:00:00,0.0100777925521528,0.0976017728638624,-0.6865210042185704,-1.4183955885940993
13,2017-01-02 02:00:00,0.0100894799844624,0.101299999844,-0.686492046786956,-1.4009438718782523
14,2017-01-02 04:00:00,0.0101681854038492,0.1011541637780128,-0.6862970418672092,-1.4016320637399828
15,2017-01-02 06:00:00,0.0101586925344538,0.10209638836030802,-0.6863205619278231,-1.3971857610708287
16,2017-01-02 08:00:00,0.0102797580618432,0.1026344098555456,-0.6860206032510684,-1.3946468691173732
17,2017-01-02 10:00:00,0.010407345,0.10227516,-0.6857044867646834,-1.3963421481640252
18,2017-01-02 12:00:00,0.0103957840691894,0.1007434886705008,-0.6857331307691559,-1.4035700155414923
19,2017-01-02 14:00:00,0.010691200000000001,0.10036364,-0.6850011918464173,-1.405362499190569
20,2017-01-02 16:00:00,0.0105318599962992,0.0998580149649108,-0.6853959814921142,-1.4077485141442776
21,2017-01-02 18:00:00,0.0104204255238148,0.097919562801606,-0.6856720777321591,-1.4168959564735089
22,2017-01-02 20:00:00,0.01022085,0.1014966,-0.6861665571378741,-1.4000161272462353
23,2017-01-02 22:00:00,0.010200190007607602,0.0940638900701556,-0.6862177454828425,-1.4350906504767917
24,2017-01-03 00:00:00,0.010184929274025,0.098248560168625,-0.6862555563242145,-1.415343437149976
25,2017-01-03 02:00:00,0.0101248983104135,0.0959963708842149,-0.6864042923748268,-1.425971386595234
26,2017-01-03 04:00:00,0.0099991066265215,0.0980772147409985,-0.6867159608395057,-1.4161520061965902
27,2017-01-03 06:00:00,0.010001880044198,0.0964671124262852,-0.6867090892657862,-1.423749984803858
28,2017-01-03 08:00:00,0.010148400277979999,0.0967237751045,-0.6863460625942743,-1.4225388086440947
29,2017-01-03 10:00:00,0.0102758308,0.0975132464,-0.6860303336531999,-1.4188133397968998
30,2017-01-03 12:00:00,0.0100100856000983,0.0968625984009512,-0.6866887587246078,-1.4218837096314496
31,2017-01-03 14:00:00,0.0101704978911303,0.0966451816621621,-0.6862913123202457,-1.4229096864995567
32,2017-01-03 16:00:00,0.010108200000000001,0.09687960000000001,-0.6864456650364232,-1.4218034800803945
33,2017-01-03 18:00:00,0.0102636989997994,0.0972237329980998,-0.686060392075389,-1.4201795365994594
34,2017-01-03 20:00:00,0.010228102499801,0.09714127499811,-0.6861485879414366,-1.4205686510763442
35,2017-01-03 22:00:00,0.010371,0.098462274,-0.6857945371559198,-1.4143349340852787
36,2017-01-04 00:00:00,0.010430220514100001,0.09880547893006927,-0.6856478091200436,-1.4127153701030732
37,2017-01-04 02:00:00,0.0105792226202828,0.0993522426216628,-0.6852786332235847,-1.410135224236568
38,2017-01-04 04:00:00,0.0106800302683589,0.09970850855098197,-0.6850288665940935,-1.4084540261631726
39,2017-01-04 06:00:00,0.0107005564661739,0.1028989218240778,-0.6849780097460033,-1.3933986526159072
40,2017-01-04 08:00:00,0.0108574059351282,0.10421408243316001,-0.6845893907875622,-1.3871924866588656
41,2017-01-04 10:00:00,0.0108323999988967,0.1067471999891276,-0.684651346884436,-1.3752388531387725
42,2017-01-04 12:00:00,0.0109886802028016,0.1061545909232796,-0.6842641383687083,-1.378035340643722
43,2017-01-04 14:00:00,0.011226655,0.1061103475,-0.6836745187898915,-1.3782441227692546
44,2017-01-04 16:00:00,0.0116197090756162,0.1060934878306262,-0.682700666175054,-1.3783236825624783
45,2017-01-04 18:00:00,0.0117264,0.1053808,-0.6824363228133227,-1.381686814731953
46,2017-01-04 20:00:00,0.01146465,0.101178,-0.683084849155491,-1.4015195820032125
47,2017-01-04 22:00:00,0.01171216,0.10896512,-0.6824716046284611,-1.364772618390057
48,2017-01-05 00:00:00,0.0116852535001035,0.1070414381009481,-0.6825382696674618,-1.3738503607065675
49,2017-01-05 02:00:00,0.0117415298496504,0.10709595007244108,-0.6823988362572528,-1.3735931219028847
50,2017-01-05 04:00:00,0.011678999999999998,0.108775,-0.6825537636867469,-1.3656697835450993
51,2017-01-05 06:00:00,0.0117988113338718,0.1079436442148388,-0.6822569124695314,-1.3695929028481157
52,2017-01-05 08:00:00,0.010883400000101998,0.10152505000095148,-0.6845249864480185,-1.39988187335651
53,2017-01-05 10:00:00,0.0111270132453648,0.1033549283153112,-0.6839213967370196,-1.3912467846672025
