,date,pairA,pairB,npiA,npiB
0,2017-01-01 00:00:00,0.015177974999999996,1.7258130975,-1.0328886932623784,-0.9218135213036301
1,2017-01-01 02:00:00,0.0153398748275037,1.7171054374852044,-1.0312202206051713,-0.9224350393871963
2,2017-01-01 04:00:00,0.015489870002409,1.7553996452730014,-1.0296744323736378,-0.9197017513861129
3,2017-01-01 06:00:00,0.015271884,1.7614056779999998,-1.031920905951042,-0.919273064696006
4,2017-01-01 08:00:00,0.01542163131216,1.7715117043865296,-1.0303776720904405,-0.9185517367914309
5,2017-01-01 10:00:00,0.015085414924768803,1.7363916774613886,-1.0338425791129904,-0.9210584644073707
6,2017-01-01 12:00:00,0.0149467499998467,1.74039449998215,-1.0352716024746176,-0.920772758881692
7,2017-01-01 14:00:00,0.0149712712313362,1.7453427710828502,-1.0350188968053646,-0.9204195710027157
8,2017-01-01 16:00:00,0.0149342888365212,1.7991741444530698,-1.0354000220696609,-0.9165773020170247
9,2017-01-01 18:00:00,0.0145656290173383,1.8161150041618253,-1.039199277680996,-0.9153681309375089
10,2017-01-01 20:00:00,0.014989399993444,1.815347119206011,-1.0348320692815047,-0.9154229395066682
11,2017-01-01 22:00:00,0.014690660205354,1.7688754124813997,-1.0379107579727365,-0.9187399048055487
12,2017-01-02 00:00:00,0.0147521304256984,1.7459251231779167,-1.0372772713071945,-0.9203780050300581
13,2017-01-02 02:00:00,0.0166841099743068,1.7706429572732452,-1.0173670891850861,-0.9186137444995908
14,2017-01-02 04:00:00,0.0179414688562928,1.7736380006979633,-1.0044092686164245,-0.9183999702311461
15,2017-01-02 06:00:00,0.0174542029202802,1.7676634472965382,-1.0094308298099157,-0.9188264100523962
16,2017-01-02 08:00:00,0.017173722793793603,1.8070754062761585,-1.0123213419812285,-0.9160133414239726
17,2017-01-02 10:00:00,0.016236285,1.84793934,-1.0219821881408175,-0.9130966366224692
18,2017-01-02 12:00:00,0.016661736110892597,1.810524464049991,-1.0175976649671503,-0.9157671614199235
19,2017-01-02 14:00:00,0.017907759999999998,1.83742664,-1.0047566581467129,-0.9138469912695274
20,2017-01-02 16:00:00,0.016340774994258,1.8261712493583,-1.0209053574791713,-0.914650356215969
21,2017-01-02 18:00:00,0.016188151324447703,1.72604009469274,-1.0224782338919969,-0.9217973191482902
22,2017-01-02 20:00:00,0.01577367,1.7814789,-1.026749706983889,-0.9178403180743833
23,2017-01-02 22:00:00,0.016456850012273996,1.813422591352504,-1.0197091363544757,-0.9155603046382017
24,2017-01-03 00:00:00,0.0165736576368225,1.8211167932324075,-1.0185053652898768,-0.9150111231590393
25,2017-01-03 02:00:00,0.016857698709724,1.8565157449158303,-1.0155781554776915,-0.9124844870049925
26,2017-01-03 04:00:00,0.016375200207200003,1.8347081347150764,-1.0205505854735561,-0.9140410273471854
27,2017-01-03 06:00:00,0.01632960007216,1.866585554248384,-1.0210205216041395,-0.9117657441294541
28,2017-01-03 08:00:00,0.01621515852799,1.81763723302136,-1.0221999088230163,-0.9152594803055458
29,2017-01-03 10:00:00,0.016347448799999997,1.8419860396,-1.0208365799976156,-0.9135215594891423
30,2017-01-03 12:00:00,0.0150100368001474,1.8623443488182885,-1.0346193948874203,-0.9120684644775665
31,2017-01-03 14:00:00,0.015881858568731998,1.8451869066867068,-1.025634760343519,-0.9132930943476347
32,2017-01-03 16:00:00,0.016136400000000002,1.8322158,-1.0230115616363598,-0.9142189202705526
33,2017-01-03 18:00:00,0.017396099999660002,1.890290924963055,-1.0100296144772833,-0.910073749201796
34,2017-01-03 20:00:00,0.016889218499671402,2.0131270004608317,-1.0152533255597167,-0.9013061994689816
35,2017-01-03 22:00:00,0.017122520999999998,1.922358189,-1.012849006489967,-0.9077849156396696
36,2017-01-04 00:00:00,0.017627072668828996,1.9633012678100712,-1.0076493056837992,-0.9048625617771976
37,2017-01-04 02:00:00,0.017386905100862,1.9755516354058584,-1.0101243733010994,-0.9039881793394154
38,2017-01-04 04:00:00,0.017994104515569997,1.9898939250053516,-1.003866827283088,-0.9029644838424989
39,2017-01-04 06:00:00,0.0178765973010561,1.9897107913709509,-1.0050778080325056,-0.9029775551917817
40,2017-01-04 08:00:00,0.017918441724477,2.1818281566386464,-1.0046465767124304,-0.8892649829877612
41,2017-01-04 10:00:00,0.0179819999981685,2.35597679976004,-1.0039915714327543,-0.8768349465894022
42,2017-01-04 12:00:00,0.0178511328792524,2.163018815855851,-1.0053402338310142,-0.8906075188029631
43,2017-01-04 14:00:00,0.01845775,2.1851261625,-0.9990886886937101,-0.8890295844674865
44,2017-01-04 16:00:00,0.018951326876005002,2.263071284620012,-0.9940020895629899,-0.8834661721568264
45,2017-01-04 18:00:00,0.0184688,2.2554112,-0.9989748119642138,-0.8840129184818891
46,2017-01-04 20:00:00,0.01825365,2.07978825,-1.0011920588738186,-0.8965481850321171
47,2017-01-04 22:00:00,0.01901664,2.1016,-0.9933289995219277,-0.8949913492075456
48,2017-01-05 00:00:00,0.0188996274001674,2.1103454920186917,-0.9945348829770224,-0.894367130826251
49,2017-01-05 02:00:00,0.0190458536514678,2.115807750475036,-0.9930279357132581,-0.8939772565773756
50,2017-01-05 04:00:00,0.019132950000000003,2.05775965,-0.992130356770098,-0.8981204987458337
51,2017-01-05 06:00:00,0.0188964441965216,2.0399904004196303,-0.9945676877571585,-0.8993887969943681
52,2017-01-05 08:00:00,0.0179149300001679,1.9274394700180641,-1.0046827670906395,-0.9074222340426571
53,2017-01-05 10:00:00,0.0181058933728392,2.089613892520916,-1.0027147775582057,-0.8958468698109178
