,date,pairA,pairB,npiA,npiB
0,2017-01-01 00:00:00,0.099710595,0.008410724999999999,-1.4084441803323458,-0.9768350142712433
1,2017-01-01 02:00:00,0.09739907999429401,0.0084047529580875,-1.4193520843849279,-0.9768980167967148
2,2017-01-01 04:00:00,0.098514030015321,0.0084393750013125,-1.4140907004775054,-0.9765327688309234
3,2017-01-01 06:00:00,0.100109232,0.008477928000000001,-1.4065630356557701,-0.9761260509415646
4,2017-01-01 08:00:00,0.1002502420486101,0.0085011742608282,-1.4058976174876456,-0.9758808126861392
5,2017-01-01 10:00:00,0.0998093150255052,0.0086049233711698,-1.4079783263086336,-0.9747863032934189
6,2017-01-01 12:00:00,0.0986017499989887,0.008774999999909999,-1.4136767550075522,-0.972992066532974
7,2017-01-01 14:00:00,0.09889459740777999,0.0087340575136376,-1.4122948252215644,-0.9734239925093888
8,2017-01-01 16:00:00,0.0984947171868036,0.0087298972027068,-1.4141818365851804,-0.9734678820364933
9,2017-01-01 18:00:00,0.0964410591147993,0.0087773660104482,-1.4238729288562388,-0.9729671061188673
10,2017-01-01 20:00:00,0.0937189599590096,0.0086717199962072,-1.4367183554875484,-0.9740816270483433
11,2017-01-01 22:00:00,0.09528941840683698,0.0089742944655836,-1.4293074539683366,-0.9708895939057027
12,2017-01-02 00:00:00,0.0976017728638624,0.008399825110367201,-1.4183955885940993,-0.9769500035134974
13,2017-01-02 02:00:00,0.101299999844,0.008671279986646399,-1.4009438718782523,-0.9740862689637834
14,2017-01-02 04:00:00,0.1011541637780128,0.0087474808564052,-1.4016320637399828,-0.9732823818999824
15,2017-01-02 06:00:00,0.10209638836030802,0.008864656474398,-1.3971857610708287,-0.9720462285096674
16,2017-01-02 08:00:00,0.1026344098555456,0.0095760841468956,-1.3946468691173732,-0.9645409663707823
17,2017-01-02 10:00:00,0.10227516,0.009642555,-1.3963421481640252,-0.9638397268823149
18,2017-01-02 12:00:00,0.1007434886705008,0.0090937680605238,-1.4035700155414923,-0.9696291978269937
19,2017-01-02 14:00:00,0.10036364,0.00876884,-1.405362499190569,-0.9730570519361109
20,2017-01-02 16:00:00,0.0998580149649108,0.0086980049969436,-1.4077485141442776,-0.9738043313674557
21,2017-01-02 18:00:00,0.097919562801606,0.0085654275949645,-1.4168959564735089,-0.9752029670882906
22,2017-01-02 20:00:00,0.1014966,0.00859365,-1.4000161272462353,-0.9749052326084979
23,2017-01-02 22:00:00,0.0940638900701556,0.0087226400065056,-1.4350906504767917,-0.9735444423981278
24,2017-01-03 00:00:00,0.098248560168625,0.0086931972086375,-1.415343437149976,-0.9738550515080133
25,2017-01-03 02:00:00,0.0959963708842149,0.008788617315130498,-1.425971386595234,-0.9728484095959322
26,2017-01-03 04:00:00,0.0980772147409985,0.0085048696076145,-1.4161520061965902,-0.9758418283348167
27,2017-01-03 06:00:00,0.0964671124262852,0.0085118040376134,-1.423749984803858,-0.975768673020598
28,2017-01-03 08:00:00,0.0967237751045,0.00844687208766,-1.4225388086440947,-0.9764536777293386
29,2017-01-03 10:00:00,0.0975132464,0.008010454,-1.4188133397968998,-0.9810577046412243
30,2017-01-03 12:00:00,0.0968625984009512,0.0077494152000761,-1.4218837096314496,-0.9838115539748759
31,2017-01-03 14:00:00,0.0966451816621621,0.0077474963915417,-1.4229096864995567,-0.9838317965963
32,2017-01-03 16:00:00,0.09687960000000001,0.0078846,-1.4218034800803945,-0.9823854113045188
33,2017-01-03 18:00:00,0.0972237329980998,0.0079510409998446,-1.4201795365994594,-0.9816844867553617
34,2017-01-03 20:00:00,0.09714127499811,0.007956332999845201,-1.4205686510763442,-0.9816286583854811
35,2017-01-03 22:00:00,0.098462274,0.007892330999999999,-1.4143349340852787,-0.9823038525124747
36,2017-01-04 00:00:00,0.09880547893006927,0.0079373978112301,-1.4127153701030732,-0.9818284166458067
37,2017-01-04 02:00:00,0.0993522426216628,0.0079948246415444,-1.410135224236568,-0.981222587786492
38,2017-01-04 04:00:00,0.09970850855098197,0.0082243642403517,-1.4084540261631726,-0.9788010417503993
39,2017-01-04 06:00:00,0.1028989218240778,0.0080651078409738,-1.3933986526159072,-0.980481129650874
40,2017-01-04 08:00:00,0.10421408243316001,0.0081031766136804,-1.3871924866588656,-0.9800795201415535
41,2017-01-04 10:00:00,0.1067471999891276,0.0083915999991453,-1.3752388531387725,-0.9770367749707068
42,2017-01-04 12:00:00,0.1061545909232796,0.009193716504336001,-1.378035340643722,-0.9685747838645025
43,2017-01-04 14:00:00,0.1061103475,0.0091094425,-1.3782441227692546,-0.9694638390959565
44,2017-01-04 16:00:00,0.1060934878306262,0.0088703524004704,-1.3783236825624783,-0.9719861388899496
45,2017-01-04 18:00:00,0.1053808,0.008579199999999999,-1.381686814731953,-0.9750576740190577
46,2017-01-04 20:00:00,0.101178,0.00859575,-1.4015195820032125,-0.9748830784934683
47,2017-01-04 22:00:00,0.10896512,0.008679039999999999,-1.364772618390057,-0.9740044040930853
48,2017-01-05 00:00:00,0.1070414381009481,0.0086256364000764,-1.3738503607065675,-0.9745677895672259
49,2017-01-05 02:00:00,0.10709595007244108,0.0093750199574728,-1.3735931219028847,-0.9666621088378203
50,2017-01-05 04:00:00,0.108775,0.0092516,-1.3656697835450993,-0.9679641373781938
51,2017-01-05 06:00:00,0.1079436442148388,0.008668514449375199,-1.3695929028481157,-0.9741154442165568
52,2017-01-05 08:00:00,0.10152505000095148,0.0079491500000745,-1.39988187335651,-0.9817044360060415
53,2017-01-05 10:00:00,0.1033549283153112,0.0081220664198064,-1.3912467846672025,-0.9798802406473632
