,date,pairA,pairB,npiA,npiB
0,2017-01-01 00:00:00,0.1465302975,0.2381588625,-0.7871187528444483,-1.1381749278078646
1,2017-01-01 02:00:00,0.14690547627541742,0.2376575973588582,-0.7870743931824795,-1.1384980841855679
2,2017-01-01 04:00:00,0.14724057002289903,0.23610960003672,-0.7870347730164677,-1.139496049466332
3,2017-01-01 06:00:00,0.14783145,0.23885304,-0.7869649096932584,-1.1377274043956596
4,2017-01-01 08:00:00,0.1551030569220492,0.2369533651113384,-0.7861051435066645,-1.1389520897077792
5,2017-01-01 10:00:00,0.1548398951806534,0.2370105790602726,-0.7861362587153498,-1.1389152049316913
6,2017-01-01 12:00:00,0.1544497499984159,0.2394014999975446,-0.7861823879463637,-1.137373822365762
7,2017-01-01 14:00:00,0.16058132648392,0.24289883939552456,-0.7854574144722385,-1.1351191522546982
8,2017-01-01 16:00:00,0.1591466225814636,0.24818560828788655,-0.7856270482156916,-1.1317108700008807
9,2017-01-01 18:00:00,0.15095470017969,0.2429370972891819,-0.7865956288829016,-1.1350944880973126
10,2017-01-01 20:00:00,0.14888799993488,0.24715407989190086,-0.7868399873867867,-1.1323758773045718
11,2017-01-01 22:00:00,0.1488953376867818,0.24947139503826654,-0.786839119799878,-1.1308819470324785
12,2017-01-02 00:00:00,0.1484801427951472,0.2421866340977216,-0.7868882108099533,-1.1355782978551578
13,2017-01-02 02:00:00,0.154786399761632,0.25702848960418123,-0.7861425838031749,-1.1260100277517553
14,2017-01-02 04:00:00,0.1561861692122186,0.2491408381735546,-0.7859770805718338,-1.1310950509374935
15,2017-01-02 06:00:00,0.1602566862406112,0.2537125818534601,-0.7854957986570544,-1.1281477322310272
16,2017-01-02 08:00:00,0.15909149381423998,0.25993102527803524,-0.7856335664241805,-1.124138816615108
17,2017-01-02 10:00:00,0.1601925,0.26341848,-0.785503387785553,-1.1218905189720927
18,2017-01-02 12:00:00,0.1579203010510425,0.2526114496812618,-0.7857720436475198,-1.1288576118036018
19,2017-01-02 14:00:00,0.15495044,0.263425,-0.7861231883309359,-1.1218863156485226
20,2017-01-02 16:00:00,0.15469949994564003,0.25612499991,-0.7861528584954419,-1.1265924908693759
21,2017-01-02 18:00:00,0.1503359250425071,0.2532731051926426,-0.7866687904200635,-1.1284310547167509
22,2017-01-02 20:00:00,0.15050583,0.25258212,-0.7866487015265146,-1.1288765201073674
23,2017-01-02 22:00:00,0.1549185701155428,0.2530788401887536,-0.786126956500657,-1.1285562937765194
24,2017-01-03 00:00:00,0.15567510078236999,0.25550798328250995,-0.7860375072917776,-1.1269902700923002
25,2017-01-03 02:00:00,0.1556767359504695,0.2578405575821444,-0.7860373139559363,-1.1254865025259442
26,2017-01-03 04:00:00,0.155646277969436,0.256722201248378,-0.7860409151877528,-1.1262074861973368
27,2017-01-03 06:00:00,0.1541208066810551,0.2560991591316943,-0.7862212809097218,-1.1266091499418485
28,2017-01-03 08:00:00,0.15408958266386,0.25262629554257,-0.7862249727146393,-1.128848040951032
29,2017-01-03 10:00:00,0.15510688000000006,0.2562630972,-0.7861046914809724,-1.1265034620972865
30,2017-01-03 12:00:00,0.15529380000152498,0.2533274664024877,-0.7860825907955762,-1.1283960090488612
31,2017-01-03 14:00:00,0.15574402075927055,0.2532240180641481,-0.7860293584649288,-1.1284627002818106
32,2017-01-03 16:00:00,0.1539384,0.25271520000000003,-0.7862428479578668,-1.1287907258894674
33,2017-01-03 18:00:00,0.1556541629969578,0.25364537099504264,-0.7860399828931285,-1.1281910618300077
34,2017-01-03 20:00:00,0.1573071884969394,0.2576659469949868,-0.7858445356631424,-1.1255990707462795
35,2017-01-03 22:00:00,0.158769639,0.259969857,-0.7856716212708248,-1.124113782521212
36,2017-01-04 00:00:00,0.16064625635816818,0.2567815988366279,-0.7854497374194251,-1.1261691936693157
37,2017-01-04 02:00:00,0.164046237552846,0.2626630823756808,-0.7850477370228724,-1.1223775098676587
38,2017-01-04 04:00:00,0.16914458244635802,0.26607988194846977,-0.7844449287861202,-1.1201747622942568
39,2017-01-04 06:00:00,0.1629744495214102,0.2660638857039362,-0.7851744610219146,-1.1201850747776436
40,2017-01-04 08:00:00,0.1660938524003598,0.2677770214030002,-0.784805635101257,-1.1190806478355209
41,2017-01-04 10:00:00,0.17285399998239448,0.2781107999716739,-0.7840063418542864,-1.1124186516659185
42,2017-01-04 12:00:00,0.164009335496994,0.285990252688452,-0.7850521001767362,-1.107338914039561
43,2017-01-04 14:00:00,0.16716207,0.2837390475,-0.7846793332560197,-1.108790224442894
44,2017-01-04 16:00:00,0.1729718718091728,0.29025512816539234,-0.7839924051533478,-1.1045894275954313
45,2017-01-04 18:00:00,0.16770880000000002,0.2828,-0.7846146900523598,-1.1093956110211434
46,2017-01-04 20:00:00,0.16316595,0.27446175,-0.7851518187589357,-1.1147711267816205
47,2017-01-04 22:00:00,0.17041136,0.28272768,-0.7842951499933123,-1.1094422343893318
48,2017-01-05 00:00:00,0.1764078125015625,0.2813605821024921,-0.7835861530472965,-1.1103235771524018
49,2017-01-05 02:00:00,0.1767942173776333,0.2836512409705757,-0.7835404660553644,-1.108846831690553
50,2017-01-05 04:00:00,0.17146375,0.28548285,-0.7841707195411703,-1.1076660271806498
51,2017-01-05 06:00:00,0.17027439096987,0.2860036453846105,-0.7843113446724224,-1.107330280015722
52,2017-01-05 08:00:00,0.16185323000151688,0.2645626500024795,-0.7853070296056247,-1.1211528937052808
53,2017-01-05 10:00:00,0.1641615515788752,0.2725356120919488,-0.7850341027462286,-1.1160128723135463
