,date,pairA,pairB,npiA,npiB
0,2017-01-01 00:00:00,0.0795731925,0.0039153375,-0.9884015154624775,-0.8560336914396324
1,2017-01-01 02:00:00,0.07985956124975939,0.0038613836447442,-0.9879715365775925,-0.8563612198298827
2,2017-01-01 04:00:00,0.0786935550122385,0.0039062250006075,-0.9897222794997846,-0.8560890091225493
3,2017-01-01 06:00:00,0.078962802,0.003929268,-0.9893180087137662,-0.8559491259490154
4,2017-01-01 08:00:00,0.0779370692438286,0.0039421545041709,-0.9908581328615974,-0.8558708980643345
5,2017-01-01 10:00:00,0.07942256565688999,0.0040149812332072,-0.9886276796723943,-0.8554288013649353
6,2017-01-01 12:00:00,0.0786434999991934,0.0039682499999593,-0.9897974364389064,-0.855712484625891
7,2017-01-01 14:00:00,0.0789002639516724,0.0039851585292046,-0.98941190876503,-0.8556098409252886
8,2017-01-01 16:00:00,0.07357772129844001,0.0039672311889294,-0.9974036360631835,-0.8557186693467976
9,2017-01-01 18:00:00,0.0772168280919156,0.0039888030047480994,-0.9919395654117904,-0.8555877170343746
10,2017-01-01 20:00:00,0.07610389996671399,0.0039938199982532,-0.993610612251341,-0.8555572612347134
11,2017-01-01 22:00:00,0.0746725258873504,0.0040374331448728,-0.9957598014733328,-0.8552925064060115
12,2017-01-02 00:00:00,0.07462959955370241,0.0040251242799976,-0.9958242547947572,-0.855367227715161
13,2017-01-02 02:00:00,0.07569135988343681,0.003991219993853601,-0.9942300357223969,-0.8555730446342797
14,2017-01-02 04:00:00,0.07582503127501121,0.0040895995187138,-0.9940293298983903,-0.8549758289717794
15,2017-01-02 06:00:00,0.07616472085761501,0.004197975249944801,-0.9935192904892096,-0.8543179310583865
16,2017-01-02 08:00:00,0.07547667600764041,0.0041404581082424,-0.9945523807184738,-0.8546670904788629
17,2017-01-02 10:00:00,0.076179285,0.004102995,-0.9934974226223168,-0.854894511327257
18,2017-01-02 12:00:00,0.07425560049421,0.0041298320274862,-0.9963858094290662,-0.8547315963998624
19,2017-01-02 14:00:00,0.07935132,0.00407088,-0.9887346540825847,-0.8550894663346984
20,2017-01-02 16:00:00,0.07648916997312237,0.0040262849985852,-0.9930321344395184,-0.8553601815404488
21,2017-01-02 18:00:00,0.0761562810899033,0.003953274274599,-0.9935319626886464,-0.8558033951863474
22,2017-01-02 20:00:00,0.08010909000000001,0.00403749,-0.9875968724640487,-0.8552921612653684
23,2017-01-02 22:00:00,0.080297200059888,0.0040046700029868,-0.987314427700595,-0.8554913959769344
24,2017-01-03 00:00:00,0.07459689107672249,0.004012244865525,-0.9958733661397274,-0.8554454125616298
25,2017-01-03 02:00:00,0.07453364228305409,0.0040910756624818,-0.995968333365707,-0.8549668679996705
26,2017-01-03 04:00:00,0.0750291204493645,0.0039607515501165,-0.9952243794614697,-0.8557580041757867
27,2017-01-03 06:00:00,0.0749732763313046,0.0039905460176341,-0.9953082286650959,-0.8555771360258068
28,2017-01-03 08:00:00,0.07809811830689,0.00400061687605,-0.9906163198264631,-0.8555160005975828
29,2017-01-03 10:00:00,0.0747268212,0.004030738000000001,-0.9956782777805165,-0.8553331494705761
30,2017-01-03 12:00:00,0.0745715736007323,0.0040223640000395,-0.9959113799946034,-0.8553839840719966
31,2017-01-03 14:00:00,0.07390154573745229,0.0040620907493103,-0.9969174179569757,-0.8551428217273067
32,2017-01-03 16:00:00,0.0740112,0.0040290000000000005,-0.9967527735341024,-0.8553437000482792
33,2017-01-03 18:00:00,0.07490555999853601,0.0040829669999202,-0.995409903841863,-0.8550160918629753
34,2017-01-03 20:00:00,0.07812419999848001,0.00411179999992,-0.9905771585119859,-0.8548410603285048
35,2017-01-03 22:00:00,0.07639278599999999,0.004096545,-0.9931768536985813,-0.8549336662330019
36,2017-01-04 00:00:00,0.07802847966598209,0.0040990766620413,-0.9907208813234409,-0.8549182977076368
37,2017-01-04 02:00:00,0.0797696498071572,0.0041077219905964,-0.9881065374178063,-0.8548658159983797
38,2017-01-04 04:00:00,0.07938575521574999,0.004022211597597999,-0.9886829500622215,-0.8553849092352883
39,2017-01-04 06:00:00,0.07938098268674999,0.004074890444586501,-0.9886901159513041,-0.8550651208184535
40,2017-01-04 08:00:00,0.0780967572846048,0.0040515883068402,-0.990618363383398,-0.8552065770986259
41,2017-01-04 10:00:00,0.0788723999919667,0.0040067999995919,-0.9894537461314773,-0.8554784657728554
42,2017-01-04 12:00:00,0.07990871928352039,0.004148117327551599,-0.9878977264409855,-0.8546205949734162
43,2017-01-04 14:00:00,0.0792054625,0.00408242,-0.9889536571869905,-0.8550194124413192
44,2017-01-04 16:00:00,0.07847546460416159,0.004254148600225599,-0.9900497393589621,-0.8539769291613913
45,2017-01-04 18:00:00,0.082936,0.0042,-0.9833523045407268,-0.8543056397564379
46,2017-01-04 20:00:00,0.07934369999999999,0.004226700000000001,-0.9887460954116598,-0.8541435566582382
47,2017-01-04 22:00:00,0.08260991999999999,0.00432816,-0.9838419093418831,-0.853527640885079
48,2017-01-05 00:00:00,0.0852628352007552,0.0043015281000381,-0.9798585923051121,-0.8536893105800893
49,2017-01-05 02:00:00,0.0875836209133806,0.0042437893739531,-0.9763739632958004,-0.8540398151347697
50,2017-01-05 04:00:00,0.08437505,0.00420215,-0.9811915900255649,-0.8542925881211898
51,2017-01-05 06:00:00,0.084449218147683,0.0041163977345578,-0.9810802275341565,-0.8548131496515463
52,2017-01-05 08:00:00,0.0731108400006852,0.0040012500000375,-0.9981046521480424,-0.8555121572006749
