,date,pairA,pairB,npiA,npiB,spread
862,2017-03-13 20:00:00,0.0434,0.2982324,-0.832072551250783,-0.9701021533425334,0.1380296020917503
863,2017-03-13 22:00:00,0.04276309,0.30458651000000003,-0.8385830273475468,-0.968007290383922,0.12942426303637522
864,2017-03-14 00:00:00,0.04281004,0.30011596,-0.838103105768763,-0.9694811694322262,0.13137806366346316
865,2017-03-14 02:00:00,0.04226378100239609,0.2828574230160363,-0.8436869498700368,-0.9751710724788412,0.13148412260880438
866,2017-03-14 04:00:00,0.041976456797875,0.2838466392522,-0.8466239698030826,-0.974844941446927,0.12822097164384438
867,2017-03-14 06:00:00,0.0417207800047642,0.28549862003260185,-0.8492374907872797,-0.9743003060306057,0.12506281524332596
868,2017-03-14 08:00:00,0.040061677223100015,0.29368291072011,-0.8661967927327643,-0.9716020575892398,0.1054052648564755
869,2017-03-14 10:00:00,0.0401356101398224,0.3029324145867445,-0.8654410525385687,-0.9685526229657057,0.10311157042713692
870,2017-03-14 12:00:00,0.040344607000000005,0.30498676,-0.8633046925151983,-0.9678753334459427,0.10457064093074442
871,2017-03-14 14:00:00,0.037337125010517495,0.29031012508177745,-0.8940470887783638,-0.9727140187767356,0.07866692999837177
872,2017-03-14 16:00:00,0.03635149999971,0.29548755499764273,-0.9041221199024385,-0.9710070911107758,0.06688497120833725
873,2017-03-14 18:00:00,0.03700156251785,0.287356000138624,-0.8974771991353719,-0.9736879532724433,0.07621075413707135
874,2017-03-14 20:00:00,0.0372815576540112,0.295861659939648,-0.8946150967328542,-0.970883753839995,0.07626865710714081
875,2017-03-14 22:00:00,0.0360161743614545,0.2930152618312465,-0.9075498091403127,-0.9718221722751105,0.06427236313479778
876,2017-03-15 00:00:00,0.03747,0.306005,-0.8926888443750987,-0.967539633676978,0.07485078930187938
877,2017-03-15 02:00:00,0.0371286349120369,0.30760867684953985,-0.8961782686979282,-0.9670109234044642,0.07083265470653599
878,2017-03-15 04:00:00,0.0368,0.303425,-0.899537565520679,-0.9683902243078008,0.06885265878712177
879,2017-03-15 06:00:00,0.0371685599997036,0.3011104799975988,-0.895770155575328,-0.9691532898228759,0.07338313424754783
880,2017-03-15 08:00:00,0.0380210300003049,0.2983946300023929,-0.8870562312184759,-0.9700486683347527,0.0829924371162768
881,2017-03-15 10:00:00,0.0379250000003034,0.2991125000023929,-0.8880378471761181,-0.9698119964370207,0.08177414926090254
882,2017-03-15 12:00:00,0.0356068800002844,0.2879725200023001,-0.9117336045822715,-0.9734846951252498,0.06175109054297834
883,2017-03-15 14:00:00,0.03520275,0.29585370000000005,-0.9158646100725868,-0.9708863781229744,0.05502176805038761
884,2017-03-15 16:00:00,0.0353663317831432,0.2854067977209668,-0.9141924816886395,-0.9743305785879612,0.0601380968993217
885,2017-03-15 18:00:00,0.0353785628288456,0.2814772502295,-0.9140674562836627,-0.9756260965257963,0.061558640242133644
886,2017-03-15 20:00:00,0.035324548,0.28579408,-0.9146195943440951,-0.9742028969298103,0.0595833025857152
887,2017-03-15 22:00:00,0.035905836094278,0.284560967354652,-0.90867768380237,-0.9746094372642607,0.06593175346189073
888,2017-03-16 00:00:00,0.035434693248039106,0.28617923809217605,-0.9134936927182286,-0.9740759155869458,0.060582222868717284
889,2017-03-16 02:00:00,0.035084,0.26741750000000003,-0.917078469230852,-0.9802614034315794,0.0631829342007274
890,2017-03-16 04:00:00,0.03386472,0.26107184,-0.929541915079185,-0.9823534805410316,0.05281156546184651
891,2017-03-16 06:00:00,0.03388,0.2650626,-0.9293857233491783,-0.9810377816782944,0.05165205832911601
892,2017-03-16 08:00:00,0.0331935099997259,0.2612248099978429,-0.9364030048135166,-0.9823030484298059,0.0459000436162893
893,2017-03-16 10:00:00,0.03301032,0.26194122000000003,-0.9382755678355789,-0.9820668578733475,0.043791290037768604
894,2017-03-16 12:00:00,0.0318814100002659,0.2544158100021219,-0.9498152540842894,-0.984547882383927,0.034732628299637636
895,2017-03-16 14:00:00,0.031433999996100005,0.25650143996817604,-0.9543886665563417,-0.9838602787759855,0.029471612219643784
896,2017-03-16 16:00:00,0.032142366629736296,0.2525314948179282,-0.9471477627614038,-0.9851691152681099,0.03802135250670613
897,2017-03-16 18:00:00,0.0314042699952156,0.2430109199629776,-0.9546925657887524,-0.988307918280384,0.03361535249163161
898,2017-03-16 20:00:00,0.03054412580588,0.23792635411604,-0.963484935486888,-0.9899842299358904,0.026499294449002453
899,2017-03-16 22:00:00,0.0299079,0.23702448,-0.9699884177706107,-0.9902815654681715,0.020293147697560743
900,2017-03-17 00:00:00,0.0303485,0.25070000000000003,-0.9654846169695022,-0.9857729340016487,0.020288317032146508
901,2017-03-17 02:00:00,0.030498199999720206,0.2343935999978496,-0.9639543877850586,-0.9911489305381901,0.02719454275313149
902,2017-03-17 04:00:00,0.0306977334,0.2311170245,-0.9619147629824532,-0.9922291725613118,0.03031440957885867
903,2017-03-17 06:00:00,0.030971476199375,0.223246498669375,-0.9591165717906174,-0.9948239770307605,0.03570740524014315
904,2017-03-17 08:00:00,0.0285018015949536,0.2242477966602957,-0.9843615160980855,-0.9944938628099317,0.010132346711846152
905,2017-03-17 10:00:00,0.030426549999730507,0.24194469999785706,-0.9646867920686562,-0.9886594363860924,0.023972644317436287
906,2017-03-17 12:00:00,0.028580105019249093,0.2371018300937705,-0.9835611006984676,-0.9902560642026464,0.0066949635041788635
907,2017-03-17 14:00:00,0.03048626,0.237448998,-0.964076438126196,-0.9901416077032817,0.02606516957708571
908,2017-03-17 16:00:00,0.02994888,0.23303124,-0.9695695213638258,-0.9915980819529105,0.022028560589084756
909,2017-03-17 18:00:00,0.030404740004082997,0.2339333100314145,-0.9649097332304115,-0.9913006818300162,0.02639094859960467
910,2017-03-17 20:00:00,0.03058000000556,0.23293600004235201,-0.963118230427292,-0.991629481261304,0.02851125083401196
911,2017-03-17 22:00:00,0.029104,0.21518769999999998,-0.9782058609481211,-0.9974808524741161,0.01927499152599499
