,date,pairA,pairB,npiA,npiB,spread
722,2017-03-02 04:00:00,0.14017562,5.0949456999999985,-0.8974077732344126,-0.981961749093752,0.08455397585933944
723,2017-03-02 06:00:00,0.1375184999966322,5.101046999875077,-0.9013974037266148,-0.9816820320533338,0.08028462832671901
724,2017-03-02 08:00:00,0.143479309998837,5.792900034953044,-0.8924473264576624,-0.9499636954138218,0.0575163689561593
725,2017-03-02 10:00:00,0.1430994499976826,5.700562399907684,-0.8930176812182501,-0.954196958902411,0.06117927768416087
726,2017-03-02 12:00:00,0.144174519878764,5.724352389811791,-0.8914034780308235,-0.9531062953218948,0.0617028172910713
727,2017-03-02 14:00:00,0.14112500000112901,6.037025000048296,-0.8959822917370052,-0.9387716684479682,0.042789376710963056
728,2017-03-02 16:00:00,0.14302758470559,6.059329084506818,-0.8931255860024903,-0.937749126920472,0.04462354091798171
729,2017-03-02 18:00:00,0.139281299996706,5.857057734861481,-0.8987505828743256,-0.947022354665807,0.048271771791481344
730,2017-03-02 20:00:00,0.14968942,5.8716017800000015,-0.8831229285421869,-0.9463555758899476,0.06323264734776068
731,2017-03-02 22:00:00,0.1542331808,5.788778,-0.8763005318819014,-0.9501526720976716,0.07385214021577025
732,2017-03-03 00:00:00,0.14704485399999995,5.578347973,-0.887093709364607,-0.9597999383479316,0.07270622898332468
733,2017-03-03 02:00:00,0.14783209084196358,5.815055611892128,-0.8859116836731432,-0.9489479622853009,0.06303627861215766
734,2017-03-03 04:00:00,0.1461318014362205,5.664201985449674,-0.8884646456959813,-0.9558639196695937,0.06739927397361245
735,2017-03-03 06:00:00,0.14564751392760242,5.502603853942827,-0.8891917969759108,-0.9632724640794231,0.07408066710351235
736,2017-03-03 08:00:00,0.149592765186,5.337337815329,-0.8832680544652403,-0.9708491654626022,0.08758111099736199
737,2017-03-03 10:00:00,0.15121836,5.519354174999999,-0.8808272453825943,-0.9625045375181824,0.08167729213558816
738,2017-03-03 12:00:00,0.1461762970011437,5.817987886045522,-0.888397836194581,-0.9488135307601053,0.060415694565524314
739,2017-03-03 14:00:00,0.14389430000226158,5.765977450090626,-0.8918242244639536,-0.9511979743236133,0.05937374985965971
740,2017-03-03 16:00:00,0.1451598487039228,5.742228348426819,-0.8899240198502685,-0.9522867633629992,0.062362743512730745
741,2017-03-03 18:00:00,0.142332398605297,5.655713080708607,-0.8941693987245234,-0.956253097608587,0.06208369888406362
742,2017-03-03 20:00:00,0.14356148251060438,5.731238578813968,-0.8923239455195968,-0.9527905946602511,0.06046664914065425
743,2017-03-03 22:00:00,0.1481271295011501,5.803631495045062,-0.8854686870340839,-0.9494717064413462,0.06400301940726227
744,2017-03-04 00:00:00,0.1442118491106975,5.801555969903183,-0.8913474286834913,-0.9495668598941983,0.05821943121070705
745,2017-03-04 02:00:00,0.14487328022579998,5.80411892104632,-0.8903542986246459,-0.9494493601608345,0.0590950615361886
746,2017-03-04 04:00:00,0.144731192517339,5.812937979149896,-0.8905676414369856,-0.949045046181434,0.0584774047444484
747,2017-03-04 06:00:00,0.14384485441684802,5.787117210077822,-0.8918984663555583,-0.9502288118140109,0.058330345458452615
748,2017-03-04 08:00:00,0.14386438159928638,5.7892733239565395,-0.8918691465497595,-0.9501299637315844,0.058260817181824964
749,2017-03-04 10:00:00,0.14213465,5.80304375,-0.8944663156362487,-0.9494986518968871,0.055032336260638415
750,2017-03-04 12:00:00,0.1410660000143832,5.7862560005899715,-0.8960708794356649,-0.9502682943790467,0.054197414943381816
751,2017-03-04 14:00:00,0.13820559999999998,5.68929153,-0.9003657321720165,-0.954713677378484,0.05434794520646746
752,2017-03-04 16:00:00,0.14081002608447252,5.630913305378008,-0.8964552209011185,-0.9573900552898258,0.06093483438870728
753,2017-03-04 18:00:00,0.1472586500011641,5.7487166000454435,-0.8867726975005308,-0.9519893063329548,0.06521660883242397
754,2017-03-04 20:00:00,0.14924874,5.60934216,-0.8837846037254964,-0.95837899487108,0.07459439114558364
755,2017-03-04 22:00:00,0.142396399979786,5.5803158392078425,-0.8940733015084095,-0.9597097205709224,0.06563641906251294
756,2017-03-05 00:00:00,0.1486222798558317,5.5268696346387625,-0.8847252253346656,-0.9621599876401928,0.07743476230552726
757,2017-03-05 02:00:00,0.1435266000011391,5.507397000043709,-0.8923763211455494,-0.963052719980775,0.07067639883522558
758,2017-03-05 04:00:00,0.1411112876115804,5.5117061994758405,-0.8960028807082955,-0.9628551626509589,0.06685228194266346
759,2017-03-05 06:00:00,0.1396725445281173,5.53661066444729,-0.8981631343923423,-0.961713405422558,0.06355027103021571
760,2017-03-05 08:00:00,0.13999769000111728,5.457641980043556,-0.897674932771099,-0.9653337629102067,0.06765883013910767
761,2017-03-05 10:00:00,0.14000891906331805,5.725058106916935,-0.8976580724829305,-0.9530739413802651,0.05541586889733463
762,2017-03-05 12:00:00,0.14891600000472,5.990890680189887,-0.8842842084213556,-0.9408867186301777,0.05660251020882212
763,2017-03-05 14:00:00,0.1495775,5.97473639,-0.8832909749398359,-0.9416273198683547,0.0583363449285188
764,2017-03-05 16:00:00,0.15034786354371102,6.075536493289144,-0.8821342842822161,-0.937006090434762,0.05487180615254594
765,2017-03-05 18:00:00,0.1540351517736297,6.022228264581907,-0.8765978698421542,-0.9394500319339877,0.06285216209183353
766,2017-03-05 20:00:00,0.15823950019920002,6.029929047590784,-0.8702850963666474,-0.9390969858165622,0.06881188944991479
767,2017-03-05 22:00:00,0.15065766240418071,6.121113511637971,-0.8816691253964252,-0.9349165900095014,0.05324746461307628
768,2017-03-06 00:00:00,0.15289165999999998,6.14174521,-0.878314807595012,-0.9339707198305581,0.05565591223554611
769,2017-03-06 02:00:00,0.157376939,5.979289399480001,-0.8715802205828507,-0.9414185849491052,0.06983836436625457
770,2017-03-06 04:00:00,0.1526543031570123,5.910081164764299,-0.878671195751029,-0.9445914699053612,0.06592027415433221
771,2017-03-06 06:00:00,0.1536318283009787,5.896311901977706,-0.8772034546944264,-0.9452227284099854,0.06801927371555905
772,2017-03-06 08:00:00,0.15318667998000002,5.924652696719999,-0.8778718390025038,-0.943923430983089,0.06605159198058519
773,2017-03-06 10:00:00,0.15232900473686806,5.903602335307215,-0.8791596270203839,-0.9448884949718576,0.0657288679514737
774,2017-03-06 12:00:00,0.15992319999625182,5.925836799861113,-0.8677570434215345,-0.9438691452025235,0.07611210178098904
775,2017-03-06 14:00:00,0.15184541611546998,5.906135920822718,-0.8798857289304092,-0.9447723415198798,0.0648866125894706
776,2017-03-06 16:00:00,0.15903830590759932,5.9459875519216,-0.8690857001754572,-0.9429453242391279,0.07385962406367075
777,2017-03-06 18:00:00,0.15704639999508,5.901790943815106,-0.872076520520836,-0.9449715390899286,0.07289501856909264
778,2017-03-06 20:00:00,0.15407756,6.0201468600000005,-0.876534194451945,-0.9395454549326084,0.06301126048066341
779,2017-03-06 22:00:00,0.15428147257652194,5.960130181028352,-0.8762280224190657,-0.9422969485751763,0.0660689261561106
780,2017-03-07 00:00:00,0.15404276,5.90518137,-0.8765864461910281,-0.9448161033635074,0.06822965717247931
781,2017-03-07 02:00:00,0.15397685695429197,5.938630659401929,-0.8766853987412903,-0.9432826045309364,0.06659720578964612
782,2017-03-07 04:00:00,0.1542088799866328,5.889644729489472,-0.8763370192313145,-0.9455283881537367,0.06919136892242228
783,2017-03-07 06:00:00,0.1615312799974602,5.942796719906559,-0.865342532598316,-0.9430916094744046,0.07774907687608867
784,2017-03-07 08:00:00,0.157688049997499,5.8244076799076225,-0.871113091540689,-0.948519212208982,0.077406120668293
785,2017-03-07 10:00:00,0.15485253300000001,5.674524174000001,-0.8753705827567582,-0.9553906939486733,0.0800201111919151
786,2017-03-07 12:00:00,0.1599646410283731,5.823745602452193,-0.86769482026068,-0.9485495654697875,0.08085474520910751
787,2017-03-07 14:00:00,0.16613370000000002,5.875164473,-0.8584320599223427,-0.946192242508163,0.0877601825858203
788,2017-03-07 16:00:00,0.172004665,5.99074932625,-0.8496168837342274,-0.9408931990698425,0.09127631533561509
789,2017-03-07 18:00:00,0.1683513468,5.9551976412,-0.8551022926242904,-0.9425230832466038,0.08742079062231345
790,2017-03-07 20:00:00,0.16248792995303438,5.921144363288549,-0.8639061353605979,-0.9440842722241912,0.08017813686359332
791,2017-03-07 22:00:00,0.1587217266,5.7439756512,-0.8695610398128079,-0.95220665742321,0.08264561761040212
792,2017-03-08 00:00:00,0.1596823200012888,5.81223573004691,-0.8681187215435794,-0.9490772411308294,0.08095851958724998
793,2017-03-08 02:00:00,0.1571214797551043,5.645521180885473,-0.871963789255571,-0.9567203501798646,0.08475656092429351
794,2017-03-08 04:00:00,0.16056789804852226,5.490105130205227,-0.8667890378349062,-0.9638454741075265,0.09705643627262028
795,2017-03-08 06:00:00,0.15819015247425494,5.429004311066444,-0.870359191322055,-0.9666466706798238,0.09628747935776882
796,2017-03-08 08:00:00,0.1604155378210182,5.628240489055701,-0.8670178046985326,-0.9575125918454065,0.09049478714687387
797,2017-03-08 10:00:00,0.16637280000552,5.63950745618711,-0.858073054430871,-0.9569960522939972,0.0989229978631262
798,2017-03-08 12:00:00,0.16201200000135008,5.595900000046632,-0.8646207378794851,-0.9589952571882859,0.09437451930880081
799,2017-03-08 14:00:00,0.15576825,5.5247544,-0.8739956458096887,-0.9622569615941139,0.0882613157844252
800,2017-03-08 16:00:00,0.15354570004903142,5.533131101766882,-0.8773327751239793,-0.9618729276546794,0.08454015253070002
801,2017-03-08 18:00:00,0.14678584520126228,5.446361817552043,-0.8874826076454084,-0.965850907409275,0.07836829976386661
802,2017-03-08 20:00:00,0.149149035,5.4160668450000005,-0.8839343094624299,-0.9672397950619572,0.08330548559952733
803,2017-03-08 22:00:00,0.1463098200319175,5.294520001155,-0.8881973531323516,-0.972812168839448,0.08461481570709639
804,2017-03-09 00:00:00,0.14708910001283498,5.258008440458814,-0.8870272745623621,-0.9744860589789415,0.0874587844165794
805,2017-03-09 02:00:00,0.14762725999999998,5.34039829,-0.8862192344694211,-0.9707088565227412,0.08448962205332011
806,2017-03-09 04:00:00,0.15075072058756142,5.311929620703615,-0.88152939976661,-0.9720140164203485,0.09048461665373841
807,2017-03-09 06:00:00,0.15169109997291,5.3856219990382,-0.8801174325745864,-0.9686355537335162,0.08851812115892976
808,2017-03-09 08:00:00,0.15421682641966653,5.387179200686999,-0.8763250877673627,-0.9685641630716155,0.0922390753042528
809,2017-03-09 10:00:00,0.15637184,5.3437752,-0.8730893634190791,-0.9705540404523466,0.09746467703326755
810,2017-03-09 12:00:00,0.1551734079854756,5.384789903495978,-0.8748887932159711,-0.9686737015556492,0.09378490833967812
811,2017-03-09 14:00:00,0.16088798,5.5315711699999985,-0.8663084390241634,-0.9619444434801625,0.09563600445599907
812,2017-03-09 16:00:00,0.1573819484973834,5.529467940408069,-0.8715726988888788,-0.9620408670569117,0.09046816816803294
813,2017-03-09 18:00:00,0.157116,5.509536,-0.8719720170352822,-0.9629546564943904,0.09098263945910823
814,2017-03-09 20:00:00,0.15711599999869072,5.5518479999537345,-0.871972017037248,-0.9610148424148406,0.08904282537759256
815,2017-03-09 22:00:00,0.15627183863887004,5.503619786457285,-0.873239514138324,-0.9632258881624829,0.08998637402415888
816,2017-03-10 00:00:00,0.15667083799999998,5.4415624320000004,-0.8726404218822289,-0.9660709375585759,0.09343051567634697
817,2017-03-10 02:00:00,0.1555440000142582,5.387088000493816,-0.8743323541931479,-0.9685683441885323,0.0942359899953844
818,2017-03-10 04:00:00,0.15116040024940205,5.370122468860253,-0.8809142711804555,-0.9693461371826196,0.08843186600216413
819,2017-03-10 06:00:00,0.15040080000000006,5.39953128,-0.8820548008942274,-0.9679978760280042,0.08594307513377686
820,2017-03-10 08:00:00,0.150914227163412,5.469186426955364,-0.881283896808572,-0.9648045021642098,0.08352060535563777
821,2017-03-10 10:00:00,0.15335924714000002,5.537127077350001,-0.8776127316973703,-0.9616897302235452,0.0840769985261749
822,2017-03-10 12:00:00,0.14682272380559994,5.617565084736,-0.8874272349094428,-0.9580020109139187,0.07057477600447593
823,2017-03-10 14:00:00,0.1526068,5.4882399999999985,-0.8787425211121163,-0.9639309819028624,0.08518846079074616
824,2017-03-10 16:00:00,0.1592454599987301,5.527494059955923,-0.8687746610513256,-0.9621313605598566,0.09335669950853098
825,2017-03-10 18:00:00,0.14910555,5.8433639,-0.8839996016139825,-0.9476501551407639,0.0636505535267814
826,2017-03-10 20:00:00,0.1417194449987166,5.276459859952217,-0.8950897404463949,-0.9736401447380614,0.07855040429166649
827,2017-03-10 22:00:00,0.14580300000000002,5.939190599999999,-0.8889583366975778,-0.9432569337837007,0.054298597086122835
828,2017-03-11 00:00:00,0.13732556378211,5.664269578955972,-0.9016870948973306,-0.955860820812642,0.054173725915311444
829,2017-03-11 02:00:00,0.1500064499161536,5.776662396771124,-0.8826469123220598,-0.9507081177809603,0.06806120545890049
830,2017-03-11 04:00:00,0.14917370000000002,5.7947900753,-0.8838972752916113,-0.9498770456010039,0.06597977030939262
831,2017-03-11 06:00:00,0.1576042799959692,5.885855939849467,-0.8712388710884744,-0.9457020870452137,0.07446321595673933
832,2017-03-11 08:00:00,0.15450462998531106,6.096232877132692,-0.8758929545254299,-0.9360572547186679,0.06016430019323793
833,2017-03-11 10:00:00,0.15310499999870253,6.056656799948673,-0.8779944804125922,-0.9378716390970677,0.05987715868447552
834,2017-03-11 12:00:00,0.155009232,6.099048327999999,-0.8751353012836951,-0.9359281790134624,0.06079287772976727
835,2017-03-11 14:00:00,0.15957350322686398,6.006554800811196,-0.8682821084891288,-0.9401685894526818,0.07188648096355299
836,2017-03-11 16:00:00,0.1555641743986872,6.0670975999487995,-0.8743020626221322,-0.937392975576928,0.06309091295479585
837,2017-03-11 18:00:00,0.155476,5.938332499999999,-0.8744344553139144,-0.9432962737927639,0.06886181847884953
838,2017-03-11 20:00:00,0.1510387414,5.9676081981,-0.8810969403314932,-0.941954115269765,0.06085717493827181
839,2017-03-11 22:00:00,0.1528100504362755,6.017743211890494,-0.8784373432740471,-0.9396556513414334,0.06121830806738626
840,2017-03-12 00:00:00,0.1551361600249584,6.107458830982572,-0.8749447205353484,-0.9355425954409644,0.06059787490561597
841,2017-03-12 02:00:00,0.1552473001353438,6.003387005233723,-0.8747778451316262,-0.9403138185713489,0.06553597343972273
842,2017-03-12 04:00:00,0.154201427971224,6.048928263371191,-0.8763482083337507,-0.9382259575902543,0.06187774925650358
843,2017-03-12 06:00:00,0.15342840003270006,6.085641301297025,-0.8775088995448931,-0.9365428306298303,0.05903393108493726
844,2017-03-12 08:00:00,0.15422499,6.11678169,-0.8763128302596165,-0.9351151844652734,0.05880235420565694
845,2017-03-12 10:00:00,0.15017291108326494,6.730829591831981,-0.8823969730843766,-0.9069638617484512,0.024566888664074638
846,2017-03-12 12:00:00,0.148900388,6.574995605359999,-0.884307649639666,-0.9141081461443974,0.029800496504731377
847,2017-03-12 14:00:00,0.153289,6.5178,-0.8777182068476755,-0.9167303063043287,0.03901209945665318
848,2017-03-12 16:00:00,0.15470009705842003,6.671922839489545,-0.8755994633040666,-0.9096644702684777,0.03406500696441117
849,2017-03-12 18:00:00,0.15234310042399998,6.9414451940939985,-0.8791384625328489,-0.8973080877106494,0.01816962517780052
850,2017-03-12 20:00:00,0.15280025544125042,7.050221383017695,-0.8784520503293451,-0.8923211907777535,0.013869140448408368
851,2017-03-12 22:00:00,0.160837184,7.340008632000001,-0.8663847085453839,-0.8790357543468459,0.012651045801462035
852,2017-03-13 00:00:00,0.1639113520067265,7.389973704303267,-0.8617688859998294,-0.876745081468098,0.014976195468268672
853,2017-03-13 02:00:00,0.1642664999986645,7.525472099938818,-0.861235635993776,-0.8705330920585295,0.009297456064753518
854,2017-03-13 04:00:00,0.16805266424860993,7.666252816436586,-0.8555507605192307,-0.8640789320970504,0.00852817157781971
855,2017-03-13 06:00:00,0.16499026644587242,7.250436724368835,-0.8601489102593891,-0.8831422217259597,0.022993311466570576
856,2017-03-13 08:00:00,0.17412278,7.7709424,-0.8464365621156024,-0.8592793875612077,0.012842825445605333
857,2017-03-13 10:00:00,0.17424435600000002,7.874990716,-0.8462540173618446,-0.8545092422466173,0.008255224884772705
858,2017-03-13 12:00:00,0.16768800023256,8.218191611397494,-0.856098298709451,-0.8387750313907338,-0.01732326731871714
859,2017-03-13 14:00:00,0.17321220199999998,8.409559999999999,-0.8478037829222368,-0.8300016551618196,-0.01780212776041723
860,2017-03-13 16:00:00,0.16517268,8.23573719,-0.8598750187238862,-0.8379706458631245,-0.021904372860761634
861,2017-03-13 18:00:00,0.1652863700026854,7.952346170129203,-0.859704314690648,-0.8509628440802843,-0.008741470610363677
862,2017-03-13 20:00:00,0.1684664,7.978990799999999,-0.8549295417683397,-0.8497413081513686,-0.005188233616971072
863,2017-03-13 22:00:00,0.17697759,7.76733329,-0.8421501027118087,-0.8594448489527822,0.01729474624097349
864,2017-03-14 00:00:00,0.17382757999999998,7.778378760000002,-0.8468798010057562,-0.8589384640443714,0.012058663038615136
865,2017-03-14 02:00:00,0.186686640010584,7.7493846514393425,-0.8275720927147262,-0.8602677129588983,0.03269562024417205
