,date,pairA,pairB,npiA,npiB,spread
2250,2017-07-07 12:00:00,45.3657800114793,55.10559624226822,-0.368462641608255,1.069064302707392,-1.437526944315647
2251,2017-07-07 14:00:00,46.212308363378156,52.84370597604762,-0.35794499269450264,0.9736307260443255,-1.3315757187388282
2252,2017-07-07 16:00:00,47.124865451857126,53.041550082993936,-0.34660697306545113,0.981978156080861,-1.3285851291463122
2253,2017-07-07 18:00:00,46.50923291654989,52.82443022587908,-0.35425586852384966,0.9728174444236739,-1.3270733129475236
2254,2017-07-07 20:00:00,44.931527244768155,52.250499453294104,-0.3738579932581418,0.948602181993503,-1.3224601752516447
2255,2017-07-07 22:00:00,45.63530674,51.22641591,-0.3651139203314139,0.9053940932555629,-1.2705080135869768
2256,2017-07-08 00:00:00,44.0390304,47.73844799999999,-0.3849467753985712,0.7582299014694183,-1.1431766768679894
2257,2017-07-08 02:00:00,44.450617062668684,48.707703308039605,-0.37983303761787907,0.799124679667673,-1.178957717285552
2258,2017-07-08 04:00:00,44.895179059433936,48.342819656884096,-0.37430959945791026,0.7837295243784496,-1.1580391238363599
2259,2017-07-08 06:00:00,44.99760229051889,48.20758405538444,-0.37303704717688235,0.778023669706349,-1.1510607168832312
2260,2017-07-08 08:00:00,47.07697534026001,48.939964914132254,-0.34720198134732266,0.8089242513453769,-1.1561262326926995
2261,2017-07-08 10:00:00,46.718146876761104,47.07213405616352,-0.3516602275370423,0.7301168122579603,-1.0817770397950026
2262,2017-07-08 12:00:00,49.220605684207456,51.0433137459675,-0.32056855399910406,0.8976686546393181,-1.218237208638422
2263,2017-07-08 14:00:00,49.62669900223329,51.812064122325495,-0.31552306800252067,0.9301037373984419,-1.2456268054009625
2264,2017-07-08 16:00:00,47.966293303155936,51.11924753004861,-0.3361526950647643,0.9008724495858031,-1.2370251446505676
2265,2017-07-08 18:00:00,49.40637284,53.224818283999994,-0.31826049931912825,0.9897106001219408,-1.307971099441069
2266,2017-07-08 20:00:00,49.9308915898738,52.10421399633867,-0.31174364250331305,0.9424301122960748,-1.2541737547993879
2267,2017-07-08 22:00:00,51.08742155049841,52.20402841244122,-0.29737439420016953,0.9466414778399559,-1.2440158720401255
2268,2017-07-09 00:00:00,51.26975774961723,53.1257956409145,-0.2951089672687525,0.985532641031083,-1.2806416082998355
2269,2017-07-09 02:00:00,50.70547443535834,53.68396493509408,-0.30211987691395326,1.0090828958434277,-1.311202772757381
2270,2017-07-09 04:00:00,49.463628999250496,53.31815335744957,-0.3175491230494549,0.9936485895197581,-1.311197712569213
2271,2017-07-09 06:00:00,49.709239569055725,53.89275703468361,-0.3144975468831947,1.017892243113892,-1.3323897899970867
2272,2017-07-09 08:00:00,49.05872010773113,52.22484147564718,-0.3225798931985049,0.9475196217060501,-1.270099514904555
2273,2017-07-09 10:00:00,49.949000000199,51.91960100020685,-0.31151865547038093,0.9346409287169869,-1.2461595841873678
2274,2017-07-09 12:00:00,49.336859858748,51.26905585132801,-0.319124159857038,0.9071931558230122,-1.2263173156800502
2275,2017-07-09 14:00:00,49.34066595216086,52.1824342561192,-0.31907687124093953,0.9457303781267612,-1.2648072493677007
2276,2017-07-09 16:00:00,49.161170077083,51.57360600407899,-0.32130700870922513,0.9200427227469075,-1.2413497314561326
2277,2017-07-09 18:00:00,49.9919659617584,51.36910628184862,-0.31098482704288655,0.9114144792770521,-1.2223993063199385
2278,2017-07-09 20:00:00,50.06290680957259,51.219075385836604,-0.3101034260487204,0.9050843821763136,-1.215187808225034
2279,2017-07-09 22:00:00,47.919071175113594,49.244166052055476,-0.3367394040185702,0.8217590926506964,-1.1584984966692666
2280,2017-07-10 00:00:00,48.26877277489336,50.906707697241956,-0.3323945540878965,0.891904978116906,-1.2242995322048025
2281,2017-07-10 02:00:00,47.79449824,49.73219908,-0.3382871541828045,0.8423501611397411,-1.1806373153225456
2282,2017-07-10 04:00:00,48.42132452019556,48.238967120194815,-0.33049918260427197,0.7793477826247478,-1.1098469652290197
2283,2017-07-10 06:00:00,49.39796762678121,49.986829123613816,-0.31836492946784356,0.853093500969636,-1.1714584304374795
2284,2017-07-10 08:00:00,48.766882658362896,48.60543782718,-0.32620581290391704,0.7948098989051614,-1.1210157118090784
2285,2017-07-10 10:00:00,47.079454872618506,46.44393079019,-0.3471711745222962,0.7036116871249687,-1.050782861647265
2286,2017-07-10 12:00:00,44.9808861594396,44.547999999445,-0.3732447359063784,0.6236186568844887,-0.9968633927908671
2287,2017-07-10 14:00:00,44.59728243080321,41.531327493364,-0.37801080113119195,0.4963393404756139,-0.8743501416068058
2288,2017-07-10 16:00:00,46.204474367711065,42.51913372059493,-0.3580423257794885,0.5380168182571567,-0.8960591440366452
2289,2017-07-10 18:00:00,45.985338,42.971916418199996,-0.3607649745539212,0.5571206063272138,-0.917885580881135
2290,2017-07-10 20:00:00,43.37888228,39.66644649,-0.39314875249911285,0.41765636152659097,-0.8108051140257038
2291,2017-07-10 22:00:00,44.36485596,39.63456492,-0.3808985721227804,0.416311215698709,-0.7972097878214894
2292,2017-07-11 00:00:00,45.025713340328906,37.77650456419031,-0.37268778285296983,0.3379160132174428,-0.7106037960704126
2293,2017-07-11 02:00:00,42.352189804295996,35.368584038694,-0.40590484150383893,0.23632113414645617,-0.642225975650295
2294,2017-07-11 04:00:00,42.31257828683599,32.548159590711144,-0.4063969928094045,0.11732190734987726,-0.5237189001592818
2295,2017-07-11 06:00:00,42.1419434014424,31.803461806767093,-0.4085170373572127,0.08590165053362146,-0.49441868789083415
