,date,pairA,pairB,npiA,npiB,spread
4665,2018-01-24 18:00:00,95.47932516929501,1033.42629723884,2.018020549914654,2.143549171654146,-0.12552862173949197
4666,2018-01-24 20:00:00,96.4171612090299,1039.1375809466465,2.049730196004737,2.161283143773624,-0.11155294776888702
4667,2018-01-24 22:00:00,95.623325888,1061.4247712000001,2.0228894306500793,2.2304865717234987,-0.20759714107341942
4668,2018-01-25 00:00:00,96.41567301011362,1070.888511963614,2.0496798777625846,2.2598722096000587,-0.2101923318374741
4669,2018-01-25 02:00:00,98.4309365,1099.50738365,2.117818965337666,2.3487359919899227,-0.23091702665225666
4670,2018-01-25 04:00:00,98.13180671847306,1094.7273844629658,2.107704937826093,2.3338937294355118,-0.22618879160941896
4671,2018-01-25 06:00:00,95.43557798999079,1071.9050674595562,2.016541392029478,2.2630286920557103,-0.24648730002623243
4672,2018-01-25 08:00:00,94.16037852207695,1065.2826600234976,1.9734249813685691,2.2424656111717467,-0.26904062980317756
4673,2018-01-25 10:00:00,92.0260819800824,1052.8853232609426,1.9012612073926116,2.203970933661256,-0.30270972626864423
4674,2018-01-25 12:00:00,92.74031099958704,1049.9779756753246,1.9254103640428097,2.1949433973554497,-0.26953303331264
4675,2018-01-25 14:00:00,92.1067528,1028.1157499,1.903988809063909,2.127059516567072,-0.22307070750316282
4676,2018-01-25 16:00:00,90.8074199998349,1041.3234699981067,1.860056414166696,2.168070496228534,-0.308014082061838
4677,2018-01-25 18:00:00,92.41390217572872,1064.0705715567094,1.9143739911090576,2.2387019839075326,-0.324327992798475
4678,2018-01-25 20:00:00,92.90515483489014,1065.8400198558027,1.9309839818780457,2.244196256020138,-0.3132122741420924
4679,2018-01-25 22:00:00,92.25631089127415,1048.6835777141337,1.9090455929187422,2.19092419282462,-0.28187859990587794
4680,2018-01-26 00:00:00,93.547728,1057.68,1.9527103463909494,2.218858771135716,-0.26614842474476674
4681,2018-01-26 02:00:00,96.27748749014393,1069.2631134643152,2.0450076176367618,2.2548252231178063,-0.20981760548104456
4682,2018-01-26 04:00:00,94.786189861754,1060.4317289904407,1.9945846033702246,2.227403099817923,-0.23281849644769848
