,dtail
0,0.2996480704058546
1,0.2907524900638674
2,0.33905899987299243
3,0.3079049695676066
4,0.4207187111644637
5,0.4088311794503019
6,0.2974696985807103
7,0.30554487496979604
8,0.23664296267187
9,0.2506163016011877
10,0.26141856498329646
11,0.25919815853000794
12,0.24653281934946256
13,0.20042646697413172
14,0.2174501938434014
15,0.1247591999392839
16,0.09798317914972511
17,0.1163119023649914
18,0.15215958793539064
19,0.1638783473358633
20,0.1861495840189888
21,0.18403871710993835
22,0.16583223686167944
23,0.1127628932751264
24,0.12332452215513257
25,0.1484280098696549
26,0.14134893588336075
27,0.09779749300269441
28,0.12935881455743609
29,0.12507821058970814
30,0.15249293383302276
31,0.10935809349134971
32,0.1430493845246426
33,0.16153799300310057
34,0.18743872110448034
35,0.17246711523351924
36,0.19401065887166186
37,0.16652369810299236
38,0.18013484112541256
39,0.1925950993194555
40,0.20090923037740355
41,0.20737444903524446
42,0.23965274832760108
43,0.21141853402600175
44,0.24064513338869753
45,0.17475933635209764
46,0.11291606553566733
47,0.15395499543422275
48,0.1538717474567513
49,0.14326327244302042
50,0.1271600356111629
51,0.09759631090263907
52,0.11167811146313791
53,0.11749060559436073
54,0.14115815753359223
55,0.14041129946773284
56,0.16101366996396185
57,0.12570289702705614
58,0.08495238351893378
59,0.07153330030529331
60,0.06963992251643106
61,0.08363569222193368
62,0.19206451303716493
63,0.1013694075286861
64,0.1163474495771259
65,0.1396428511992664
66,0.14934841461022388
67,0.09953500746973522
68,0.14789767188662858
69,0.17498432326318344
70,0.21811302853129133
71,0.19240792440059418
72,0.19062226571265847
73,0.17748999740702096
74,0.2086134206079534
75,0.09818823463145596
76,0.2060614279861238
77,0.17575864344687506
78,0.17958160353567593
79,0.17838699498010868
80,0.23137320137858308
81,0.23024978102426097
82,0.24375681907829996
83,0.21837547407724595
84,0.2601959919509298
85,0.2526710369780132
86,0.32532754352474885
87,0.3142158111386651
88,0.3104150888593513
89,0.33782031342868774
90,0.33083264753365355
91,0.3675394126489407
92,0.36364244911146576
93,0.38341982109970274
94,0.4198500919899595
95,0.3926423520471879
96,0.3794501049078421
97,0.3582009376108928
98,0.33591151312831025
99,0.37294456285483674
100,0.3655437556522854
101,0.3646803834087148
102,0.36540301489364463
103,0.3664354916667661
104,0.36122918532612996
105,0.3615420308071994
106,0.3614889078552033
107,0.36238028749530066
108,0.36716027218669156
109,0.3638946001262532
