,dtail
0,-0.9173848564630105
1,-0.9440914191921526
2,-0.949864405963159
3,-0.927777455326914
4,-0.9195822867239511
5,-0.9196648857239935
6,-0.9525115718875581
7,-0.9683378451108036
8,-0.9152567115393444
9,-0.9110381508269495
10,-0.9532791538082506
11,-0.9006540967971173
12,-0.9217263926462069
13,-0.9170639514762168
14,-0.911841245419689
15,-0.988508769237255
16,-0.862029007142809
17,-0.8128042531164796
18,-0.9004806780460888
19,-0.9134836444121301
20,-0.9791028610763937
21,-1.0595517871590552
22,-1.0804555857301976
23,-1.0841325335573342
24,-1.0089646015829097
25,-1.0132871651358544
26,-1.0199959494636124
27,-1.0844593325263348
28,-1.0736219551313895
29,-1.076375479601666
30,-1.0556721914760763
31,-1.0615928269628305
32,-1.0500721530032586
33,-1.0356668537783298
34,-1.028215117595515
35,-1.0432400759250826
36,-1.0306855328931084
37,-1.030563649323416
38,-1.01670113875823
39,-0.9986274407974158
40,-1.0299567353922972
41,-0.9851108116658656
42,-0.9835954647313525
43,-0.9844376203429455
44,-0.9728674070836102
45,-0.9368791212088561
46,-0.9260991168739039
47,-0.9407396431748789
48,-0.9589585931432087
49,-0.9755186804050924
50,-0.9405972025890466
51,-0.8961738669870302
52,-0.8852708300593455
53,-0.9187378434758287
54,-0.9199729629903939
55,-0.890654270269683
56,-0.944886033604996
57,-0.9383708347423625
58,-0.912838958810367
59,-0.970266106473033
60,-1.0084701597937982
61,-1.0424934021874388
62,-1.0289365032892595
63,-1.0320019115318466
64,-1.0034483701264567
65,-1.0248215099093612
66,-1.0388620619164894
67,-1.0086088659977728
68,-1.0610436204276388
69,-1.0628194145169183
70,-1.0377116038370557
71,-0.8879155392176485
72,-0.9516144703038261
73,-0.9524909028272088
74,-0.952005539008942
75,-0.9409212929563002
76,-0.907075360495758
77,-0.9419986203325434
78,-0.9300771164397732
79,-0.8790274034454303
80,-0.9183706922406996
81,-0.918076144735795
82,-0.9153952277424371
83,-0.9886836423895976
84,-0.9125245941366387
85,-0.9699007745956825
86,-0.9240027750287141
87,-0.9671271884823202
88,-0.9328804688007679
89,-0.9325590036023819
90,-0.9169630848992931
91,-0.9633494281003367
92,-0.8964611252073325
93,-0.9150042749248894
94,-0.9232504778128034
95,-0.8982887549214291
96,-0.9114360354977931
97,-0.8861919246833572
98,-0.9347910466190013
99,-0.9283254390079902
100,-0.9317702153394436
101,-0.9261491527190082
102,-0.9312119355956168
103,-0.9287380343352986
104,-0.9401583328958776
105,-0.9394590267015077
106,-0.943942622563258
107,-0.9416137568225735
108,-0.9468506994594916
109,-0.947792251839639
