,dtail
0,-0.06745232251492128
1,-0.052625087248145574
2,-0.02601179299100137
3,-0.06958319904954458
4,0.05099348920208441
5,0.07053355170241465
6,-0.1117275155457696
7,-0.11415233454404916
8,-0.15853218671833486
9,-0.1835062404694674
10,-0.16541724737572921
11,-0.13068097488549751
12,-0.1491852373568149
13,-0.1978968058309743
14,-0.17187983812860647
15,-0.24740736008213793
16,-0.26805548037765775
17,-0.2284511641840056
18,-0.2027570883493881
19,-0.192218012163306
20,-0.19052289978939568
21,-0.18750219908232488
22,-0.18108831937276387
23,-0.25260960846937125
24,-0.24256000577990575
25,-0.22175711581606528
26,-0.247766193375499
27,-0.2463345988303125
28,-0.2334007694480325
29,-0.2247762719261133
30,-0.21535168217534464
31,-0.23690446659432643
32,-0.21845995146895328
33,-0.21650069516933207
34,-0.17528897349615677
35,-0.1839144274339875
36,-0.18282306372712848
37,-0.19023751664775096
38,-0.18306687591934995
39,-0.16339202272236808
40,-0.16003374378723012
41,-0.1534610532700503
42,-0.14222937031055521
43,-0.14424084168459547
44,-0.13544411630475206
45,-0.18679240482188614
46,-0.24187771707853314
47,-0.21556914160783386
48,-0.21037633433838954
49,-0.20171903172117717
50,-0.21309419414102188
51,-0.20407845381319567
52,-0.20727320228427001
53,-0.21115675521003374
54,-0.1964763662100294
55,-0.20048442231401198
56,-0.18846785825437606
57,-0.20307562384506894
58,-0.2078897824079895
59,-0.23129011893191478
60,-0.21913810207532441
61,-0.21741384708057193
62,-0.20153331074630232
63,-0.22102328156096734
64,-0.20536018564034197
65,-0.18519750455497236
66,-0.17326780006652756
67,-0.204004357382726
68,-0.16738759622071492
69,-0.16753181509769166
70,-0.1428234758324809
71,-0.07708871284028745
72,-0.06935342194468912
73,-0.05990722040811261
74,-0.05048924830225626
75,-0.13360338946671713
76,-0.05974648464320753
77,-0.0942194031021169
78,-0.156308321742411
79,-0.20426174274018508
80,-0.1464914642777888
81,-0.16499695623362123
82,-0.16835297344129696
83,-0.17208656579078516
84,-0.11376143422209406
85,-0.10892466575796941
86,-0.09488829237268609
87,-0.1357064362104206
88,-0.1609253964511705
89,-0.16837079162849872
90,-0.14563655725414515
91,-0.1390508845808212
92,-0.13919654930505831
93,-0.11767044006464411
94,-0.10739803416010868
95,-0.10821632316392002
96,-0.07568422823218812
97,-0.071160235530427
98,-0.08510616300424331
99,-0.08474993261812236
100,-0.08453682962904716
101,-0.08556282293703785
102,-0.08611326868962674
103,-0.08394877879255272
104,-0.08377069460990069
105,-0.08456958284061025
106,-0.0849719604879684
107,-0.0847568165393171
108,-0.08493646420039017
109,-0.08507311470185175
