,dtail
0,-0.32984715959158756
1,-0.3569376309007207
2,-0.31785277610888935
3,-0.29178111882440083
4,-0.16860481061830446
5,-0.14911477777512516
6,-0.29782561328379115
7,-0.27195767331534193
8,-0.2910231439151706
9,-0.2887488676458476
10,-0.2574170754054483
11,-0.2278420344947808
12,-0.22921956750996944
13,-0.24812835894511992
14,-0.231151673971705
15,-0.35094177771276835
16,-0.3145185873983716
17,-0.28736273143203284
18,-0.28519099385067015
19,-0.3448834902638095
20,-0.3891137490722033
21,-0.33501152667041834
22,-0.3722106142310441
23,-0.3717850388158614
24,-0.37070858226123704
25,-0.34356816543348995
26,-0.35227704313363456
27,-0.40798491056992886
28,-0.3691573527075053
29,-0.38396375514535513
30,-0.39523114050691877
31,-0.41156374595934353
32,-0.3904587533035238
33,-0.3744725127459613
34,-0.33603611670311506
35,-0.34254467747155193
36,-0.3511314348238435
37,-0.37342200194163483
38,-0.3469434961044035
39,-0.3746421798976271
40,-0.33628379509049117
41,-0.2983838323038428
42,-0.26108133540054385
43,-0.28321096719673755
44,-0.26621704782010197
45,-0.3112268272901688
46,-0.34711400428000605
47,-0.3052557839417196
48,-0.3330003295209806
49,-0.33972620757818667
50,-0.38926710899824934
51,-0.38454114115537397
52,-0.36780509098087305
53,-0.35590516212530454
54,-0.34259143158185257
55,-0.32113087161830667
56,-0.3397116568372146
57,-0.3482915100846432
58,-0.3630246380855824
59,-0.3664668933121914
60,-0.40747448260646113
61,-0.39742034336451304
62,-0.32208856377345396
63,-0.3619335888537528
64,-0.3559609401328432
65,-0.34986701001293835
66,-0.33545082142723853
67,-0.3744316182790759
68,-0.3819034975699499
69,-0.425186552964512
70,-0.4100793168819302
71,-0.3075017163875521
72,-0.30491884353477616
73,-0.3244939554110775
74,-0.2615178637270922
75,-0.3470335960229901
76,-0.2884846575419457
77,-0.3267143062616122
78,-0.36173548560685137
79,-0.3297138078058695
80,-0.3341303944244858
81,-0.30146375852510404
82,-0.30055069853972477
83,-0.29616988581476256
84,-0.28664001466870814
85,-0.25248534362455277
86,-0.22913289150567556
87,-0.23858130707568664
88,-0.21380602093126938
89,-0.20140814731374568
90,-0.2246008054127312
91,-0.22815147112974832
92,-0.23557914456868356
93,-0.22796442074082152
94,-0.230937489148327
95,-0.24607264732917425
96,-0.22136490770411094
97,-0.24428812450515386
98,-0.24880392026657142
99,-0.1930172082610111
100,-0.21344173387766222
101,-0.21408630155148348
102,-0.2067987718797336
103,-0.21199135646800368
104,-0.20283849292325468
105,-0.1990652833006472
106,-0.20054803733601417
107,-0.19830663132149473
108,-0.1955160089780415
109,-0.19323703482930454
