,dtail
0,0.277206782319222
1,0.2858140150773661
2,0.3069994804665188
3,0.2702221701523722
4,0.403485404217722
5,0.38901789180587454
6,0.2978821884283065
7,0.2971716099904687
8,0.272811170449915
9,0.28232770553549
10,0.3005713523549703
11,0.3385955210235764
12,0.3207907789455604
13,0.26894428088124117
14,0.2963820459803336
15,0.2689466024700698
16,0.2427238050927005
17,0.2561426336393961
18,0.2640256999849364
19,0.2914299200293503
20,0.29759274787249057
21,0.28261046290587744
22,0.26446983542091745
23,0.2277460844092668
24,0.22593079566327806
25,0.23518482367807214
26,0.23696360826184715
27,0.20295759234012192
28,0.24362582577643216
29,0.19673864647155376
30,0.23650309091705232
31,0.19496047752041418
32,0.21954897461436418
33,0.22515157001927186
34,0.2519923914766279
35,0.23867732888477522
36,0.23262626536550113
37,0.22415211115444622
38,0.23844046797508212
39,0.2590986488451501
40,0.27004132789161983
41,0.26922037439378477
42,0.28135482252450733
43,0.21453130697467715
44,0.2368559309866805
45,0.20681300948257597
46,0.15199387763007755
47,0.17414295087735407
48,0.12844361841466762
49,0.1251426339727005
50,0.10191885438256792
51,0.11194356858372836
52,0.12818915542115839
53,0.137046276965026
54,0.15870478120176995
55,0.15523291810496676
56,0.14966312682294544
57,0.10560766183066697
58,0.07900159068148152
59,0.06201874847198452
60,0.0746518845078051
61,0.08069151971201735
62,0.20291032651916596
63,0.1692111435633074
64,0.17005711551452893
65,0.1999100744203013
66,0.19707373159176494
67,0.19380492079869976
68,0.21890533073199644
69,0.20753935253251923
70,0.2348238088819246
71,0.28129588229367825
72,0.2853840113646797
73,0.3065411407896408
74,0.3031663042379243
75,0.22395803869722217
76,0.2923663918783788
77,0.27226994488462913
78,0.23640961358742701
79,0.2548436556502132
80,0.2831252654980302
81,0.2881767931391215
82,0.2224485017118929
83,0.09382456004049937
84,0.21484151335220683
85,0.21171869787305142
86,0.24044151123920143
87,0.2091583609278556
88,0.22360419322826003
89,0.25239078625203343
90,0.23444279817677982
91,0.2512715116516778
92,0.21185489236767469
93,0.2459540985191924
94,0.26346655406386
95,0.2578906660261152
96,0.2531639344549669
97,0.2534331560308267
98,0.2504483414527506
99,0.27612454995171937
100,0.2625382876658371
101,0.26861475770128196
102,0.26894101458368846
103,0.2678812039206492
104,0.27113474236584034
105,0.26838880606462484
106,0.26905028022019006
107,0.2726213433814132
108,0.27102239240790166
109,0.27325800998515165
