,dtail
0,0.8055442100615595
1,0.7789517366341517
2,0.7769447354946315
3,0.774313866952117
4,0.8852824206232721
5,0.9004171311151258
6,0.810528443200272
7,0.8028761204880115
8,0.7648002146096546
9,0.7520255088787677
10,0.7744444403919278
11,0.7709573849323637
12,0.7569941991248578
13,0.6723092599932257
14,0.6975080549684165
15,0.594215241660802
16,0.5578976016541147
17,0.5757395152644147
18,0.5979415285818395
19,0.6869515687971198
20,0.6908230623878653
21,0.6801801007569106
22,0.6700615837922698
23,0.6183675477805165
24,0.6216794584116647
25,0.6320068286776103
26,0.633771336049561
27,0.5865868224056233
28,0.6027692319566006
29,0.6069156362489341
30,0.6093745088760399
31,0.5583762983621404
32,0.5984676003076379
33,0.6298973104163963
34,0.6452320010907536
35,0.6259843932141012
36,0.6169185309523114
37,0.6030809750324231
38,0.6016872878738774
39,0.6105652858201198
40,0.6159155049260656
41,0.6317445179462525
42,0.6457713416881864
43,0.6471076475705372
44,0.6669695298609628
45,0.5918898262958932
46,0.5247061921967843
47,0.5583919215863583
48,0.5303046820273893
49,0.5114569798809692
50,0.48742975168136504
51,0.46554046881452504
52,0.4625126689888545
53,0.4647137533775594
54,0.4755618671053633
55,0.4846790821628669
56,0.48704713407925737
57,0.46916523113460085
58,0.4393569192452239
59,0.44010837299191025
60,0.43726631030959284
61,0.42667620219997915
62,0.5603186526918249
63,0.5134764077348392
64,0.5116696739716241
65,0.5174302705599934
66,0.5086558143326688
67,0.4811386171898051
68,0.5008747249991419
69,0.5130729148445451
70,0.5277559904020708
71,0.5650568497019879
72,0.5389536016922744
73,0.5416823994486881
74,0.5264792118792686
75,0.430903859340338
76,0.49857028267741554
77,0.47680151349720323
78,0.43563447953110157
79,0.43991667966582215
80,0.46320714284694686
81,0.4619035202715832
82,0.4614332861490642
83,0.4786310953400623
84,0.5300761820037243
85,0.5286494512197762
86,0.6067459304488854
87,0.5698198507057184
88,0.5839012047440418
89,0.5757640175978789
90,0.5479928258113324
91,0.5683101608276975
92,0.5524413756231816
93,0.5742371079098665
94,0.5913014676334301
95,0.5675850537631892
96,0.6165209710702984
97,0.5814125360213578
98,0.5547894191908177
99,0.5863235444461146
100,0.5672074815686232
101,0.5589698008779578
102,0.5509151053203103
103,0.5392363706583896
104,0.5341323042502533
105,0.5218040033157272
106,0.5153112745693627
107,0.5076518993491042
108,0.4950869504420699
109,0.4881102112774219
