,dtail
0,0.4120433806083321
1,0.42196380111372545
2,0.4329718780394382
3,0.39209947980936893
4,0.5111413250425089
5,0.5196830128413247
6,0.40983486143011744
7,0.3949044672120715
8,0.32958469060445816
9,0.33731525495748055
10,0.34978425803248187
11,0.29120841883652576
12,0.2892180731412415
13,0.20616915210986414
14,0.24409927497666276
15,0.14991310706631955
16,0.10462133129396634
17,0.11703837399859171
18,0.13984075502967538
19,0.17015953949155374
20,0.18701400978500815
21,0.19965038614455755
22,0.1679189295827137
23,0.11350600736221322
24,0.12185187462440404
25,0.14808257516368256
26,0.14853763456295238
27,0.08165923374499501
28,0.10257413952967526
29,0.10643670576919594
30,0.1312329241967524
31,0.09851500907058593
32,0.11456525633360592
33,0.1494221512358774
34,0.1782796986881405
35,0.1706664064159805
36,0.17225278159638646
37,0.1612004087951927
38,0.15754524634406883
39,0.16418673064562506
40,0.17825765126141618
41,0.18037398717628805
42,0.19311952438112173
43,0.19627305071204504
44,0.20956256374009008
45,0.13843471918659997
46,0.07575571910117607
47,0.11026425203531175
48,0.07816454301630818
49,0.07296918207956965
50,0.04649490865750511
51,0.00988679561670422
52,0.01146250948890945
53,0.012473917562149717
54,0.021313179919407566
55,0.014358966734589668
56,0.019818322765239815
57,-0.01017279575323371
58,-0.05716973962415445
59,-0.06283079918223058
60,-0.06894144189387477
61,0.013104768993299404
62,0.1030877192798546
63,0.07246120780462788
64,0.06856527218698649
65,0.08155371164501243
66,0.09171480109732949
67,0.06404918886435278
68,0.0963940115297979
69,0.11943980748514411
70,0.15729956863614286
71,0.19369669500948736
72,0.1960995085307357
73,0.20625263664280263
74,0.22008395207276327
75,0.11616013612850204
76,0.19019662533228734
77,0.1637565160659793
78,0.12428367040268025
79,0.12862768587977821
80,0.1648802732573217
81,0.16523646260659547
82,0.15892816340820098
83,0.18388435137135303
84,0.2263017196008915
85,0.24392314488905828
86,0.3034882991902107
87,0.286219298611466
88,0.2856906725591591
89,0.30142832163202465
90,0.26270341417242
91,0.2928528141857396
92,0.26308929105582474
93,0.29177265177079886
94,0.3036505233139669
95,0.28769750122500637
96,0.2961836069438121
97,0.30511424070327603
98,0.2842247081056664
99,0.31097408098750273
100,0.29813291553490107
101,0.30123956088888604
102,0.29356651170044556
103,0.29665216768355773
104,0.295924309218135
105,0.29285277452292174
106,0.2935630983417212
107,0.29205195611075807
108,0.28977687300113675
109,0.2888455367921027
