,dtail
0,-0.07698503647109167
1,-0.11403253549501902
2,-0.10624123912510403
3,-0.14931702878575448
4,-0.018170932405870976
5,0.06086851396433757
6,-0.01634755711127278
7,-0.030642916515777996
8,-0.06204254344908833
9,-0.04212199268011074
10,-0.03424663787773535
11,-0.04034643523161896
12,-0.049606348263168926
13,-0.05844394756775026
14,-0.04897242056725867
15,-0.2188203429650168
16,-0.17843977612122416
17,-0.17481536234471212
18,-0.12779630524624686
19,-0.11823251136420879
20,-0.11782514687010268
21,-0.1348757569166679
22,-0.1281971268114505
23,-0.19268387528384773
24,-0.1845574175523294
25,-0.17794542871710994
26,-0.18563386764145584
27,-0.2357750370335315
28,-0.195631311182226
29,-0.21521235798732624
30,-0.26441618862107685
31,-0.2892143233178635
32,-0.27325811283141743
33,-0.2442987596479535
34,-0.2082409897043724
35,-0.20932909569513342
36,-0.2157503405811858
37,-0.23159955411223648
38,-0.2214447856228257
39,-0.20704383298305223
40,-0.17998239575220448
41,-0.17244713375200083
42,-0.17726293990979058
43,-0.17497746850478255
44,-0.14878790310012135
45,-0.18471522658002162
46,-0.24551338510962367
47,-0.22246723885349276
48,-0.24391884724839255
49,-0.24774337767848026
50,-0.2530000378358107
51,-0.28663193237946216
52,-0.2727936731967253
53,-0.27913035286362325
54,-0.26191556421996587
55,-0.25182613928565245
56,-0.25917086602944095
57,-0.25834417782676433
58,-0.24710435336922754
59,-0.24335667651043164
60,-0.2465851485859931
61,-0.2621170685610992
62,-0.15450202855667225
63,-0.20586523440393018
64,-0.22044406801789726
65,-0.20293575760267996
66,-0.20588208639298083
67,-0.20025393819339798
68,-0.18878933797713252
69,-0.5244122806005775
70,-0.2681442788578109
71,-0.19090624449743573
72,-0.17408316503132265
73,-0.13850902801626994
74,-0.1649357839050873
75,-0.25187640421078134
76,-0.18537977220038343
77,-0.20783517179194705
78,-0.26984933453145815
79,-0.24088175494950412
80,-0.2173846018293985
81,-0.21696465181080837
82,-0.21617301083996338
83,-0.2506154044822595
84,-0.20695907518485268
85,-0.20837708440630384
86,-0.13784006306753743
87,-0.16778401062216824
88,-0.1681332885798113
89,-0.1873586270219691
90,-0.21162112858864462
91,-0.1927308031715121
92,-0.21048227486493698
93,-0.1738084997790374
94,-0.18390926113165734
95,-0.1638788614899607
96,-0.16525489609866845
97,-0.18119639669434623
98,-0.19523577388643407
99,-0.1623738187298227
100,-0.17664390020492102
101,-0.18054408011234183
102,-0.1817673209329637
103,-0.18180919298320355
104,-0.18193274176243282
105,-0.1898333425096004
106,-0.1919679135782711
107,-0.19680176469691402
108,-0.19651430877677734
109,-0.20294298996255014
