,dtail
0,0.276969674821815
1,0.3091538788294728
2,0.269524574924365
3,0.27509949407631795
4,0.23999056633146856
5,0.2659300462099562
6,0.2278140988688358
7,0.23487687816067776
8,0.24263559091554324
9,0.25385672007275323
10,0.24957503739623468
11,0.2541758169697296
12,0.23304362794235084
13,0.250743000903349
14,0.2302241320052723
15,0.21521610479978306
16,0.24032995713166938
17,0.23126804322727135
18,0.24207287953426465
19,0.21885184715967243
20,0.24293332797529013
21,0.22745109517550982
22,0.2113127635238658
23,0.18655438588573947
24,0.1873077640850926
25,0.21674933360951404
26,0.17969564890280837
27,0.19072370630444596
28,0.24878698234309538
29,0.24615251718975947
30,0.2439644101769502
31,0.2499836889698447
32,0.24802648779441322
33,0.28430270526769547
34,0.25468206657493514
35,0.2125364752594806
36,0.2500114732553385
37,0.2387505745246084
38,0.1984245071293018
39,0.19199838835160943
40,0.16544508024278112
41,0.17146276226779533
42,0.1696646784172741
43,0.1688470120872179
44,0.20043708564340615
45,0.16972446733188623
46,0.1937442800293516
47,0.2053964424676861
48,0.21922250231510393
49,0.23096530107892227
50,0.21219227816680716
51,0.20804547278028518
52,0.22033624985655298
53,0.2345391814456671
54,0.19216543509575645
55,0.18324198155568505
56,0.20049062799651318
57,0.17701827329935457
58,0.16445280443334861
59,0.17962670074112402
60,0.17870901410223344
61,0.22861859131324486
62,0.21631076492118523
63,0.23639485215021933
64,0.24422789711702786
65,0.2865584150531172
66,0.2734132131828958
67,0.26100084408752594
68,0.30240252369811993
69,0.23574651721232767
70,0.2583554683805481
71,0.22086417564667898
72,0.24421071148293863
73,0.24373157882903684
74,0.2574214842672895
75,0.2356808752291051
76,0.24295173719653013
77,0.21106681579217337
78,0.25800066243565295
79,0.2768613485772897
80,0.30558864608655856
81,0.3000128476405471
82,0.29996153190401686
83,0.24662498733753407
84,0.24311604945699594
85,0.26323951428488734
86,0.2810243364111809
87,0.288739462730839
88,0.2322602749779054
89,0.2824678157224563
90,0.2988761509981703
91,0.2778706048857176
92,0.31844770728578853
93,0.3184821310538815
94,0.28713653059877137
95,0.23424565377688827
96,0.2744815500899002
97,0.2310263501413579
98,0.23761026219558373
99,0.2711169476295545
100,0.2602053917043821
101,0.26436015742343244
102,0.2594120419298721
103,0.25352750402000074
104,0.251570641903475
105,0.2511691708951272
106,0.2449463724677466
107,0.24771471326244718
108,0.248049083061218
109,0.2459139193599083
