,dtail
0,0.4165743344258429
1,0.4262750425434988
2,0.4614374386114486
3,0.427650210059487
4,0.5353899641433598
5,0.5277265294946559
6,0.41177006994713405
7,0.3873992358738836
8,0.3505137608048713
9,0.3621536816209513
10,0.41744525148126604
11,0.37378764127869485
12,0.37416774914153206
13,0.2896074994782232
14,0.31875527328789366
15,0.23129371182915087
16,0.1874760055039884
17,0.20794547820133338
18,0.23569684309380395
19,0.25185525950912885
20,0.26585977179198683
21,0.2966932276301115
22,0.27722968819554045
23,0.22359106636878193
24,0.21926490426215844
25,0.24184484545122875
26,0.25543631834483577
27,0.19225748290988856
28,0.2207887525712267
29,0.21612546486606965
30,0.2400258617662006
31,0.20118227806997596
32,0.22495616650335865
33,0.24521821319649906
34,0.2720546766824219
35,0.25957634111381767
36,0.242787758752729
37,0.23334276296209236
38,0.2406141107325142
39,0.2635589531580485
40,0.2662660506004507
41,0.27405861820728117
42,0.2922445345454702
43,0.292628573750778
44,0.31166556161112896
45,0.2562820410454215
46,0.19984402511665955
47,0.23972901778293615
48,0.2215172540017323
49,0.20937126786512397
50,0.1872516621668922
51,0.16649126686983604
52,0.16424446951979332
53,0.17264613581996877
54,0.17239715936104383
55,0.1779146572276371
56,0.17649719287429358
57,0.16123088471828087
58,0.12380501793393348
59,0.09159861724672125
60,0.09454236560810239
61,0.13892540649623772
62,0.23174378723751254
63,0.21425669962608462
64,0.2189479898543949
65,0.21406472625254352
66,0.22495792193575107
67,0.20640543717666077
68,0.23631247452572568
69,0.23809571965096663
70,0.30988857092004013
71,0.35123448834697657
72,0.36424975651483243
73,0.35687846852980215
74,0.36401974771652923
75,0.2722869669168527
76,0.355602499562635
77,0.30642940530458185
78,0.27723294781520424
79,0.27560444095756825
80,0.30473001964144275
81,0.29818174206124803
82,0.28294912065953337
83,0.32468501413373074
84,0.35940924734600443
85,0.3581253594238503
86,0.4518639742896502
87,0.4337137628940614
88,0.41971311333398403
89,0.43411993576604546
90,0.4123372693599827
91,0.4236932513518655
92,0.40065894841327654
93,0.4358219380895578
94,0.4380802977653171
95,0.40880105061870964
96,0.4069440361789418
97,0.4054563044049495
98,0.39247300437097377
99,0.4059309482607015
100,0.40116559168871707
101,0.390955468611808
102,0.3891859120844426
103,0.38607209376607465
104,0.3783296231440235
105,0.3768902180072235
106,0.37356228518181706
107,0.3678556042627721
108,0.3645595043169639
109,0.36109663272574416
