,dtail
0,-0.42587077835104753
1,-0.4110527405866349
2,-0.4583204331657964
3,-0.43974684915016177
4,-0.47043172949222595
5,-0.42001772478683375
6,-0.4064471091814998
7,-0.36623379140804924
8,-0.35439041151572803
9,-0.31596563479685086
10,-0.33702767531256245
11,-0.30620351937266477
12,-0.3484520726199054
13,-0.3432779806994076
14,-0.3497694723612848
15,-0.3178362580476533
16,-0.22284560937760123
17,-0.2227589764384479
18,-0.2329909383440391
19,-0.3106363232730738
20,-0.274756376409502
21,-0.3030119253611936
22,-0.29511150149048326
23,-0.3290822844927963
24,-0.2817387366820914
25,-0.2685814593698431
26,-0.30535858756109724
27,-0.23543782239428468
28,-0.21225401763331112
29,-0.2194617828341451
30,-0.22950667814019382
31,-0.2238753037798108
32,-0.20616562362504282
33,-0.21448211271203896
34,-0.2064897599713907
35,-0.25298377989940735
36,-0.21117446362645081
37,-0.2107058870491078
38,-0.24030643897072837
39,-0.22906125794868074
40,-0.2632581952414764
41,-0.2488521353403962
42,-0.2450121700789588
43,-0.24660068443338162
44,-0.18492261002540872
45,-0.1489897726067227
46,-0.1396264535513219
47,-0.13544839785222973
48,-0.14334362493477903
49,-0.14864349069930566
50,-0.11777836421834015
51,-0.10171414596906836
52,-0.05957634457375325
53,-0.07495809492903371
54,-0.09742635253459937
55,-0.09467706344358254
56,-0.1076274549898807
57,-0.13352580263064226
58,-0.19417593031295421
59,-0.15325729796337306
60,-0.17353515107058815
61,-0.13444287835319574
62,-0.22136247415911783
63,-0.13890807902561955
64,-0.14314518785446922
65,-0.10604962145523075
66,-0.12879670505311297
67,-0.1387371365418693
68,-0.19762798710045615
69,-0.248733704880453
70,-0.20056111183695
71,-0.17597838031320867
72,-0.1383591965796547
73,-0.14296200957637212
74,-0.14932520995867285
75,-0.1713142279267961
76,-0.15395031929198436
77,-0.18718286586700394
78,-0.12458148126060725
79,-0.07695606325800747
80,-0.09559322369849182
81,-0.09552393867101205
82,-0.09557701742640246
83,-0.19032768992707325
84,-0.18623574889755112
85,-0.16039176540754088
86,-0.13507430347915664
87,-0.13557498809331384
88,-0.18223555957514234
89,-0.11445917890287266
90,-0.09931835036094672
91,-0.12115534939625344
92,-0.0846114347456498
93,-0.07966873229227095
94,-0.08957256132348107
95,-0.14133755163206865
96,-0.11058028502372397
97,-0.16127504678541876
98,-0.14175606688741446
99,-0.10124584737419778
100,-0.12405811797247708
101,-0.13116523280878423
102,-0.12740926267627894
103,-0.12437355569432272
104,-0.12343319354245956
105,-0.12919363254953237
106,-0.12909863920932002
107,-0.13541243769993888
108,-0.13731827599221247
109,-0.13524324116327885
