,dtail
0,-0.4557378615814176
1,-0.4595647678762971
2,-0.3921870017704543
3,-0.35140606813093533
4,-0.35742651965791944
5,-0.37124822832743365
6,-0.3820533952203842
7,-0.38899183121779046
8,-0.37830043721809203
9,-0.34550301220185853
10,-0.3466267848304628
11,-0.3389381505915594
12,-0.3131775668994016
13,-0.32958166285640905
14,-0.3383616996055263
15,-0.36196190454903404
16,-0.3966553677796054
17,-0.33299157356210596
18,-0.35685786738198616
19,-0.4082079323016586
20,-0.3882103588445056
21,-0.4045773583827457
22,-0.4118467418837862
23,-0.38394687531459293
24,-0.3925626093203853
25,-0.4146953276336327
26,-0.3722571847657378
27,-0.35755850966052855
28,-0.370196208474381
29,-0.3951037283595258
30,-0.30509701025849534
31,-0.31985439211358063
32,-0.3450002132563664
33,-0.3414405961237843
34,-0.36094599424479434
35,-0.3489625908883441
36,-0.35470812996142775
37,-0.3436244997254021
38,-0.2920830867923029
39,-0.34526805716812325
40,-0.34583990156343386
41,-0.38077301531566954
42,-0.35951432546813544
43,-0.3595451293773034
44,-0.3407250753902992
45,-0.3481582051817016
46,-0.35990714809480334
47,-0.3517807406570218
48,-0.3233271947489849
49,-0.3465465795616357
50,-0.3423540774388928
51,-0.3483244337492564
52,-0.3337798499685706
53,-0.35589524147040785
54,-0.3234802368600517
55,-0.36930477299584463
56,-0.34107593827819804
57,-0.27565657187555964
58,-0.21563800627381782
59,-0.2723177799562085
60,-0.3018641636090711
61,-0.3148293134520568
62,-0.3187584841632269
63,-0.29952057844782987
64,-0.3169895214350262
65,-0.324525635654798
66,-0.3167653764132728
67,-0.3194562130189968
68,-0.29781076482087354
69,-0.31729208876581644
70,-0.3508541464614021
71,-0.3648807801357135
72,-0.3389704137406365
73,-0.339033526324833
74,-0.336646716205715
75,-0.3408751025201858
76,-0.37154956150759133
77,-0.3802019970181823
78,-0.36513329413121626
79,-0.3530945029727132
80,-0.3604284610986546
81,-0.3407287385715492
82,-0.36980639937441306
83,-0.3954222665820868
84,-0.40018927585572733
85,-0.35537506833797544
86,-0.4270174485552513
87,-0.40171320160359003
88,-0.402850546370739
89,-0.4017076669509174
90,-0.3649896749937523
91,-0.3596721930472572
92,-0.3703215371890153
93,-0.4149537749151731
94,-0.3829830610211273
95,-0.42049230570321416
96,-0.4290629191810805
97,-0.4083406550057255
98,-0.4083685667333485
99,-0.3277182065416057
100,-0.37189277388133696
101,-0.3751792156552428
102,-0.3571287126661201
103,-0.35550690152919573
104,-0.3607783335166511
105,-0.3457609829278747
106,-0.354492984736819
107,-0.34674462875076467
108,-0.3432571886172423
109,-0.3455498231133148
