,dtail
0,-0.06249551989565
1,0.03413885593350846
2,0.12348698905017763
3,0.13467827885269532
4,0.11000895804358579
5,0.159013519992889
6,-0.09150774622599156
7,-0.014047950540951704
8,-0.01462115238662337
9,0.026831449388178386
10,-0.02057408749807671
11,0.03529296251213376
12,0.0022314775891079663
13,0.010986489577707731
14,0.04883200232786036
15,0.006800330007341482
16,0.05116826423253691
17,0.013618036857395446
18,-0.011537366996962672
19,-0.06316414690031907
20,-0.006717722559568595
21,-0.04503191250816499
22,-0.023499323310999215
23,-0.006698420396201776
24,0.02197269624205532
25,0.04479713070811622
26,0.0044840370911184285
27,0.04313799142951334
28,0.09142053334816114
29,0.07020949032661279
30,0.08230756828110024
31,0.08295733659922477
32,0.13695729153855163
33,0.11392179775003267
34,0.12181909153715088
35,0.08915690182986764
36,0.12194929040495207
37,0.13128212283934032
38,0.08542551117170409
39,0.09633137434551373
40,0.08661842019894112
41,0.09412415535812374
42,0.0948233649303669
43,0.09326256885761416
44,0.1279507516532602
45,0.0981591926148167
46,0.0995635702487217
47,0.07824749692962256
48,0.10089205585932606
49,0.15284786330119265
50,0.15367153379483856
51,0.11911858009845955
52,0.16459299553044623
53,0.2056320437704408
54,0.18732619907951528
55,0.185978867447548
56,0.1760498124379568
57,0.1487174638524827
58,0.12573164878377371
59,0.23524376616619702
60,0.2231358673213728
61,0.2577853917253298
62,0.23732272029333132
63,0.23863659722641928
64,0.24128461069410484
65,0.2618271404226036
66,0.29143606511098724
67,0.2545869767396287
68,0.28870022869996537
69,0.26112269383959164
70,0.21964779334962714
71,0.2111985826244277
72,0.2448281090838929
73,0.24910570408002938
74,0.30906998779433903
75,0.30779797602371584
76,0.29875133053491015
77,0.24868206800341097
78,0.27501633371490253
79,0.3159585636634373
80,0.28383260260460214
81,0.2834666723905233
82,0.2811923387292756
83,0.2866961105253327
84,0.28635261739920903
85,0.33686315235996006
86,0.3463195687812847
87,0.32891014429401133
88,0.2900315750308409
89,0.363323938598842
90,0.36130991304782584
91,-0.062343481753496466
92,0.14728659700592672
93,0.15540004946823702
94,0.15259153869096098
95,0.12130767159065357
96,0.05707322526995373
97,0.12177063949589582
98,0.1408484925397549
99,0.16485810725629216
100,0.15715857143597017
101,0.15050060479720517
102,0.15624081025487427
103,0.15221714088240879
104,0.15188752371800499
105,0.15092755519835774
106,0.1506355980528733
107,0.15481944535675563
108,0.15787160602496042
109,0.1612483693691246
