,dtail
0,-0.49560732402473473
1,-0.4980107450588662
2,-0.49938968713282844
3,-0.5873360416977044
4,-0.5051962760958519
5,-0.5359589492743728
6,-0.5445584800599855
7,-0.46270712546271797
8,-0.45064447377131145
9,-0.41599688281480024
10,-0.43210522721161043
11,-0.381092192550924
12,-0.3615438986540046
13,-0.3553629368661159
14,-0.36249409469011806
15,-0.37886009014295197
16,-0.3768005297468562
17,-0.3233436781985787
18,-0.33088714778217054
19,-0.34172843428546995
20,-0.36533997056706813
21,-0.3800169382039516
22,-0.28021232264745366
23,-0.2634608940890234
24,-0.27807861379553184
25,-0.27844208146426047
26,-0.24737056460798862
27,-0.3080745672418136
28,-0.29198388896545857
29,-0.31886817710327553
30,-0.22679232517369402
31,-0.2074231940918945
32,-0.18166596739269664
33,-0.2002254251896387
34,-0.272678627537576
35,-0.2620527333717896
36,-0.25990805182528115
37,-0.23861796209217112
38,-0.23679533548167778
39,-0.2664210877833684
40,-0.25833283519102834
41,-0.24669888122407396
42,-0.2338385060331551
43,-0.2734894371244182
44,-0.24146667153241974
45,-0.1334287756064898
46,-0.1777499338370849
47,-0.17246913000150615
48,-0.1783678995660388
49,-0.19597973893942267
50,-0.192035785814359
51,-0.17824217335371212
52,-0.1762043635231172
53,-0.17365212255515813
54,-0.17556635502014017
55,-0.17483709588439725
56,-0.15357748628612108
57,-0.1392262492604532
58,-0.06216038663651051
59,-0.08192182712032417
60,-0.10747817155101143
61,-0.23446611135526757
62,-0.21521013714435588
63,-0.2368685759521648
64,-0.20488899762380305
65,-0.1890835357400326
66,-0.23167035381664808
67,-0.23535460815920323
68,-0.1611901884856213
69,-0.2107522784321195
70,-0.19134345480711454
71,-0.17695421068594877
72,-0.16274566782909397
73,-0.1898419961706486
74,-0.22632492637215784
75,-0.23020313470441012
76,-0.27082617301447476
77,-0.29709250311811913
78,-0.21780829925250172
79,-0.2711295582017875
80,-0.2830001287927688
81,-0.26312312115029574
82,-0.24447151902446523
83,-0.26958038860226274
84,-0.30320811984194324
85,-0.3339456896747561
86,-0.3568689233534545
87,-0.38412612933132717
88,-0.33018086522455625
89,-0.33617108008330504
90,-0.3300504913555732
91,-0.30776227649472443
92,-0.32470897807794397
93,-0.31430455091348675
94,-0.3669211252457908
95,-0.35508112560951993
96,-0.3862293842320285
97,-0.40936847009503313
98,-0.3632083694597274
99,-0.3315805587140962
100,-0.3518027263184408
101,-0.3358797384340052
102,-0.3330983994700455
103,-0.3277215645563816
104,-0.32279697757134485
105,-0.32451117503898574
106,-0.31322112595546114
107,-0.30713286838955334
108,-0.3105746255599964
109,-0.30264760108052147
