,dtail
0,0.3966766018793335
1,0.4093901202814408
2,0.4410085615674524
3,0.4022434926108708
4,0.5530636702743845
5,0.553310957004801
6,0.47484624218303945
7,0.46024812795150355
8,0.4131669499392201
9,0.44146791760174764
10,0.4410137738055324
11,0.4254899415282697
12,0.42789704115589444
13,0.34974856595060944
14,0.3999661497971003
15,0.33212724368078483
16,0.29144116654260904
17,0.3322899689516095
18,0.3876804225446481
19,0.3885290211142335
20,0.39269900745078756
21,0.3900200543080323
22,0.38799153340330467
23,0.33056228215543165
24,0.29700092177166815
25,0.33821455177424675
26,0.3387093810667686
27,0.29864750308605886
28,0.33565364457080366
29,0.3234933989473795
30,0.3323491708536225
31,0.3058865815079183
32,0.3312122640170247
33,0.3347404976942147
34,0.36060479785596067
35,0.3537960845051918
36,0.3320169964437548
37,0.32425821925134773
38,0.36016497737976977
39,0.368919361704076
40,0.374636141651685
41,0.3907299856835332
42,0.38799168157673686
43,0.38433536739466045
44,0.4156738346050129
45,0.3468378646052991
46,0.31378253179286997
47,0.35375539206160445
48,0.3211830115118858
49,0.313132472947049
50,0.30326534602791494
51,0.3233522645212977
52,0.3486678244601944
53,0.3730565570966309
54,0.3672809775020065
55,0.3612713003965499
56,0.35720668778658105
57,0.3629779453335015
58,0.3856135322104228
59,0.33222517139842805
60,0.3208929529861111
61,0.3164942718969852
62,0.4267067295405193
63,0.4259837218012154
64,0.4222222030003782
65,0.43358885564833755
66,0.4399268750245579
67,0.41492428030410283
68,0.4436127412268263
69,0.42964882286707967
70,0.4828887746445617
71,0.518684226317983
72,0.5174484817902772
73,0.5261011884814345
74,0.5073932622991315
75,0.449632843214605
76,0.4957954839515271
77,0.4742752989877576
78,0.42659045249861216
79,0.43069588842005124
80,0.4680252240787135
81,0.4720243978205551
82,0.47499452285553945
83,0.45104801074022327
84,0.4973952451295057
85,0.5127713739237019
86,0.5514033722971561
87,0.44928314526580854
88,0.46597778708948967
89,0.43382051097084673
90,0.4649423053609914
91,0.45886552488238747
92,0.4556677046960156
93,0.4780891333257907
94,0.4741099237645735
95,0.46659051437865573
96,0.4825209421980559
97,0.5074834376619834
98,0.49809696797809866
99,0.5232407007201713
100,0.5209299196649402
101,0.5247641357955727
102,0.5270797148862265
103,0.5359780840598661
104,0.5372668696545139
105,0.5399496931660739
106,0.5453059189133993
107,0.5480642711163551
108,0.5509756413467235
109,0.5547404212421407
