,dtail
0,-0.7305500771817983
1,-0.6954077127158899
2,-0.7359257581206581
3,-0.7587010646586774
4,-0.7932698567587484
5,-0.7453770242022428
6,-0.7453771347119067
7,-0.7236522678930991
8,-0.6972636182816135
9,-0.692851907878201
10,-0.6891423197184428
11,-0.6386187525335659
12,-0.6630191076337816
13,-0.6069315096239931
14,-0.6558855229844343
15,-0.67220029936975
16,-0.6041676992414697
17,-0.6513674488175506
18,-0.6624447750248872
19,-0.7024105937317147
20,-0.6700315245403159
21,-0.690233870844604
22,-0.6686124773643783
23,-0.6919980784652502
24,-0.6961395370544123
25,-0.6663485178321896
26,-0.7089989163104398
27,-0.6472568598874873
28,-0.632791234599747
29,-0.6443137777720124
30,-0.641447711569318
31,-0.6279504973681316
32,-0.6324744141950049
33,-0.6277362221555606
34,-0.6418315668555419
35,-0.6755373959624927
36,-0.6369133017650237
37,-0.6166364546685862
38,-0.6396585704866948
39,-0.6433181649665048
40,-0.6798420264316845
41,-0.6815892322745447
42,-0.6871922096689664
43,-0.6971229493606523
44,-0.6460536040903295
45,-0.6582703435853462
46,-0.6512920685723684
47,-0.6337228338387302
48,-0.5817065210650607
49,-0.5827382974842386
50,-0.5708190879035339
51,-0.555184474404189
52,-0.5294456359756061
53,-0.4989822797598322
54,-0.5280206253046228
55,-0.536268597894421
56,-0.5492874265328638
57,-0.4833411761815638
58,-0.47338015344403805
59,-0.5149303877455764
60,-0.5119706395935448
61,-0.5725007643320841
62,-0.5599821707408555
63,-0.5103532510332464
64,-0.49547167528627
65,-0.5076227612852797
66,-0.5099452656919538
67,-0.49508162536408035
68,-0.4794225453556441
69,-0.5107688060925468
70,-0.48569355320596985
71,-0.4976485665606729
72,-0.4644522916152415
73,-0.4861136997966936
74,-0.5039441571047846
75,-0.4858679363813081
76,-0.4966136073817261
77,-0.49276373152333103
78,-0.43795567041076106
79,-0.3966892475256961
80,-0.4046484359594368
81,-0.41241012616850103
82,-0.4110490732840222
83,-0.4717193480692813
84,-0.4702653731102153
85,-0.4497655483761618
86,-0.4340240774469166
87,-0.43239377327963824
88,-0.49219392613438184
89,-0.464275735983512
90,-0.4379036092421275
91,-0.4755543944361425
92,-0.4477659403930099
93,-0.4313818498178336
94,-0.43490129836164476
95,-0.4636469157718258
96,-0.4489054936344879
97,-0.4724823653754361
98,-0.4787009077380703
99,-0.4629753688618989
100,-0.45453696602799765
101,-0.451450667144926
102,-0.44958782447589285
103,-0.44860126915472653
104,-0.44874939867127017
105,-0.44830327686335103
106,-0.44795674037065736
107,-0.4463481620255787
108,-0.443863504231955
109,-0.4416751606882432
