,dtail
0,0.018626490667593892
1,0.0029258860135807363
2,-0.06746248147050142
3,-0.09929362308893563
4,-0.20280085602810427
5,-0.19378577074391623
6,-0.2068420506234572
7,-0.19975037377401095
8,-0.25947062420762335
9,-0.24507092767864547
10,-0.19754728210694933
11,-0.2036447376449676
12,-0.22898678953992097
13,-0.23446535916402925
14,-0.37528526887621333
15,-0.2734931569811006
16,-0.2708020593990752
17,-0.2561730818182607
18,-0.22832249642713237
19,-0.20404884172258794
20,-0.21801859408718557
21,-0.21311206528167423
22,-0.18253971895927512
23,-0.2120039835247972
24,-0.2049391952237845
25,-0.17447441707597638
26,-0.2568667799961914
27,-0.17001380050614556
28,-0.13893175747601907
29,-0.20273058827280643
30,-0.11819083870204036
31,-0.1299673797078819
32,-0.11416446055818402
33,-0.12293682600332091
34,-0.09734813182312156
35,-0.11937953440413376
36,-0.12253145782286792
37,-0.13274943946481765
38,-0.12440808393253314
39,-0.14548970677345496
40,-0.1446488470286425
41,-0.15453268980738066
42,-0.11887494951941928
43,-0.1391746772954786
44,-0.11867611793762771
45,-0.11081262164448866
46,-0.10317059808400361
47,-0.08504541619681691
48,-0.09266297065511059
49,-0.10842673953860521
50,-0.0960708108383673
51,-0.06868555443432489
52,-0.06768437847513858
53,-0.06408669030537642
54,-0.04814642754446542
55,-0.06249822485832188
56,-0.04715799412888291
57,-0.0476164980796325
58,-0.041821333381490536
59,-0.046115947639141314
60,-0.05646145999648093
61,-0.08566142413683024
62,-0.043561364336855146
63,-0.038739452730056974
64,-0.03393640392222033
65,-0.03271040552311219
66,-0.025779434046050032
67,-0.015719447604134146
68,-0.009059943918339308
69,-0.013364910361758384
70,-0.015938863708187784
71,-0.00964841485152319
72,-0.00850788093282476
73,-0.01683524866870751
74,-0.011778318446564262
75,-0.017722487027322337
76,-0.015635852608101408
77,-0.012272520842827563
78,-0.051277110188354694
79,-0.04505886014507576
80,-0.07471119327888294
81,-0.035386626767486815
82,-0.03173953391611031
83,-0.014969182858881741
84,-0.025081797923279733
85,-0.021203318501925215
86,-0.023486055352961777
87,-0.02194955909775536
88,-0.031767252013478325
89,-0.020227758221414482
90,-0.012507105484926291
91,0.004131144954862123
92,0.005422978652713767
93,0.012178214828146357
94,0.000617446819713291
95,-0.0038252399043317634
96,-0.013291163727183343
97,-0.01716430427963543
98,-0.020205887878870246
99,0.04538982519604896
100,0.000597222652058943
101,-0.009018416433505066
102,0.00632885310568479
103,0.006442199852943115
104,-0.006515466888997873
105,0.011377422831683831
106,-0.016874511095789163
107,-0.013538592417787237
108,-0.005191252154291198
109,-0.01393423457515544
