,dtail
0,-0.20297609550173887
1,-0.20497139579140866
2,-0.1776756494207793
3,-0.1239017437973905
4,-0.11284326899185526
5,-0.14452002922397184
6,-0.16602473676852417
7,-0.15651703169519765
8,-0.15357504642466388
9,-0.12120794275675335
10,-0.10555337716312864
11,-0.09326887984333584
12,-0.09795394045903097
13,-0.13144933865937156
14,-0.1266405242335434
15,-0.14606016600811111
16,-0.1288343455007061
17,-0.1127426930474171
18,-0.11755177386181896
19,-0.14698796196467362
20,-0.1540862820207559
21,-0.15769027176657902
22,-0.1472448697231212
23,-0.14036704215482962
24,-0.14600282292589883
25,-0.12775365002890265
26,-0.130913462492796
27,-0.1261791446676522
28,-0.09588308263071937
29,-0.1267762442993183
30,-0.057401264928681986
31,-0.07470476163832387
32,-0.06941555242218277
33,-0.07893628278284125
34,-0.0568490040644936
35,-0.0937851849874538
36,-0.09561362428489928
37,-0.05785172619252453
38,-0.05364690012976177
39,-0.07531522095516446
40,-0.07315604738174777
41,-0.08041253238552355
42,-0.05093960943835149
43,-0.07037788579126338
44,-0.04887034204897816
45,-0.0520308901914979
46,-0.06134918473934025
47,-0.04558130918818413
48,-0.037780242243862144
49,-0.0486655454619931
50,-0.02285249421690564
51,-0.02983343666571031
52,-0.05161690766827695
53,-0.0277774370311646
54,-0.022084084273390397
55,-0.03984530888689136
56,-0.059652067667612434
57,-0.04545931250206571
58,-0.03580410029197907
59,-0.040859728806457996
60,-0.05638337826786376
61,-0.1335054501253816
62,-0.10841789287455195
63,-0.13190518082130454
64,-0.10070679662444848
65,-0.11684062401783377
66,-0.15729990640041752
67,-0.08646128489250457
68,-0.09631837334955412
69,-0.11629720738866274
70,-0.14621155427888438
71,-0.1246073571039785
72,-0.12653252699352516
73,-0.13343169702467544
74,-0.10899770777122834
75,-0.11887071573089927
76,-0.11314639192678193
77,-0.1194447760566147
78,-0.10162046090536273
79,-0.11730194874707495
80,-0.142971694532681
81,-0.13210691070335534
82,-0.15682146594639684
83,-0.17708109650228196
84,-0.21627202800395512
85,-0.21745212935237854
86,-0.25640002675869494
87,-0.24648019531614743
88,-0.24612603488463883
89,-0.25907031024812965
90,-0.2726276182742764
91,-0.22015474016736927
92,-0.2381227140116053
93,-0.2187839592478039
94,-0.24097494112028606
95,-0.22215951133046422
96,-0.24494659935864366
97,-0.262299261478364
98,-0.24031771758535034
99,-0.21804880293097523
100,-0.23368101518085294
101,-0.22587465754914687
102,-0.2289844629690942
103,-0.22943834897423243
104,-0.22760334021739992
105,-0.22339657367545024
106,-0.22484399552646794
107,-0.22485661585037325
108,-0.22309983235026715
109,-0.2205355862023558
