,dtail
0,-0.059871073976039864
1,-0.05757411606383528
2,-0.030180380174840413
3,-0.003319080154142562
4,0.04362196889244696
5,0.0028865902685322187
6,-0.008114069815989666
7,-0.01681642246663166
8,0.02603417650544989
9,0.05628568732390001
10,0.06445001171100698
11,0.13587491010145275
12,0.13188796460518776
13,0.1363520703113967
14,0.1337453530463544
15,0.1780527738615233
16,0.18128568213414822
17,0.17809247640667955
18,0.1662993045288167
19,0.1642881389059181
20,0.14882936536117738
21,0.12868526708162556
22,0.13847318701518804
23,0.1558868091476593
24,0.14373711416066803
25,0.15188707944218408
26,0.15027153082148076
27,0.1808611798002049
28,0.20729866859144
29,0.15141278324080407
30,0.22917255128023584
31,0.2072326072404697
32,0.21832658099730143
33,0.1887405774269169
34,0.20422066315108212
35,0.17984599754472222
36,0.17520562937193868
37,0.18584956567305017
38,0.20480347635665178
39,0.18597929890551407
40,0.1862823437754464
41,0.17284227407944946
42,0.1956274128872773
43,0.1023434741569986
44,0.1274595464814078
45,0.14392331577033285
46,0.13979170484650025
47,0.14097975089296594
48,0.11808627892865382
49,0.10738200835294481
50,0.10563549208472989
51,0.13574821846543667
52,0.13846688497298748
53,0.15254215057951348
54,0.1710193940242132
55,0.15785613892989767
56,0.15908697808580524
57,0.15116789797353644
58,0.1651777372337254
59,0.16232449802989454
60,0.16793458081327603
61,0.11315994822119392
62,0.16006319609328926
63,0.1508001838656956
64,0.17087028457012515
65,0.18655652809847798
66,0.17763922834424628
67,0.22105363512381804
68,0.21463180006606164
69,0.17931529483061626
70,0.1594608781986901
71,0.16061284031242176
72,0.15301313791287052
73,0.1654568874727183
74,0.16347557564755497
75,0.160819657941229
76,0.1643528752538616
77,0.16168707844362112
78,0.1830938858643662
79,0.17908222956342593
80,0.16784519926435226
81,0.19268483393383395
82,0.1216713340372307
83,-0.02796730983761387
84,0.04790813203303111
85,0.04011690721978351
86,-0.00467659576668706
87,-0.015980334924825507
88,0.004364478127583574
89,0.021359758912771403
90,0.03278965348322372
91,0.04228047820652264
92,0.007705154059730462
93,0.039270428115700466
94,0.039173774103841943
95,0.044783895110409894
96,0.014409437337089711
97,0.013251058306793228
98,0.030290319984338874
99,0.07827279178228731
100,0.04260446167449705
101,0.039902289645343036
102,0.031019865132857344
103,0.038162344384856134
104,0.03703475065438394
105,0.03632403859930919
106,0.02508322446190117
107,0.026343319963020945
108,0.020905137840624727
109,0.025195326767601514
