,dtail
0,0.3508147185848491
1,0.36820879429935555
2,0.3527815921628762
3,0.27368372916969747
4,0.2583007985067222
5,0.2689823349314328
6,0.24255122422692693
7,0.27785809216235946
8,0.303295625263362
9,0.29318843746589224
10,0.30065325209091287
11,0.3275467598066961
12,0.3106941411881703
13,0.3226973068203875
14,0.30867825080076283
15,0.3176874240618345
16,0.3558183398853155
17,0.34698722764727186
18,0.3468190531305728
19,0.3268322445142277
20,0.32641785597224304
21,0.31667482270644837
22,0.3013682686538566
23,0.28498152503497104
24,0.27316711657383763
25,0.3179130283815199
26,0.2737981877778159
27,0.3075147431694696
28,0.3386143485689992
29,0.34775055913610803
30,0.33998354170190137
31,0.33557038013605156
32,0.33667550252731465
33,0.3516188138251664
34,0.35375595464292786
35,0.273856417205962
36,0.2989706898271751
37,0.28150132344084594
38,0.2673578568960264
39,0.2473168078985445
40,0.23307319245203395
41,0.21665350808790063
42,0.23314414767526115
43,0.2313570756468531
44,0.2592816860825574
45,0.25895507246942545
46,0.2845006074831502
47,0.28451555875444934
48,0.28444978528674625
49,0.284527687931
50,0.28447327973501324
51,0.2693872761443994
52,0.29923704525595335
53,0.3419891968590856
54,0.32354444648279784
55,0.3009460549712642
56,0.3059273802096102
57,0.30847716276752235
58,0.30007998407152214
59,0.33048881352114745
60,0.3279669709160061
61,0.3296939166378286
62,0.260987281655072
63,0.31779042795816514
64,0.3071206919137686
65,0.3541450114320198
66,0.357666556939982
67,0.35970163695628143
68,0.39209463112178916
69,0.35417172929508883
70,0.34974100596499447
71,0.3072214573043995
72,0.3412021966009181
73,0.31367527990852656
74,0.35399296199430663
75,0.3641275368032297
76,0.37112170702783254
77,0.327515353602614
78,0.383196002767302
79,0.40629490485100117
80,0.3926776686122261
81,0.38142667653683326
82,0.3826155900382938
83,0.2954350033656955
84,0.3142153619928591
85,0.32470235713390205
86,0.34196224116265894
87,0.38648677729897163
88,0.2855672186428638
89,0.365208625912147
90,0.37074546898612615
91,0.3410310204411653
92,0.3601749944955175
93,0.3726352291582889
94,0.35952622591635636
95,0.332225347111073
96,0.3530579676916392
97,0.2915481409499402
98,0.30976323627809516
99,0.40383903367019797
100,0.356004133536576
101,0.3532860665268644
102,0.3491662776723877
103,0.3469940129383787
104,0.34910941874742807
105,0.34766055005432706
106,0.34555904041668606
107,0.34776619754858956
108,0.348067240333911
109,0.3432129806334818
