,dtail
0,0.006627236376633483
1,0.07019144308370923
2,0.22464416240821877
3,0.21624715981076806
4,0.34195501912948584
5,0.3642488173016012
6,0.020515265527808357
7,0.09512680256593403
8,0.032887697723420206
9,0.08611697925167044
10,0.04929262685184105
11,0.06941430718335026
12,0.05141390985930999
13,-0.019571120599903624
14,0.044229403312771504
15,-0.06207411767375852
16,-0.09183122407651063
17,-0.0765995515990853
18,-0.07525414091542969
19,-0.11066357588076126
20,-0.073639635379187
21,-0.0856229771850473
22,-0.07824322995161627
23,-0.0830327161144494
24,-0.05025109817302005
25,-0.049054733238179174
26,-0.041683912539385956
27,-0.09334625099070754
28,-0.04621136838053353
29,-0.0787189993425026
30,-0.042910461233547234
31,-0.07814028768714817
32,-0.005630713703003193
33,-0.013858575634051185
34,0.018984261353515677
35,0.010063411887198809
36,0.004013117171953601
37,0.0045708848391184526
38,0.0030838714938462575
39,0.02687905131128833
40,0.062053832097626486
41,0.07541774730459874
42,0.0878646751829095
43,0.08558186409579915
44,0.10046549269798058
45,0.043524618292921646
46,-0.02023948965279249
47,-0.011707833931157345
48,-0.015102823798872629
49,0.024541212399560856
50,0.005632654913699908
51,-0.027972987175880842
52,0.016378421293959555
53,0.026631825930664876
54,0.047593092196630354
55,0.06901006383988903
56,0.056172714337089535
57,0.027598860498450534
58,-0.006224402385360511
59,0.05920680382117377
60,0.051059567356802255
61,0.062552091751989
62,0.1757903355591572
63,0.10943825170841036
64,0.10426327389647447
65,0.10137996789388627
66,0.14450716017015208
67,0.11867806305976296
68,0.14627936044926718
69,0.16160209822396684
70,0.13077167666760067
71,0.21123108856377812
72,0.22045242129123904
73,0.23340446753918948
74,0.3000694708430055
75,0.2141381920653217
76,0.2740631161273338
77,0.22879884914113374
78,0.17586228310190577
79,0.1885933840987238
80,0.19009221793558756
81,0.18852950258007667
82,0.1941764149775382
83,0.23974403594839122
84,0.2816940816357444
85,0.3141259183633031
86,0.3877067205793415
87,0.34548704651264184
88,0.3373692866460596
89,0.35136465357203034
90,0.32164446860604595
91,-0.05063338844872939
92,0.10704527249150286
93,0.1374453570449102
94,0.15210206415744748
95,0.17156623646240782
96,0.08904022079252222
97,0.18090227143208548
98,0.180031068148506
99,0.1972821480963923
100,0.2116389560199598
101,0.1964094151947542
102,0.18973511601543397
103,0.1833098726128532
104,0.1890211674833473
105,0.18837230875196342
106,0.18260911459672174
107,0.18436543399705463
108,0.18037370081628434
109,0.17670913851870312
