,dtail
0,-0.008025750114784756
1,-0.0147171667416644
2,6.290276955968344e-05
3,0.037983225494079786
4,0.06413389556014613
5,0.04914105158222945
6,0.015412858798594511
7,0.03761472455380022
8,0.04840110135559443
9,0.10242801368563859
10,0.10260816906205546
11,0.08771208969717406
12,0.09776126790884859
13,0.03986813255414855
14,0.03819001284407243
15,0.03223173739330719
16,0.03987980450474958
17,0.053430529404817406
18,0.059251254126194614
19,0.02236956765574269
20,0.030638421607663995
21,-0.01096906212228443
22,0.019855802457089983
23,0.03409363678986521
24,0.0038178232152937114
25,0.015544131177302675
26,0.03315917783827113
27,0.06148658823615113
28,0.07327451639667554
29,0.03648246512444123
30,0.09931576755680686
31,0.09460761168262957
32,0.11554331971111209
33,0.09105715357692638
34,0.10495362149782325
35,0.065097485845808
36,0.059082033433334596
37,0.06356224505993556
38,0.06548057912847756
39,0.05587234493580787
40,0.03337635213296064
41,0.030892868974041816
42,0.050955745479739696
43,0.03662374498100555
44,0.06605232014332572
45,0.05495041669708372
46,0.03788353984638102
47,0.06674630231727523
48,0.06188715949593018
49,0.010781157859435883
50,0.023916069113787797
51,-0.006527145336543014
52,0.020970022422583695
53,0.02569775914469906
54,0.019483431385108413
55,0.020505529440211723
56,0.025147701476035275
57,0.0398499855825544
58,0.029631292981877805
59,0.043525102021110595
60,0.018674070643727697
61,-0.019100340873350413
62,0.016840155338676263
63,-0.01734584385062639
64,-0.0034303956102217925
65,-0.04911113860284435
66,-0.0156535219979139
67,0.00022197111442347206
68,0.01194829520135884
69,0.000887226369528954
70,-0.012141216576058989
71,0.035036648838563826
72,0.004713107585405569
73,0.002930425353729428
74,-0.018017602648147828
75,-0.00626437813457844
76,-0.0022741619377646717
77,-0.0015564140823563603
78,0.012405994282366127
79,-0.004564459658145521
80,-0.013144882640582892
81,0.028855515732238116
82,0.024033429862015256
83,-0.011597978890368461
84,0.005589093195921397
85,-0.003855654943668761
86,-0.021866858479107146
87,-0.012236497084571488
88,-0.0015479688960636576
89,-0.002825592706872465
90,0.013662214225775397
91,0.020345894860215395
92,0.00974864948778488
93,0.0382241988946681
94,-0.053344371613484196
95,-0.042375789522992015
96,-0.050846733260299856
97,-0.06739761436364791
98,-0.07291034007674375
99,-0.02244560866601894
100,-0.05708938624195778
101,-0.058075731308618234
102,-0.06789192390809644
103,-0.04620403871938035
104,-0.058038260269711706
105,-0.059563584918476714
106,-0.061993312369738124
107,-0.05939598945933548
108,-0.0690842374489782
109,-0.06520309695250152
