,dtail
0,-0.6960130645222609
1,-0.6824692504112301
2,-0.7403600476847084
3,-0.7657900580429116
4,-0.7942161150224414
5,-0.7321344509576584
6,-0.7228319996983519
7,-0.7033321377618215
8,-0.652727635563258
9,-0.6483105543909689
10,-0.6948574338627476
11,-0.5770628769449647
12,-0.5207671707710411
13,-0.5036097711970865
14,-0.5400621076776082
15,-0.5188889904692621
16,-0.3907470686126262
17,-0.4513485724571457
18,-0.4299575740705489
19,-0.4888175345988798
20,-0.4530326997737906
21,-0.46049902319515346
22,-0.4331099635853478
23,-0.4806831642124095
24,-0.48040927691072377
25,-0.34465287245509824
26,-0.4176154655560424
27,-0.34248557495723525
28,-0.3063259509047468
29,-0.3232918826177197
30,-0.4074318630415699
31,-0.37643509472626846
32,-0.4386750559479103
33,-0.38811065782333787
34,-0.3983833767193543
35,-0.5338433209712696
36,-0.6003143192610725
37,-0.5853231897080812
38,-0.5699686126587616
39,-0.5262099026670447
40,-0.5687472793879755
41,-0.5605593923555069
42,-0.5684394052879995
43,-0.5682699019336597
44,-0.4981675438582737
45,-0.4688461943781214
46,-0.47220166429193233
47,-0.442333449628593
48,-0.43747178481502086
49,-0.47738833582243506
50,-0.44814333983639565
51,-0.43838535359080527
52,-0.4175883965517986
53,-0.3852311617037739
54,-0.42600416024060045
55,-0.43749108267501796
56,-0.44000442058051825
57,-0.4339786068297321
58,-0.42478029141499685
59,-0.36975956721370906
60,-0.38551780976698957
61,-0.4767489123395939
62,-0.5152125147479102
63,-0.5012761840914735
64,-0.4535853675729111
65,-0.48166210386288966
66,-0.4581235314124665
67,-0.4712738983538209
68,-0.42429153197563274
69,-0.4631831254943051
70,-0.5020321314735516
71,-0.5060761895436522
72,-0.43619058913464637
73,-0.4488335072837125
74,-0.4807656467815338
75,-0.530258791328724
76,-0.5843563719176551
77,-0.5556900693792685
78,-0.5085750945690797
79,-0.44492341127399104
80,-0.49555413335346
81,-0.4786688940594127
82,-0.5041558683266535
83,-0.5951430160308069
84,-0.5905142188845486
85,-0.6660916918578123
86,-0.6940993533149508
87,-0.6819299232262678
88,-0.7245286736955142
89,-0.6775538641452875
90,-0.6592413773079486
91,-0.656601934207705
92,-0.64304025172334
93,-0.6121660359680559
94,-0.6167592299647178
95,-0.6258175745565736
96,-0.6589238227314773
97,-0.6686730826495766
98,-0.6449121675939538
99,-0.6118630552872939
100,-0.6425044589880506
101,-0.6465793476434372
102,-0.6485661584486571
103,-0.6472251623922105
104,-0.6484207435594014
105,-0.6535503737991026
106,-0.6550715702444285
107,-0.6592226166273525
108,-0.6635277381529692
109,-0.6619563666900792
