,dtail
0,0.08430887233195172
1,0.115786903545471
2,0.11771373709369665
3,0.12163552531064642
4,0.23637972741365465
5,0.2662519974518448
6,0.16499003502665377
7,0.16875950507655005
8,0.1146094090804271
9,0.12005526435384856
10,0.13682733890473003
11,0.1155558702386118
12,0.09366905661627256
13,0.05393432155808468
14,0.08902482408722945
15,0.022993510849918006
16,0.029045636714879933
17,0.043023374774690926
18,0.06527960774052434
19,0.05833287573153094
20,0.06208130768700965
21,0.061840308011634426
22,0.06350142921540053
23,0.003962302469717238
24,-0.005416041069641629
25,0.007583172385574807
26,-0.000304646902189315
27,-0.056990602538693244
28,-0.11573479495355463
29,-0.0993112300485139
30,-0.05183375193122594
31,-0.08614043118418672
32,-0.06473532526517498
33,-0.02023721864011531
34,0.006378518813260126
35,-0.017269098500622457
36,-0.014871429178548029
37,-0.015515268427323425
38,-0.020780770389887737
39,-0.023272540415294182
40,-0.011128589792867613
41,0.0006605915240751742
42,0.012193475398371234
43,0.0360744610830083
44,0.04756630998829023
45,-0.0014356402931999072
46,-0.034320996441497144
47,-0.02632394681377971
48,-0.057494253708436735
49,-0.050137214084973784
50,-0.06198362678373033
51,-0.09617878179926112
52,-0.08349423857718882
53,-0.09485917180746414
54,-0.08875531498430841
55,-0.08458375641906965
56,-0.08600366833879633
57,-0.14048459479216246
58,-0.16459494185043794
59,-0.1796841185163251
60,-0.18451972190793986
61,-0.13391857695374118
62,-0.05400648176447134
63,-0.10387756466915304
64,-0.09835199573886522
65,-0.08262781759828056
66,-0.07139891409002708
67,-0.09912282047035652
68,-0.06052338252108127
69,-0.08258696038155296
70,-0.10977189816177176
71,-0.00026713884210310956
72,-0.057765239028388385
73,-0.007854505111012919
74,-0.006110815553866528
75,-0.08569276950479418
76,-0.0064133921973105745
77,-0.021837648008788638
78,-0.07448093750204919
79,-0.06364010631654068
80,-0.03386378718361781
81,-0.08966711865624308
82,-0.04844193654600357
83,-0.11457281181041859
84,-0.10225655062983285
85,-0.0378689909367699
86,-0.010609160788358274
87,-0.025170578738978266
88,-0.023809427389814564
89,0.02807221954199679
90,-0.009173886497291256
91,-0.004256446365018263
92,-0.00916401949726453
93,0.019221071696462005
94,-0.002902978536934109
95,0.034501728943255566
96,0.04502229653778855
97,0.045188081238598354
98,0.025069716367171202
99,0.05313160540946582
100,0.03990028110263244
101,0.03673649732430104
102,0.04055510446920002
103,0.04261735602235894
104,0.035495532123922285
105,0.037054013821900905
106,0.03772821588765474
107,0.03561304016706554
108,0.033626029408929003
109,0.034700696460164576
