,dtail
0,0.24346460839774137
1,0.2475722003544743
2,0.27040870952743956
3,0.25226304004971634
4,0.3650091918448364
5,0.36347940767033593
6,0.2808376173400535
7,0.2765396413257196
8,0.19135891780042558
9,0.21384621169843335
10,0.23038030085859623
11,0.1963438240043712
12,0.17791090146759367
13,0.10676092265822701
14,0.13896657002986526
15,0.041520923451515604
16,0.027927944673959294
17,0.03876009023424747
18,0.08039204789710325
19,0.103772638184469
20,0.1283719561375516
21,0.11756051344409184
22,0.08082142814542151
23,0.036778855402487695
24,0.04109228822538444
25,0.053187547330780995
26,0.06725435932677083
27,-0.00644414977104737
28,0.03479990147570923
29,0.02522956802513638
30,0.03927930064285996
31,0.007918027459396144
32,0.05211826580541169
33,0.09109932362245686
34,0.10677173540429487
35,0.09510240209257183
36,0.09698417753298119
37,0.08775086000238817
38,0.09521599440531567
39,0.10682201786728868
40,0.1193242710783067
41,0.14519971426300704
42,0.14194671289871333
43,0.157236565472185
44,0.16958716624680045
45,0.11766131638853514
46,0.036869944866233025
47,0.10142102374379981
48,0.09835231998152885
49,0.09296500605048677
50,0.0669064266539259
51,0.07286816956163011
52,0.042399946499046604
53,0.04227319226497009
54,0.06530140062170187
55,0.10496400616231819
56,0.055466300043732736
57,0.02159183384306068
58,0.011651389143574081
59,-0.015537019197233715
60,0.020724351764071197
61,0.018034153258584817
62,0.11833017270828224
63,0.07373193837880158
64,0.0552092202189076
65,0.05671128070738207
66,0.06482299808441602
67,0.07176684161263726
68,0.106169559447712
69,0.1024188484095686
70,0.147826084955696
71,0.157657072815521
72,0.1258398545021541
73,0.1293080417876915
74,0.14287992125678062
75,0.05709403462570227
76,0.121751681670438
77,0.10216980632544098
78,0.05629014098475933
79,0.06269169983751789
80,0.09184750223552171
81,0.07423469042890497
82,0.08783864532615059
83,0.0957627708609923
84,0.12174334281222647
85,0.14012807010477102
86,0.2089037041239498
87,0.17367834322766046
88,0.168447125560756
89,0.18797266964576606
90,0.15310242541301672
91,0.14689558347367593
92,0.1202415525926959
93,0.1588862045859526
94,0.1709996108286982
95,0.14872042304635133
96,0.14958683979866044
97,0.15764293978793753
98,0.1376968444345874
99,0.18450444169960578
100,0.17592406977097072
101,0.17960862034794176
102,0.1856921664219249
103,0.1909577208028291
104,0.19900598054830507
105,0.1999355448551515
106,0.20954834351778215
107,0.2122098489302455
108,0.2193226626255834
109,0.22380514490762152
