,dtail
0,-1.179194073676674
1,-1.1720330865770268
2,-1.1459091230168619
3,-1.1072759421782936
4,-1.0762253099656345
5,-1.078042221589261
6,-1.089898980531889
7,-1.0710958178528571
8,-1.0558081791670153
9,-1.0373486300441026
10,-1.0418070904857542
11,-1.0325508676730684
12,-1.0538246381853074
13,-1.0483075557354564
14,-1.0500159487920753
15,-1.062222127830012
16,-1.0494249644478408
17,-1.0398893054214584
18,-1.073864960894295
19,-1.1396637272960255
20,-1.167296501787582
21,-1.17235815940491
22,-1.1072247820958778
23,-1.1163505550498174
24,-1.1208641050417836
25,-1.1565476497422393
26,-1.125365743715842
27,-1.092340897877703
28,-1.085116681563247
29,-1.1060699488553216
30,-1.039113326136633
31,-1.0323608976095342
32,-1.0432303640667342
33,-1.0870394744958367
34,-1.102751415080201
35,-1.1072890153303514
36,-1.1444023497844078
37,-1.1186467856809459
38,-1.0785457593818544
39,-1.0859960831386066
40,-1.085538214019023
41,-1.0719628522269748
42,-1.049763855229178
43,-1.091949005174559
44,-1.0600300703560126
45,-1.0533043563623812
46,-1.0588009714048041
47,-1.0359792271677277
48,-1.0168486175406386
49,-1.049999612112272
50,-1.0301336845067177
51,-1.0102925359645258
52,-1.0450178368114655
53,-1.0271346603621754
54,-1.0072674781542756
55,-1.013029184173091
56,-0.9992971057865817
57,-0.9685818672836414
58,-0.9410775276316946
59,-0.9667113003711414
60,-0.970032303991203
61,-1.0906403995645297
62,-1.0375523267812656
63,-1.028290999879253
64,-1.0176708342608916
65,-1.0337627706299564
66,-1.044052381769859
67,-1.0026753776662145
68,-1.026717656138631
69,-1.061505550819307
70,-1.0834848463296263
71,-1.0368503096079793
72,-1.0364466371880612
73,-1.0357747191845432
74,-1.065659437295816
75,-1.0517227575286934
76,-1.0698611333032726
77,-1.0558114207010403
78,-1.034687573545031
79,-1.078868333667111
80,-1.0877335162834085
81,-1.055960052592294
82,-1.066495893672362
83,-1.1485171150141067
84,-1.1599288696240964
85,-1.1409017251651374
86,-1.1341155362470956
87,-1.1554275729347603
88,-1.1790408122882117
89,-1.182871724681553
90,-1.1527528989665592
91,-1.1692334139599057
92,-1.1849230502458026
93,-1.1540182645885626
94,-1.1561899033487046
95,-1.127014329822323
96,-1.1512407996180656
97,-1.141321942499574
98,-1.149340978417757
99,-1.1183088564474264
100,-1.1277792901820123
101,-1.1308568306007905
102,-1.1315597937184936
103,-1.1361812703987066
104,-1.1342695338951871
105,-1.1284892766147125
106,-1.130475599780021
107,-1.126153908135424
108,-1.132033724438892
109,-1.1248440300514637
