,dtail
0,-0.15880051936852718
1,-0.1161456262640348
2,-0.1492481265250275
3,-0.16055857445025395
4,-0.20216751704539832
5,-0.15520691277428578
6,-0.15573942510900884
7,-0.1148614435005933
8,-0.08078664193418433
9,-0.08393287836930974
10,-0.08057665030965289
11,-0.047296303402354994
12,-0.045821824162273844
13,0.012641036176391895
14,-0.047555541429634196
15,-0.06623381810608542
16,-0.009292209827102355
17,-0.04610312611346319
18,-0.0934717686974662
19,-0.10971191011907647
20,-0.13281273962377782
21,-0.18139998848298922
22,-0.21730319024517827
23,-0.2264916866127849
24,-0.22466339232126933
25,-0.23871792634037323
26,-0.22292825669447142
27,-0.12990511017304318
28,-0.11713474180646591
29,-0.13731107543266893
30,-0.15107670861289785
31,-0.1154749226569684
32,-0.10921444947660569
33,-0.12583093266800457
34,-0.1383364645381199
35,-0.15453139906280536
36,-0.12232304629371316
37,-0.10677525423336687
38,-0.12826890915708408
39,-0.13744351920205297
40,-0.17312485158570184
41,-0.17071316723678168
42,-0.1714986943410104
43,-0.16397314593498036
44,-0.1340060886068949
45,-0.12492442518403311
46,-0.10142059466741296
47,-0.10139810546387515
48,-0.07613568208824292
49,-0.08630138436962957
50,-0.0730920055938947
51,-0.08679895992857237
52,-0.07304756361518017
53,-0.04591778526432445
54,-0.0624101252269576
55,-0.08997917544947014
56,-0.09513725237202049
57,-0.0937872055866612
58,-0.0957440880682294
59,-0.12768568826015364
60,-0.14568938238994705
61,-0.14076038521337675
62,-0.15547493329275572
63,-0.09447873923164132
64,-0.08067413770972647
65,-0.06516698814218552
66,-0.10426126497914052
67,-0.13196664525312085
68,-0.10968721387752872
69,-0.15540230274511468
70,-0.14101707321286958
71,-0.1603746463548344
72,-0.1455535558391098
73,-0.2293520411962267
74,-0.2993792075782329
75,-0.29308553996668485
76,-0.2939409191697825
77,-0.267009245710751
78,-0.20369944043827226
79,-0.18137450975963154
80,-0.2572194766846478
81,-0.3051823712290868
82,-0.31759485696430345
83,-0.36880866389449307
84,-0.3866754044237092
85,-0.31345206519602886
86,-0.27275220959836544
87,-0.31124737813749925
88,-0.36257249082705034
89,-0.330187973178107
90,-0.27673962783893197
91,-0.33289119916164484
92,-0.2878275722750274
93,-0.2551470997648078
94,-0.2602616442791365
95,-0.267910851745928
96,-0.24203674496557115
97,-0.2778690683715128
98,-0.26419389865645804
99,-0.3061998678304508
100,-0.284413065795923
101,-0.27767826197599926
102,-0.28321163811197647
103,-0.2851264331714808
104,-0.28219599252003263
105,-0.2832551333808004
106,-0.2802347500956622
107,-0.281485044983585
108,-0.2819301587271306
109,-0.28071753103162894
