,dtail
0,-0.9422299334523621
1,-0.8212176809635722
2,-0.7849635356442084
3,-0.7583334913496116
4,-0.7471739146049385
5,-0.749110106052149
6,-0.7483242267412009
7,-0.7530125501148295
8,-0.7258560834487892
9,-0.7089004809332787
10,-0.5872571475940654
11,-0.523606469448218
12,-0.5527380913298973
13,-0.547359515318663
14,-0.5081933532716669
15,-0.5134317258722312
16,-0.4591444300577211
17,-0.4905788330543256
18,-0.48091849733200653
19,-0.5821500118930825
20,-0.5029207393625944
21,-0.5703097200344297
22,-0.5329864657611532
23,-0.5329260805551663
24,-0.5297458596409795
25,-0.4861178443929832
26,-0.4902104517750707
27,-0.46267372091386033
28,-0.4135096412663327
29,-0.4283629857279447
30,-0.37199351548607307
31,-0.41295639983479837
32,-0.3695044431798781
33,-0.39797404350279864
34,-0.40257907504214574
35,-0.4214061507344405
36,-0.45897665138538085
37,-0.4436871546515216
38,-0.39335423870171526
39,-0.41119265567424923
40,-0.40004234588368787
41,-0.41007049573837717
42,-0.379528066023872
43,-0.4166331869889176
44,-0.3913473415879698
45,-0.43304413058227603
46,-0.4190797387046445
47,-0.3967085990835588
48,-0.39209559570108937
49,-0.4031927182778769
50,-0.3951554205585938
51,-0.41711056155028425
52,-0.4246018757633385
53,-0.39983507208308505
54,-0.3541295615566794
55,-0.3723101342629337
56,-0.37269728127669827
57,-0.34607382282254945
58,-0.23272581131127296
59,-0.20690834008824271
60,-0.1884098564627747
61,-0.29452425896126394
62,-0.25471588969128284
63,-0.2816241781108546
64,-0.27474765604456575
65,-0.3335097929765019
66,-0.32384623126333034
67,-0.3059517045877048
68,-0.31016763308769646
69,-0.33537870148683485
70,-0.3262501921469338
71,-0.3305390710521473
72,-0.39375970786797604
73,-0.3263722779205618
74,-0.3220903663793131
75,-0.3157374529831746
76,-0.3032220848598647
77,-0.3265836464126431
78,-0.28971879487722696
79,-0.29929604942454313
80,-0.30862931449002706
81,-0.26692569439466796
82,-0.251133338145539
83,-0.3429462800254478
84,-0.3510025997604929
85,-0.3082412696657359
86,-0.2751636297867613
87,-0.2881422411062976
88,-0.2947894599645924
89,-0.33516677800178596
90,-0.2944365018610954
91,-0.2909780788556251
92,-0.34268569521665104
93,-0.29694495639072244
94,-0.2997734199396593
95,-0.3035319837971869
96,-0.31372116138150413
97,-0.32345376255010994
98,-0.3264377607118091
99,-0.2808055183240232
100,-0.3050550974200341
101,-0.3103470741931612
102,-0.29823286164398455
103,-0.29845591005996475
104,-0.3056341088555695
105,-0.30690433638970394
106,-0.29804702735778565
107,-0.29761486661925196
108,-0.2969863580290435
109,-0.3013499536011339
