,dtail
0,0.31253252391539776
1,0.31631738834598433
2,0.3286176999438445
3,0.3130616868125978
4,0.4176486431940799
5,0.4108940429475249
6,0.3154326303640511
7,0.34391013318899455
8,0.2912392316960515
9,0.31330072523289426
10,0.3137531001621995
11,0.2863836523993713
12,0.2668721650060892
13,0.19789579999911056
14,0.20947777180411295
15,0.1495788777357649
16,0.1368430440574007
17,0.15370761187289397
18,0.17479613278531397
19,0.18278535138671542
20,0.19895406067471733
21,0.19496543610831507
22,0.17076800229450978
23,0.10883254674856202
24,0.10695948569724911
25,0.11030818435199771
26,0.12535736636412284
27,0.08905612232810514
28,0.12540562188887835
29,0.10222044752207272
30,0.12433304807643769
31,0.09914919931805195
32,0.12378043020507526
33,0.13519938153495412
34,0.15283727788859586
35,0.15171610867022983
36,0.14559395235720957
37,0.13900241612083164
38,0.1475451935013488
39,0.1740835404832582
40,0.18862234073692938
41,0.19588660490956294
42,0.20397413949580678
43,0.2067076412497385
44,0.21520630374922556
45,0.1692815379587644
46,0.12619442569301126
47,0.15911462346355185
48,0.15274431280837844
49,0.15058285459640086
50,0.12499740216344443
51,0.11212626482538393
52,0.11695261037142163
53,0.11593838204964482
54,0.12543598576904022
55,0.1259358764264193
56,0.12351734838979403
57,0.10652559662125669
58,0.05927103949504639
59,-0.01144759551482788
60,-0.0032383752592166914
61,0.01371476132816385
62,0.12323256392757388
63,0.08485730931368217
64,0.07539805421011558
65,0.09752455135804484
66,0.09600425668990908
67,0.058268761958655435
68,0.10043846484745497
69,0.050753757405135616
70,0.10007162410383645
71,0.16689936188919496
72,0.18322626605439946
73,0.19646574652780635
74,0.1753762056589502
75,0.08774080835699245
76,0.16405745514354994
77,0.13495060773948592
78,0.09383549814743904
79,0.10484915112237334
80,0.1462050920857467
81,0.1348130544207384
82,0.12719470594112983
83,0.13097984527795262
84,0.15771024524816976
85,0.15379029726803983
86,0.22259357887739956
87,0.1981501447712926
88,0.18048702837765693
89,0.1847093905557573
90,0.15520057852744645
91,0.18599199987628162
92,0.15133655121028838
93,0.1442149684827625
94,0.1453184020411312
95,0.1715369132027147
96,0.19563539784615275
97,0.1625723943877933
98,0.15174546066088018
99,0.16259076145266252
100,0.16284206620814246
101,0.1670922401687996
102,0.1703311459306825
103,0.17153139049841332
104,0.17225348995588252
105,0.17494345624981505
106,0.17883625729973546
107,0.181073305557245
108,0.18339903147091036
109,0.18598374338891566
