,dtail
0,-0.09854462924543755
1,-0.10531690796711901
2,-0.07619379073401428
3,-0.0930070714947383
4,0.015473938369265028
5,0.029029583782047674
6,-0.07540798643602514
7,-0.10007299609648179
8,-0.1562772061384885
9,-0.11280407705026829
10,-0.09535555689293285
11,-0.10660393026869819
12,-0.10761362518481135
13,-0.17486147358783427
14,-0.14234275812164077
15,-0.23324264055296895
16,-0.24597957113759503
17,-0.21386272523359695
18,-0.19221128560661954
19,-0.2216573858840384
20,-0.21219724400361456
21,-0.21498230438665342
22,-0.18883754701424638
23,-0.25239171519476256
24,-0.25431381580484
25,-0.2284991567018938
26,-0.22650533182928229
27,-0.2724169520045746
28,-0.23003900238620187
29,-0.24704439144167625
30,-0.23278022208354446
31,-0.27194449640862584
32,-0.23937075861954485
33,-0.24011015888071702
34,-0.22507373801254457
35,-0.21738700374646014
36,-0.22457573135824105
37,-0.24173875649200688
38,-0.24286122825789946
39,-0.23550445781948004
40,-0.22784186373721976
41,-0.22320382907055186
42,-0.20748365578684647
43,-0.20229023105196423
44,-0.17058470560218136
45,-0.21286008719586558
46,-0.2641159849960271
47,-0.2174097821031523
48,-0.24794081038705942
49,-0.25230587153933975
50,-0.27593358410371277
51,-0.27721774083895245
52,-0.2707168200989609
53,-0.2669436583018147
54,-0.26352729960144017
55,-0.25029437735670623
56,-0.29207110585569623
57,-0.31065995470439906
58,-0.3172036342358553
59,-0.3414935274499697
60,-0.32451329388538996
61,-0.3042272490542558
62,-0.24083755471882387
63,-0.23614484221949134
64,-0.22683188868225265
65,-0.20168238844747777
66,-0.18052842496479288
67,-0.20554549260880917
68,-0.190875870033378
69,-0.22833168270012963
70,-0.178393790449132
71,-0.12066282709169954
72,-0.094763387567609
73,-0.10086921505930505
74,-0.12646521256526158
75,-0.21122128169158677
76,-0.14903017806845392
77,-0.19838960715084236
78,-0.2216933476796808
79,-0.19888179201419254
80,-0.1725825755758919
81,-0.14954464909210663
82,-0.17900099858226848
83,-0.19140708518722085
84,-0.15029211209094673
85,-0.15657492162056477
86,-0.05779309690072426
87,-0.08620174637507089
88,-0.09100934344900802
89,-0.08287086476429084
90,-0.10897500585042258
91,-0.11380213056100619
92,-0.13830506637464995
93,-0.12002174322150838
94,-0.10543451284688793
95,-0.0885854348269908
96,-0.07079352889776874
97,-0.0940667311679046
98,-0.11588801408453833
99,-0.07768381483167364
100,-0.07766078791170164
101,-0.08644715757493199
102,-0.09318824509578943
103,-0.08502110805512353
104,-0.08287885243219284
105,-0.08188772197519398
106,-0.07777152070943999
107,-0.07825376185293881
108,-0.07998664899121677
109,-0.07547685807324908
