,dtail
0,-0.4140628927663536
1,-0.4574206666362204
2,-0.4434210997664632
3,-0.42285827909226925
4,-0.378034367731146
5,-0.32526278757300475
6,-0.3223438153555689
7,-0.3446309489728784
8,-0.3088195373935534
9,-0.2681640108917008
10,-0.27036797852169864
11,-0.24306704615374258
12,-0.2385091626035416
13,-0.19103615813759472
14,-0.21160911350123787
15,-0.3097141715735633
16,-0.23987789907977644
17,-0.2528655195774287
18,-0.22552270070236657
19,-0.24537429248764103
20,-0.26658852938141586
21,-0.28880095274091977
22,-0.2541937752171799
23,-0.26454315054545524
24,-0.26675109905493943
25,-0.26124317295299804
26,-0.27232594508182223
27,-0.25787144957344854
28,-0.23195846836721815
29,-0.2605382212180759
30,-0.27174672825789337
31,-0.276942193597808
32,-0.27448050644848015
33,-0.2807097522403085
34,-0.25601271802991815
35,-0.26816042703518644
36,-0.27317097657474826
37,-0.26990209959363254
38,-0.255081777241256
39,-0.28016318292268827
40,-0.2637413798683779
41,-0.2688252340663361
42,-0.2629903495470206
43,-0.2871653013224611
44,-0.2581842876053941
45,-0.24760492029226475
46,-0.25771555789320094
47,-0.2556304388378809
48,-0.25427618673440633
49,-0.265504003298236
50,-0.24928340013364872
51,-0.2628272824977539
52,-0.2625159436448962
53,-0.26363447924913574
54,-0.24960095139752259
55,-0.24920291846072157
56,-0.24974701476658118
57,-0.21278394168389483
58,-0.16092820681698367
59,-0.1430509269525216
60,-0.15330245228052217
61,-0.2296486400519226
62,-0.19734915898254896
63,-0.22427619410154198
64,-0.21963089896230104
65,-0.21628930392450327
66,-0.2253165896404995
67,-0.1730052238682797
68,-0.19306286864306732
69,-0.5526363383024805
70,-0.3435072095410454
71,-0.3115892864786922
72,-0.30645403848313185
73,-0.2795932813331924
74,-0.30462651249545664
75,-0.31501478496677454
76,-0.31339328882490064
77,-0.31841803823295506
78,-0.3231650622545189
79,-0.3166431810362914
80,-0.3326646680630764
81,-0.3124566110160959
82,-0.3169501785146256
83,-0.37240727436037274
84,-0.3738924565040284
85,-0.37997887505957173
86,-0.3829581700734259
87,-0.39292270647484934
88,-0.38737300368048777
89,-0.4183896543612311
90,-0.41327427328220073
91,-0.40172183661666727
92,-0.41463201317288123
93,-0.38049217018252934
94,-0.40820204109167535
95,-0.376985632405666
96,-0.4040093932165456
97,-0.4213784944183797
98,-0.4153937953548458
99,-0.3602255768992548
100,-0.38998069764082655
101,-0.3990833835824953
102,-0.39396887911422795
103,-0.39933914116213093
104,-0.4103147648321673
105,-0.4070009537982883
106,-0.4041602992124512
107,-0.41936450558642424
108,-0.4266153040097006
109,-0.4239519645384997
