,dtail
0,-0.7953779958601428
1,-0.7777196974808026
2,-0.7936409484777166
3,-0.8071640674844678
4,-0.8441969933383853
5,-0.796997728215785
6,-0.795099345444205
7,-0.7917015737511371
8,-0.7372891040861687
9,-0.723031313157767
10,-0.7258457570888579
11,-0.647799108376332
12,-0.6697310671237544
13,-0.6282771359246069
14,-0.6695414877316239
15,-0.6822444625025219
16,-0.5793956895234538
17,-0.7005161841385632
18,-0.6917849987694564
19,-0.7832852223134332
20,-0.7343996007873659
21,-0.7398627674727215
22,-0.6978338899705003
23,-0.7323267417223269
24,-0.7295093272448729
25,-0.7048303240478749
26,-0.7214740498169537
27,-0.650591271944061
28,-0.6135059814074876
29,-0.6219893581105348
30,-0.6128308963491484
31,-0.6107236174066184
32,-0.6037851408878698
33,-0.6230439488028896
34,-0.6991942333125531
35,-0.6999493814627483
36,-0.6672649443904202
37,-0.6790536613376668
38,-0.701069845739229
39,-0.6784276593471334
40,-0.7339388337631145
41,-0.7285489418927984
42,-0.7315179595504583
43,-0.7203149052989335
44,-0.6810283065975338
45,-0.6817774417312009
46,-0.6450416100085495
47,-0.6379456371195767
48,-0.620646734082279
49,-0.6262030105685688
50,-0.6291789111448487
51,-0.6407492732054517
52,-0.6242314645578396
53,-0.5883643187257607
54,-0.6129199089147767
55,-0.6274782172465304
56,-0.6230906961399637
57,-0.6255500531181952
58,-0.6311171986999848
59,-0.6448085140241233
60,-0.6431722202750763
61,-0.7085868586919539
62,-0.7629916265942235
63,-0.7259827988186556
64,-0.6775245251738189
65,-0.7219061491184707
66,-0.694508062271235
67,-0.7285950881322095
68,-0.6939022232163785
69,-0.7652663185376009
70,-0.7453853958880117
71,-0.7327471074210218
72,-0.6771348064168653
73,-0.6804621093322328
74,-0.7218491146566424
75,-0.7041371810931254
76,-0.7134629109717535
77,-0.7283127728306097
78,-0.6740952899556445
79,-0.6405699523146368
80,-0.6618219166459399
81,-0.6557248000890722
82,-0.6559163038596018
83,-0.7724959626455056
84,-0.7869468476088068
85,-0.7130362411837391
86,-0.6973246386986364
87,-0.7010205514148561
88,-0.7774962588660762
89,-0.7299402683046832
90,-0.7218583764157032
91,-0.7669595719777806
92,-0.7452744973879168
93,-0.7105788420468335
94,-0.7058296965107607
95,-0.6803483119286987
96,-0.6712392569112668
97,-0.6948128157187163
98,-0.6900773240193182
99,-0.6723522532520394
100,-0.7057575335177911
101,-0.7017007957714899
102,-0.7012126702479984
103,-0.6992898546306836
104,-0.6927939202480181
105,-0.697325667979748
106,-0.6973248723317365
107,-0.6970041760382624
108,-0.6994653165359506
109,-0.7017413076441458
