,dtail
0,0.40295983662353113
1,0.41264995169646396
2,0.42740963466203286
3,0.48060032274143677
4,0.5183710252091753
5,0.5045815681743299
6,0.48674586236648665
7,0.4784912172617824
8,0.5005605349404788
9,0.5482178390364424
10,0.5393993174945881
11,0.5407203121424256
12,0.5431758087423574
13,0.5496496586826893
14,0.5422537530886223
15,0.5110665117362133
16,0.5504635837618768
17,0.5539839788198408
18,0.5412787440888593
19,0.5257307663717468
20,0.4698956479137012
21,0.43975538215592336
22,0.4854417775721711
23,0.49680819667807763
24,0.47021709396422384
25,0.4797431113288177
26,0.48372816596749674
27,0.5169863661408755
28,0.550232634054702
29,0.5210085780824426
30,0.5829679090653923
31,0.56891877013
32,0.5787572464756199
33,0.5308756871659572
34,0.5210783787544132
35,0.5139210215014064
36,0.501976208097186
37,0.5179262027138547
38,0.536684336020221
39,0.522916265598005
40,0.5423719707669697
41,0.5225099317700194
42,0.555061966517017
43,0.5263540487862668
44,0.49602325308663286
45,0.4953712820177462
46,0.5111624180660744
47,0.5077515158957807
48,0.5444745341191004
49,0.4936319417740394
50,0.5434337188158247
51,0.550807989520214
52,0.5611460572377578
53,0.5593386222588506
54,0.5456704376654612
55,0.5066175085354275
56,0.5227973510038308
57,0.5462494310439585
58,0.5608410671201247
59,0.5651224334948612
60,0.5594634644414533
61,0.49569418406170285
62,0.48832865470497094
63,0.5185183257235705
64,0.5156404977394735
65,0.4726092211859842
66,0.4924666510294717
67,0.498611772020836
68,0.49733623622537165
69,0.44617534281862564
70,0.46775236070697424
71,0.4657574217125239
72,0.4458723552124916
73,0.4418340693012816
74,0.4577657337831801
75,0.434623897302882
76,0.4214600059251854
77,0.4173580703085927
78,0.41724358718117865
79,0.434813558749247
80,0.4270783693532782
81,0.4328280361852441
82,0.3657530762788126
83,0.31065658128537055
84,0.31602373161063385
85,0.2961963778786676
86,0.3022861276632954
87,0.26247537539561444
88,0.3194157039610771
89,0.3004471157544438
90,0.32233009176443056
91,0.32111514185301215
92,0.3590907459975917
93,0.32283691771552114
94,0.373279189560101
95,0.37144080610689223
96,0.41069084500958375
97,0.3836011619491926
98,0.4137542665664506
99,0.46268227418523983
100,0.44255402121689746
101,0.4397552329762837
102,0.4379872886246916
103,0.44831199382955866
104,0.4420917988891345
105,0.44622074117987276
106,0.43672647044713975
107,0.44290612255972617
108,0.441233678912232
109,0.4344382436296498
