,dtail
0,-0.39894680032265745
1,-0.343388879141982
2,-0.39710940499901803
3,-0.4136842513824606
4,-0.4200715361868164
5,-0.5296525481784883
6,-0.43716608309423316
7,-0.3751875291299157
8,-0.3566905666680259
9,-0.3609264407651301
10,-0.36620734296045704
11,-0.3239074218039776
12,-0.33360127398065476
13,-0.30718335430294064
14,-0.324821637417497
15,-0.3513321945696376
16,-0.2983987987439194
17,-0.3219183054142871
18,-0.3438780128338569
19,-0.3946517726411938
20,-0.33178236522444754
21,-0.3777226636225425
22,-0.38285844373577094
23,-0.4215720287689085
24,-0.41659599743250675
25,-0.37645756322849633
26,-0.39941978662931016
27,-0.3405452736579716
28,-0.3098739134709564
29,-0.34665091454501373
30,-0.33018405725307837
31,-0.3253065705635534
32,-0.32599576210708675
33,-0.3478607845293794
34,-0.37585786068940885
35,-0.380998790019592
36,-0.3557654323889253
37,-0.35298048213989097
38,-0.3786781387240018
39,-0.3671562661531318
40,-0.3919899307411134
41,-0.38767123066540676
42,-0.3907902918769409
43,-0.39858412488114503
44,-0.3568662601328516
45,-0.37424475230561577
46,-0.3747461068548227
47,-0.3665815891365476
48,-0.3547531384944436
49,-0.3668454988837768
50,-0.36080731520689613
51,-0.37783653668268213
52,-0.3734183932650797
53,-0.33893488845972913
54,-0.26916414996723237
55,-0.23775065597396988
56,-0.23238513750919496
57,-0.24169980920930922
58,-0.2542327603659037
59,-0.20099977752237563
60,-0.1979404207195835
61,-0.19538959879849
62,-0.23011246078749784
63,-0.1957048187699
64,-0.19379548877563924
65,-0.17130425589843135
66,-0.1719325559113043
67,-0.19551101886504835
68,-0.10014830053870671
69,-0.1357134071574978
70,-0.1270193566084463
71,-0.11732011599358559
72,-0.13648474519889278
73,-0.14767738211438902
74,-0.07230674805282555
75,-0.08951849860941599
76,-0.12348267776095914
77,-0.13318362633426106
78,-0.052709634238638975
79,-0.07779416291020563
80,-0.06524562192473696
81,-0.04064247779163996
82,-0.03933239596714588
83,-0.12321260260742176
84,-0.12998333958209995
85,-0.10760753420148841
86,-0.10141505886322308
87,-0.06324332340797298
88,-0.1367892337377948
89,-0.03770993864727984
90,-0.02400809268929771
91,-0.06410598460891154
92,-0.011113509585859882
93,-0.017584774533591474
94,-0.020755923531385223
95,-0.09016581912589836
96,-0.033315551025322576
97,-0.09719759905240849
98,-0.07191274579127707
99,-0.03977389247966384
100,-0.058584820480898275
101,-0.05661541632654116
102,-0.04631929803641549
103,-0.05237763429721684
104,-0.04388817600036379
105,-0.04195200662000492
106,-0.042386429132573095
107,-0.04170873787451865
108,-0.03978158290463901
109,-0.03815630992520394
