,dtail
0,0.13921391775608274
1,0.1917266379987277
2,0.16035863154564362
3,0.14704087705551003
4,0.11028978316188354
5,0.15422380936513305
6,0.11157188247533661
7,0.07686429992613461
8,0.08703013603074886
9,0.08729546837499005
10,0.08049876847119514
11,0.09510182443489013
12,0.061898476202041364
13,0.10336640334064134
14,0.10904098992837555
15,0.07281118970323303
16,0.14397264722943293
17,0.1140582686153143
18,0.10746796897708064
19,0.10594951267599406
20,0.13780370473022494
21,0.13699023632014767
22,0.12226994738350694
23,0.11820638136825534
24,0.11179281496711106
25,0.14860569023104092
26,0.13101654060091494
27,0.16770494321238752
28,0.165817644985387
29,0.12389724459330878
30,0.12280681451022621
31,0.12398321211470881
32,0.16338665023943202
33,0.16520490942354
34,0.16923517645116218
35,0.14152654395789943
36,0.16923710225658128
37,0.18507023263827158
38,0.15433074629497176
39,0.1314600227426963
40,0.10225511099208219
41,0.11799708955516738
42,0.13225186334043293
43,0.1258592626183582
44,0.15053763169559636
45,0.12128332726214985
46,0.13726165517789324
47,0.1416420001298288
48,0.14339469265756738
49,0.14131878899545347
50,0.14276862647375516
51,0.11411102189727929
52,0.12428850648232717
53,0.18314399910127116
54,0.15198985149049501
55,0.1302762881131762
56,0.11413886311082704
57,0.09192141238320473
58,0.09426789621383139
59,0.12193502707581817
60,0.12232192716715388
61,0.11341993594809595
62,0.07088883708447245
63,0.1235082946119829
64,0.0944955683972073
65,0.12999479076874784
66,0.16042387026965516
67,0.11406238088766643
68,0.14986082524427033
69,0.09708543016545698
70,0.12078571409124392
71,0.09169386739420703
72,0.1341355032582425
73,0.13411902788161392
74,0.125018154556075
75,0.158451031889979
76,0.1564629669220674
77,0.11360553734521857
78,0.12396012978506206
79,0.1567374041815328
80,0.17639197551105348
81,0.18213410529657845
82,0.16108709789600345
83,0.14730098632252703
84,0.14091397729693408
85,0.17647196794009762
86,0.16151119735422187
87,0.1604085065510425
88,0.11780087577031739
89,0.19584648108103628
90,0.19697426110152916
91,0.16478225931557466
92,0.21775769402871487
93,0.2181240576953941
94,0.22889309967639404
95,0.1478604466883307
96,0.19411435298886112
97,0.15776945719626367
98,0.1523308543421171
99,0.18129487868824534
100,0.1710611946651759
101,0.15658932321112312
102,0.17407096258383242
103,0.15878904240342118
104,0.16130442500313574
105,0.1596588007418206
106,0.15455510254635546
107,0.15081568890430558
108,0.15149422850553174
109,0.14498869030867229
