,dtail
0,-0.017170621792740558
1,-0.0002522795421196558
2,0.007530949444510215
3,0.07913076788317132
4,0.08405634653163739
5,0.06683385775451292
6,0.054991836588552945
7,0.03731749152055327
8,0.03135239715625071
9,0.09213145168756086
10,0.06190940508643315
11,0.04951988798502344
12,0.062435508692855295
13,0.04090579649611931
14,0.06062181958020746
15,0.0435614561902734
16,0.025898567098900774
17,0.037576577078551415
18,0.042983452106982956
19,0.04781304478014968
20,0.02032229025823909
21,0.038726223734039555
22,0.05331226575643436
23,0.059309575282553026
24,0.06023485588806383
25,0.07043365579336586
26,0.08106539657099401
27,0.06811276730343224
28,0.09614740106174072
29,0.0811240239794765
30,0.14088531479343552
31,0.11959333933796967
32,0.11440320009109145
33,0.11229376877651176
34,0.12235085897660791
35,0.1035363780738292
36,0.12102324269767653
37,0.13903079418748382
38,0.15127474472787453
39,0.123454209398954
40,0.10452607240242663
41,0.10105265174459514
42,0.13480452964103984
43,0.10455596067707341
44,0.12697381657397538
45,0.11225883107959186
46,0.1072821068253387
47,0.10129921498022465
48,0.15851954211340513
49,0.127856650981112
50,0.13358286883761947
51,0.1575940725133123
52,0.15694124713186397
53,0.16604790857039153
54,0.19264813573523001
55,0.17568117150240012
56,0.19994195702247014
57,0.15153273295253925
58,0.18845891538797285
59,0.1656655717093989
60,0.1703208293855474
61,0.10029786317778487
62,0.08214974955862236
63,0.09804844764109191
64,0.12210805305157982
65,0.09914043941536743
66,0.1037832763453163
67,0.1359411409160779
68,0.12908752403201063
69,0.12657235486947793
70,0.1301549121565041
71,0.11691603896692629
72,0.13532214291036274
73,0.14413129227224475
74,0.16458095252568125
75,0.15675640699907326
76,0.1658258806041692
77,0.13145753895439433
78,0.1246037728670083
79,0.14088971306570677
80,0.11566933779763786
81,0.1360368853556264
82,0.14925005311069536
83,0.13636218732102678
84,0.12689612537701514
85,0.14104088494481867
86,0.1410443480494314
87,0.12265827244030356
88,0.12765971114022617
89,0.12334537055226322
90,0.11856438832780306
91,0.14113676681816434
92,0.14311760535493445
93,0.1615039206422087
94,0.14770390828892815
95,0.1389209426044721
96,0.12705387679093752
97,0.11871890247526401
98,0.13575295778602492
99,0.17194948406826918
100,0.13782593190367048
101,0.14661667087460062
102,0.1502304345207086
103,0.1447897692182631
104,0.14550282258488323
105,0.14693331597621995
106,0.14653436980345946
107,0.1429928884122944
108,0.14501818889225093
109,0.14714893054396067
