,dtail
0,-0.14610779274337515
1,-0.15008512264521978
2,-0.20739841248314517
3,-0.23088590974382722
4,-0.250116993491771
5,-0.14436678334437458
6,-0.1283705688650727
7,-0.13981766962266373
8,-0.1095513935591319
9,-0.1014075225436028
10,-0.10411335222765311
11,-0.07446777990283546
12,-0.09878878053337095
13,-0.027886337390138904
14,-0.044369821552169814
15,-0.14994589528391677
16,-0.03544028781217662
17,-0.08459777388823138
18,-0.06407953132777985
19,-0.0707330823837666
20,-0.050903234050484275
21,-0.09428469223978558
22,-0.07345322017083344
23,-0.11634957956560012
24,-0.11233362313725404
25,-0.08409356477081453
26,-0.13946591801095148
27,-0.09929079461331063
28,-0.057999409453531325
29,-0.06628386831821087
30,-0.1391981591064294
31,-0.12811669903149053
32,-0.13067010758986258
33,-0.11651838626386965
34,-0.1054061595207372
35,-0.1302356057524646
36,-0.09781416734818732
37,-0.1048883161120146
38,-0.1391031459449679
39,-0.13759150994882682
40,-0.15541780765088986
41,-0.15374072569847583
42,-0.1703042501623332
43,-0.16729676374296754
44,-0.12130264414484176
45,-0.1300806522581266
46,-0.12571032520810949
47,-0.13251190799271284
48,-0.12792396759019387
49,-0.11943672677684845
50,-0.10496115895467203
51,-0.13954036510512177
52,-0.12457909896023864
53,-0.10013013502384732
54,-0.12218245733708091
55,-0.13485733567799352
56,-0.13929376792857368
57,-0.13722557447273215
58,-0.11514830220009331
59,-0.06731971416540838
60,-0.07450884862142254
61,-0.06688376858775834
62,-0.09296964382249814
63,-0.07666688888592127
64,-0.08342273122026687
65,-0.04248858507396261
66,-0.05895318145214569
67,-0.06434502451353223
68,-0.04636846972643435
69,-0.4248916849849527
70,-0.17926816217578442
71,-0.19093875043678615
72,-0.14970747723866876
73,-0.12280779147543003
74,-0.1559352669537538
75,-0.15821662025238722
76,-0.1606915577928071
77,-0.18795195292966982
78,-0.1706952839184614
79,-0.11351657538479065
80,-0.12364421716038393
81,-0.12202748200036173
82,-0.12915708708822599
83,-0.20366332990531802
84,-0.20230053942138804
85,-0.1856398504096469
86,-0.17922721486559426
87,-0.18436091284079872
88,-0.21547100019503
89,-0.17539934199515744
90,-0.17195568414686474
91,-0.20444089647627917
92,-0.17024095035051312
93,-0.15585380735571058
94,-0.18341978659814384
95,-0.21413742636171493
96,-0.19722189162123693
97,-0.24032802863053587
98,-0.23441834949518517
99,-0.19479785956992285
100,-0.21645648935241035
101,-0.2170302811040672
102,-0.21372058195478258
103,-0.2197774005317369
104,-0.21950608995520804
105,-0.21906210898613096
106,-0.2210005929961207
107,-0.21910710161503638
108,-0.22135128161920528
109,-0.22220380438278736
