,dtail
0,0.35238788850175845
1,0.3524188185211146
2,0.3777065102037074
3,0.4217554553380022
4,0.4485212107169274
5,0.43216331214873493
6,0.4171072780032966
7,0.3991696368970349
8,0.4163652149799182
9,0.45773074737455954
10,0.47490199157842855
11,0.4724014557676648
12,0.4920444924573031
13,0.4644643844570915
14,0.4804519525429665
15,0.4549070562448853
16,0.44308310146690544
17,0.4594376010262956
18,0.46757214034295
19,0.4567636413067019
20,0.44911764250429653
21,0.4386003377763113
22,0.45167660612474225
23,0.46041384632070204
24,0.44513812503243794
25,0.47212271331363403
26,0.4732609408503868
27,0.4899630285836795
28,0.5081564080024545
29,0.4917079505325139
30,0.5412955950665999
31,0.5335094122944086
32,0.5416641327380052
33,0.5104993598899177
34,0.5372051649820597
35,0.4884945509854213
36,0.4108092024657711
37,0.4610161319890859
38,0.4661476254178961
39,0.44359071004002204
40,0.44815609982100785
41,0.44111427211044874
42,0.4632831106948817
43,0.43552702766621554
44,0.45391548935572174
45,0.44223401645690835
46,0.45082220723710087
47,0.489101952187579
48,0.4904529428548651
49,0.47194555715676473
50,0.4885471650344753
51,0.4764825735603923
52,0.4725404391038175
53,0.46552209544224155
54,0.4802558665233214
55,0.49544913395411616
56,0.5055346736483152
57,0.5042181989262048
58,0.504742178475612
59,0.5007678100489033
60,0.47711937540091387
61,0.44446548343543346
62,0.4680166483743358
63,0.46442641217143676
64,0.4806129794536736
65,0.4766117017690013
66,0.49550047678234804
67,0.5524206076601242
68,0.551294838465078
69,0.5029181386258026
70,0.5034543413631684
71,0.4852999243971427
72,0.4798413929866239
73,0.4412783769864775
74,0.46716340503937925
75,0.49851003533573385
76,0.4870083374890088
77,0.46974815943201537
78,0.4749496190786036
79,0.47019042518090376
80,0.45297959801337667
81,0.49722034239159485
82,0.49649684393806887
83,0.45690095953966325
84,0.46329329549121245
85,0.4762767107851748
86,0.47137608906605916
87,0.4638795882080658
88,0.4645016079593389
89,0.45730366099223413
90,0.4576962099116283
91,0.42742500000500877
92,0.45132498109021846
93,0.4692097891994401
94,0.40662826599910673
95,0.4104577374284198
96,0.39051858005980755
97,0.3867721904226614
98,0.40308529542915783
99,0.4546413252026898
100,0.41707226327720004
101,0.4184659859465679
102,0.4086663582000034
103,0.4139800975012452
104,0.40900868846964455
105,0.4102557571609936
106,0.4108100000245618
107,0.41396953261398683
108,0.40680463375081866
109,0.40885426648428647
