,dtail
0,-1.2019831689700677
1,-1.2273783584810372
2,-1.219069573294839
3,-1.2091667470593381
4,-1.1805575440538263
5,-1.1744704531432415
6,-1.2209472054833665
7,-1.2194425121947972
8,-1.1660272257822237
9,-1.162223875341642
10,-1.2006966266328094
11,-1.1425109929295987
12,-1.1606647502793963
13,-1.1519600259553546
14,-1.2010846884087036
15,-1.1887393833876092
16,-1.1642861043747876
17,-1.1771129548082326
18,-1.2027950922889623
19,-1.2271176049617858
20,-1.2626074953125854
21,-1.2318862588225248
22,-1.2187597280397777
23,-1.255332506973597
24,-1.216659796485977
25,-1.2229055676689178
26,-1.2341887191085728
27,-1.2162700682551792
28,-1.2333996115396704
29,-1.2379787617090743
30,-1.2271619835374028
31,-1.2160868709766621
32,-1.2260355850953524
33,-1.2125812510395388
34,-1.220787258932182
35,-1.2263584207291813
36,-1.2184781522084542
37,-1.1993569712374657
38,-1.1981931690622747
39,-1.2068353597934223
40,-1.2076964298329185
41,-1.2114480190515375
42,-1.2056200927495309
43,-1.2118345574711606
44,-1.1993287778158461
45,-1.1958751457473724
46,-1.1858918975642707
47,-1.2017071550763256
48,-1.162223345927925
49,-1.168583928777359
50,-1.172377448036801
51,-1.0995588694096115
52,-1.0618030958024671
53,-1.0860941521648275
54,-1.1054265136683545
55,-1.0484735290843
56,-1.110319782542289
57,-1.0207544210938175
58,-0.9879882457929301
59,-1.0759097040976162
60,-1.0884123372381276
61,-1.1882740436876578
62,-1.126350712096654
63,-1.1113455722579055
64,-1.0978216085840626
65,-1.1747060782124676
66,-1.1774553849954335
67,-1.1169709901351785
68,-1.144536011359099
69,-1.1283176479028634
70,-1.1318369479784347
71,-0.9720550879945815
72,-1.0286812194836998
73,-1.0393620139415245
74,-1.0367411528367905
75,-1.0294234071804556
76,-1.0074691756453658
77,-1.0086778612191363
78,-1.0002787244623872
79,-0.955625955630458
80,-1.002313613406185
81,-1.0149314830997958
82,-1.0076784811158934
83,-1.047399282667052
84,-0.9858021449224914
85,-1.0402684962909592
86,-1.0181933256625337
87,-1.0556957555984008
88,-1.0556979897097127
89,-1.099746302180137
90,-1.059684797295458
91,-1.0894551779233028
92,-1.0494897308372755
93,-1.0554706609567592
94,-1.0282151441460787
95,-0.9991730969245919
96,-1.022409781491625
97,-1.0198519751525805
98,-1.0616064198925481
99,-1.039154165546637
100,-1.0423964119718276
101,-1.0408183326987015
102,-1.0385412466962742
103,-1.0351516996335415
104,-1.036282650119245
105,-1.0341491838600019
106,-1.0357423245471573
107,-1.036840823047785
108,-1.0384671417004832
109,-1.0370284080880603
