,dtail
0,-1.2352084559716603
1,-1.2876484881902794
2,-1.2278798486960711
3,-1.1925377851369339
4,-1.160056499959934
5,-1.2187647935778387
6,-1.22786834372814
7,-1.1894235728205063
8,-1.1805361087760786
9,-1.1083110370024751
10,-1.1332508022183783
11,-1.0487053247405693
12,-1.0518217291612544
13,-1.0300533613710765
14,-1.0649640656256505
15,-1.1711619670866562
16,-1.1301324287696581
17,-1.1064135363411114
18,-1.064647504678683
19,-1.1655109222013842
20,-1.2382718255455882
21,-1.2580726915786957
22,-1.2282192536463123
23,-1.2254785829714754
24,-1.2019618044877212
25,-1.2370515814994618
26,-1.264805190119277
27,-1.4510040764981567
28,-1.3426849653593533
29,-1.3518664501307793
30,-1.3541469303955276
31,-1.3449218909130303
32,-1.2731644015826176
33,-1.259608535987757
34,-1.3380971783904216
35,-1.3831116525689637
36,-1.3200273332583767
37,-1.3367760675491425
38,-1.294953170698466
39,-1.3015978242123598
40,-1.2921676359852445
41,-1.2906376736478335
42,-1.2739499368524578
43,-1.3160919700517701
44,-1.2833406799293958
45,-1.260766731515423
46,-1.2424028198098063
47,-1.2245147240342655
48,-1.1974505025543618
49,-1.0964698507804582
50,-1.0712622443515394
51,-1.0319262742892985
52,-1.055332622240401
53,-1.0774653121183144
54,-1.1945707256975568
55,-1.1293618264602978
56,-1.2761755494436535
57,-1.184829414001836
58,-1.1423574946165178
59,-1.1618651625421743
60,-1.1612867805608094
61,-1.4060839519771842
62,-1.404586593861033
63,-1.4026069470510172
64,-1.3367843026628048
65,-1.290960773990115
66,-1.2670205342490606
67,-1.2602163668666393
68,-1.3315283128027435
69,-1.382778869290126
70,-1.3377041319832907
71,-1.284011661228069
72,-1.2666148140125029
73,-1.2671088691211672
74,-1.3000985478161273
75,-1.2800997148472297
76,-1.3130167675662823
77,-1.3013035661151553
78,-1.2709205687303986
79,-1.3234759000571203
80,-1.3900719575293794
81,-1.3623191247385256
82,-1.3501504003464535
83,-1.4291682766849017
84,-1.4467743604972134
85,-1.3965869157089361
86,-1.423543369563896
87,-1.4109781250440174
88,-1.4132843114076052
89,-1.410453247096908
90,-1.3960521304803857
91,-1.466814858771969
92,-1.4128585812037666
93,-1.389124539790531
94,-1.4191440073986012
95,-1.3637796466423437
96,-1.350365963654142
97,-1.3504698015819643
98,-1.3455896219043222
99,-1.344206621722957
100,-1.3529894433766514
101,-1.3428059088599158
102,-1.3456598332476533
103,-1.3458422584880694
104,-1.338359301667142
105,-1.3442546260374573
106,-1.3453488744584108
107,-1.346210107467456
108,-1.3479322836499703
109,-1.3482831796799264
