,dtail
0,-0.6268903082499773
1,-0.6464166632610293
2,-0.6392028743266673
3,-0.6842211770848389
4,-0.5622700539365413
5,-0.5268991536489462
6,-0.610808987944552
7,-0.5941573846549357
8,-0.6052187854532144
9,-0.5890250245274768
10,-0.6249907195128297
11,-0.5429415322737483
12,-0.47158473850083904
13,-0.5341673813746979
14,-0.5446647066926971
15,-0.587763438150362
16,-0.5337465569216737
17,-0.5415661609136264
18,-0.49367434798901594
19,-0.5363169635793219
20,-0.519954612593409
21,-0.5010900878720358
22,-0.4878538702259648
23,-0.5570174599306571
24,-0.5526330713257991
25,-0.4385047364013936
26,-0.46378341518654675
27,-0.4789698173774561
28,-0.44395785263344145
29,-0.4722203722868351
30,-0.5326498925562174
31,-0.5375327190126414
32,-0.5812630611894651
33,-0.5158910312074216
34,-0.5012182069029895
35,-0.6129368109139385
36,-0.718250492494071
37,-0.712034427708303
38,-0.6523102523366194
39,-0.5956622257012701
40,-0.5933118674892901
41,-0.5792658004090319
42,-0.5753980950354569
43,-0.5759506066954747
44,-0.5256528028135533
45,-0.5234807687000165
46,-0.5920047241934465
47,-0.5322887804893729
48,-0.5534666644732196
49,-0.6056949867240669
50,-0.5961822187175343
51,-0.5854769208651457
52,-0.5658029707882852
53,-0.5642313795435498
54,-0.5657372671234854
55,-0.5544598862826768
56,-0.5598815186813856
57,-0.5550972101837642
58,-0.5567363425841311
59,-0.5457965295587324
60,-0.5575941097315601
61,-0.6719822123129346
62,-0.5767448994820843
63,-0.6304745296094824
64,-0.5906067043705415
65,-0.642109276391607
66,-0.6050524363533016
67,-0.6071828120336866
68,-0.5667124002263308
69,-0.5627037211099299
70,-0.5909082481555781
71,-0.5060436836043017
72,-0.4605662769273003
73,-0.4645347438245524
74,-0.4897661637328673
75,-0.6239185752871181
76,-0.6090445863252314
77,-0.5755732882415457
78,-0.6077291451820763
79,-0.5722885908387045
80,-0.5892945180224746
81,-0.5736060638698594
82,-0.5911717920783909
83,-0.6420950906077484
84,-0.5951727546480132
85,-0.6888289258544692
86,-0.652712201516894
87,-0.6653530210076373
88,-0.6771909620802955
89,-0.6895131491720992
90,-0.6989068217497285
91,-0.6448918409029379
92,-0.6832815762377639
93,-0.6301207283913828
94,-0.6172487044982313
95,-0.5755590096848194
96,-0.6269568272089088
97,-0.609541450713387
98,-0.6057295919852026
99,-0.5794390144471937
100,-0.5892045744510923
101,-0.5904781252932374
102,-0.6004217424016016
103,-0.591427405482521
104,-0.5851205705790457
105,-0.5786202150396336
106,-0.5836691832994643
107,-0.5819569651508738
108,-0.579164960281481
109,-0.5724889359003822
