,dtail
0,-0.09361324789752054
1,-0.09581593078672708
2,-0.06677115111391967
3,-0.021278210256798463
4,0.005145756519561312
5,-0.022651893867006362
6,-0.025158640904242635
7,-0.037448391131380765
8,-0.05541807614403951
9,-0.012195806513156673
10,-0.00574103978536708
11,-0.006376786917752411
12,-0.010991912872779001
13,-0.025831287911617457
14,-0.023670122904113917
15,-0.049372905157030925
16,-0.03351017828459298
17,-0.039290066998469104
18,-0.01733434755901645
19,-0.023369142938963243
20,-0.02039142637376159
21,-0.03636468238016001
22,-0.045175220260307916
23,-0.035080419859119825
24,-0.0411013932772256
25,-0.030110196905107092
26,-0.019437718113595553
27,-0.02854056231096439
28,-0.0015272557092829257
29,-0.02009629520561329
30,0.03194876100604348
31,0.020190157179451676
32,0.05089587218834895
33,0.0546883310301019
34,0.05900000707874911
35,0.03627107075251882
36,0.03956354153941871
37,0.04944831452099214
38,0.061579002786885335
39,0.03370266792765263
40,0.03556528696213326
41,0.04882161394867171
42,0.0562193032614833
43,0.04504873265450648
44,0.06019078174152775
45,0.054771622676292035
46,0.02466777208265574
47,0.06825782375941167
48,0.08799498049551506
49,0.07520438043073108
50,0.07062306435608787
51,0.0966728194433384
52,0.0526776760508757
53,0.057769065879457585
54,0.07761601344414512
55,0.1075872269872491
56,0.06489015130659252
57,0.06715206998593015
58,0.09782753569581795
59,0.08476873036067631
60,0.11400704806954212
61,0.05050258176776139
62,0.07548304228240552
63,0.05532097868118979
64,0.05602238927450382
65,0.04335773438555875
66,0.04538849483689733
67,0.09901555593775553
68,0.10189602878177717
69,0.07419479070766563
70,0.07246315427246143
71,0.0369740308342645
72,-0.0065310189496551145
73,-0.011776211529230945
74,0.0031891926664112807
75,-0.006044346130290907
76,-0.006261834954079219
77,-0.008413060115567013
78,0.0029744132616985434
79,-0.01306972624926942
80,-0.02343256399815618
81,-0.021257268776382565
82,-0.012938522348511616
83,-0.02602909901712093
84,-0.045190038506949255
85,-0.03147372054849689
86,-0.03621440288193871
87,-0.05146035262502067
88,-0.05079258953992044
89,-0.04305835769349596
90,-0.04855071928053938
91,-0.06209544997147929
92,-0.08390818571524833
93,-0.047797465817539346
94,-0.053293169131319845
95,-0.06438634786935396
96,-0.08916765731921673
97,-0.08253915793609595
98,-0.08246117703382434
99,-0.013347316469826273
100,-0.05007967193066269
101,-0.05793687789970088
102,-0.053613849100309585
103,-0.045238181781490305
104,-0.04155891971313
105,-0.05280255128763625
106,-0.06218077217586987
107,-0.0613141762487701
108,-0.05756049493246007
109,-0.06135008184871775
