,dtail
0,-0.6302336111567965
1,-0.6481162720291822
2,-0.6323919416992083
3,-0.6110242568509148
4,-0.5894552043404764
5,-0.5843003417152843
6,-0.6313094958804687
7,-0.6106516878022914
8,-0.5495502494347945
9,-0.553304845832751
10,-0.5921309572240194
11,-0.5511885437983877
12,-0.5434674668078885
13,-0.5323874801549696
14,-0.5927547068539036
15,-0.5827729021239445
16,-0.5694106149604201
17,-0.571848632104145
18,-0.6338220859615412
19,-0.6344189213491478
20,-0.7253887103960475
21,-0.72305237646091
22,-0.7674504409205778
23,-0.7898261151211319
24,-0.7451836517528341
25,-0.7952749761771014
26,-0.7481180594926045
27,-0.6989183185407352
28,-0.7177431187463893
29,-0.730976059369731
30,-0.7367909805809827
31,-0.703611296265499
32,-0.7027756203769531
33,-0.7106759615519829
34,-0.7172921566147601
35,-0.7053524238294939
36,-0.7038878967371438
37,-0.6894957708022464
38,-0.6868035077326641
39,-0.7009607140289704
40,-0.7009792549869357
41,-0.7005719540137745
42,-0.6899265774215748
43,-0.6786847540454887
44,-0.6872812623324116
45,-0.6625292273460593
46,-0.6360204236593151
47,-0.6693824267014706
48,-0.6566525069511073
49,-0.67214701566275
50,-0.674650365727162
51,-0.6311733549339948
52,-0.6054050234420411
53,-0.6330296576693196
54,-0.6398160135906894
55,-0.6021841066393492
56,-0.6561696083814457
57,-0.6312004504989149
58,-0.6103521804171214
59,-0.6886650046121935
60,-0.7221310800345299
61,-0.7565336645689504
62,-0.7218434746485543
63,-0.6954710604563006
64,-0.683024071007519
65,-0.7322503050693734
66,-0.77177138428262
67,-0.753856010024219
68,-0.7748006798809837
69,-0.7729511445554311
70,-0.7871604679853343
71,-0.6347811677887429
72,-0.7097824837075682
73,-0.7826003553410577
74,-0.8321762033102387
75,-0.8366410107658323
76,-0.8047964874334221
77,-0.7829233754065562
78,-0.7660224944898983
79,-0.7403112178643934
80,-0.854884654131396
81,-0.9077037281603816
82,-0.9142242647961747
83,-0.9444885984922639
84,-0.9022121762359852
85,-0.9039550131108263
86,-0.8569214578139825
87,-0.9345493604562619
88,-0.9260765544023812
89,-0.9656585393747321
90,-0.8985208158922623
91,-0.9467919826488052
92,-0.889551362719293
93,-0.8792359109037335
94,-0.8535754900635704
95,-0.8034370328986941
96,-0.8155410328227084
97,-0.8252386781486574
98,-0.847099410810936
99,-0.8823786645151888
100,-0.8304439201222327
101,-0.8380208844017074
102,-0.8319563685659246
103,-0.8414411913816087
104,-0.8393328029830314
105,-0.8405438646844672
106,-0.8378246504291227
107,-0.8288959145701905
108,-0.8347901006602277
109,-0.8301891664261951
