,dtail
0,-0.6669019003456359
1,-0.6507244231329826
2,-0.6331320922823361
3,-0.6056566207309027
4,-0.5479889104261915
5,-0.7105485524071184
6,-0.6311393295847294
7,-0.5800008084801304
8,-0.5559587105024474
9,-0.527682929113228
10,-0.5324619692545026
11,-0.49250668805488473
12,-0.4733216560508254
13,-0.47033317505039646
14,-0.49206092936656504
15,-0.5111004708592841
16,-0.5028364100115192
17,-0.49018605110348445
18,-0.5053211822084436
19,-0.5692929827450681
20,-0.5474676605553791
21,-0.5722389241236766
22,-0.5635989987821174
23,-0.5697655997487636
24,-0.5710134733501921
25,-0.5536071714106798
26,-0.532279813700181
27,-0.4991259286181095
28,-0.4838329723846432
29,-0.5409052674448788
30,-0.4627326264045423
31,-0.4741320651298708
32,-0.4698061609657043
33,-0.5120521505058182
34,-0.5264644191985898
35,-0.5189236113023139
36,-0.5311222416154863
37,-0.5179942656215089
38,-0.49465677002028996
39,-0.5097279391269933
40,-0.5003135029586014
41,-0.5027557390332671
42,-0.48347639126162834
43,-0.5184526624606386
44,-0.4937479035934039
45,-0.49176902033975395
46,-0.5067513395399141
47,-0.4897001199817157
48,-0.4811053576386561
49,-0.5129127754051643
50,-0.5051295563858729
51,-0.5011234540753142
52,-0.5113552379497373
53,-0.5024392326850176
54,-0.39658264402767407
55,-0.35209623875669793
56,-0.34283838434720243
57,-0.31725817642047194
58,-0.30001266498279405
59,-0.2767309903094889
60,-0.2767340243786831
61,-0.35815447026265423
62,-0.33449197594754865
63,-0.34331412398552075
64,-0.33000365651767344
65,-0.345104974748972
66,-0.3382959640996581
67,-0.3041712182197958
68,-0.24684269945533968
69,-0.26345806047502557
70,-0.2912584039737073
71,-0.23797065203549164
72,-0.2932313064433559
73,-0.3044628719721514
74,-0.2209979935945284
75,-0.24631666332380328
76,-0.27618440879305267
77,-0.2636497116375463
78,-0.20517941257469652
79,-0.2809207685617064
80,-0.27426607282742943
81,-0.23107160680737415
82,-0.22712548739354546
83,-0.2919565470624765
84,-0.30157525666474033
85,-0.30194655885141325
86,-0.30514601407105474
87,-0.2718051170420236
88,-0.30869123722325253
89,-0.2807002510133535
90,-0.2653266818246337
91,-0.26138692474929964
92,-0.255504572408228
93,-0.2422231373604102
94,-0.24553817802491673
95,-0.25301402516984944
96,-0.24010305262063125
97,-0.27824806484025233
98,-0.2528881916509377
99,-0.20520160980899577
100,-0.22768618107388366
101,-0.22512201101470475
102,-0.22543971590784528
103,-0.21930771394456866
104,-0.21141793549701704
105,-0.21478716448756818
106,-0.21195446057045775
107,-0.2068718567373776
108,-0.20993035251598846
109,-0.2100667945022241
