,dtail
0,-0.5131231810585499
1,-0.4727514998692859
2,-0.5070818820603477
3,-0.5308697203329056
4,-0.5534387070078632
5,-0.5076767675986105
6,-0.5044178061111788
7,-0.48120627184253784
8,-0.45502262274705163
9,-0.4378647567746577
10,-0.4440915802703645
11,-0.39205054325207334
12,-0.41892741732828653
13,-0.3807026056826497
14,-0.40883487667649504
15,-0.4047508060977921
16,-0.3627521860442932
17,-0.3797169977470826
18,-0.37868220229207017
19,-0.42254725854829045
20,-0.46461575077637723
21,-0.4867295467836199
22,-0.4239701382316484
23,-0.47016400796273833
24,-0.4654655624462952
25,-0.48704663768922374
26,-0.6666768327874993
27,-0.5710294001709587
28,-0.5074333098155323
29,-0.5458180160756757
30,-0.5289955525824508
31,-0.5010630665868293
32,-0.5019348144276998
33,-0.5625707042658243
34,-0.6376800545288687
35,-0.6321691429960834
36,-0.5945134280764925
37,-0.5815452426402747
38,-0.5803662863584687
39,-0.565923628244293
40,-0.5901414054256124
41,-0.6046484292467894
42,-0.5976833907884914
43,-0.5826076652571094
44,-0.5384980856098927
45,-0.5548518740072903
46,-0.5849044871458174
47,-0.5511476139909285
48,-0.5447125431247459
49,-0.536396747690925
50,-0.5642918749713307
51,-0.5738666826448227
52,-0.5664934543239847
53,-0.5348294161745946
54,-0.5433536298490301
55,-0.5531646363118319
56,-0.5425413872031231
57,-0.5426723696545448
58,-0.5249079708978811
59,-0.5396590794063302
60,-0.5309741485565025
61,-0.56753469433428
62,-0.5970646394394652
63,-0.5464839813465034
64,-0.5445694069047622
65,-0.5111927651568975
66,-0.5565565020802095
67,-0.5369593167858894
68,-0.5179756581250888
69,-0.5656909916595722
70,-0.5791426569719619
71,-0.5700287326701102
72,-0.5279453697520742
73,-0.5370004689603757
74,-0.5497283727290746
75,-0.5534403678253451
76,-0.5862374975854601
77,-0.6155376358018805
78,-0.5389222993560945
79,-0.5008738938752259
80,-0.5193943834605964
81,-0.5378224299033979
82,-0.5601059861792287
83,-0.6314726327593237
84,-0.6346438179250922
85,-0.5822848055730183
86,-0.5638825585569894
87,-0.5671843608096758
88,-0.5852962801364281
89,-0.5617014569335274
90,-0.5205662616274245
91,-0.5555949322502318
92,-0.566102956457675
93,-0.5449482214010424
94,-0.543085526460459
95,-0.5608766632448757
96,-0.5652698345968912
97,-0.5808737893795687
98,-0.5845162666940349
99,-0.5461502158755411
100,-0.5527961163746762
101,-0.544281197631391
102,-0.5447378870581866
103,-0.5432757274778671
104,-0.5384019497092347
105,-0.5363143453646378
106,-0.5308393021282465
107,-0.525931860573706
108,-0.5244587298802179
109,-0.5183761018303221
