,dtail
0,0.20808402604693857
1,0.24976142792716532
2,0.20584230710847765
3,0.18865328919429947
4,0.17153934313182195
5,0.1837825944971624
6,0.18585917667450655
7,0.18799685688358297
8,0.2253023203398714
9,0.22304217567199797
10,0.23070463800505253
11,0.30447417635235985
12,0.2716083466753584
13,0.2995018910588525
14,0.30098464499542243
15,0.3378210501511698
16,0.38572329340174805
17,0.34636022209587686
18,0.3277424739034034
19,0.33892934900979255
20,0.36451466069210897
21,0.3232015275827597
22,0.3192137420615345
23,0.3040803801275144
24,0.29815459007835343
25,0.32903668762436755
26,0.2831315578923515
27,0.3394418347603428
28,0.3812577275051268
29,0.34566713614066913
30,0.3617211204316998
31,0.3560581018067871
32,0.362136979855919
33,0.3529319434033557
34,0.3548272216602631
35,0.31777081882744407
36,0.3505624385984996
37,0.3508633491546681
38,0.3207821076529399
39,0.32855097187937554
40,0.29460591599293445
41,0.2879267824473098
42,0.2883135122719647
43,0.22221201173649213
44,0.2643411899419601
45,0.26144758380447103
46,0.27179693753159173
47,0.264098281738134
48,0.2444384980728663
49,0.2534492848743323
50,0.24995773326370657
51,0.25903513585806875
52,0.2764037296576451
53,0.31604649480480196
54,0.2984378880846549
55,0.2722017217126257
56,0.26954022492381274
57,0.22672626518469913
58,0.21095764185061575
59,0.23805571081700777
60,0.24672818447237566
61,0.27592481968535815
62,0.26444271125334007
63,0.2984094890813163
64,0.3070784523121593
65,0.3603572469490186
66,0.3440026365326001
67,0.3297138344785655
68,0.3613261989826946
69,0.307059948148144
70,0.3236999255639511
71,0.2812633763543278
72,0.3097596991573336
73,0.32224237733048067
74,0.3121668211892578
75,0.3176178226556163
76,0.31705460628595517
77,0.29215316374690636
78,0.3355636642004237
79,0.3822088352149267
80,0.37686565016704476
81,0.3831139629495681
82,0.3094644254636303
83,0.1407766346174409
84,0.21950004911567148
85,0.23445593186970837
86,0.1990543594411446
87,0.19258145870922513
88,0.17626648161304131
89,0.2643500712788451
90,0.2741082426185597
91,0.23956141834691078
92,0.25209621688209854
93,0.2639087909425192
94,0.26395602859737344
95,0.20763210115436095
96,0.2211969389323984
97,0.19430152409463708
98,0.2112657658439995
99,0.24370050911161922
100,0.22630083936206039
101,0.22578952194021726
102,0.22436320791529998
103,0.21760985128276453
104,0.22149856531175008
105,0.21720766530241928
106,0.21719647038256032
107,0.21923167400338964
108,0.21549584869674795
109,0.2147826604641788
