,rtn
2018-03-30,-0.04440020861793141
2018-03-31,0.02236158581140857
2018-04-01,-0.009986557877170907
2018-04-02,0.04919653196103995
2018-04-03,0.0650735880077416
2018-04-04,-0.10860904248102014
2018-04-05,0.0
