,rtn
2018-03-30,-0.013016545937828366
2018-03-31,0.00417786531001262
2018-04-01,-0.013576937256999409
2018-04-02,0.045744811240596955
2018-04-03,0.09989184974605522
2018-04-04,-0.11588079482952124
2018-04-05,0.0
