,rtn
2018-03-30,-0.025007624911412896
2018-03-31,0.017570866485942933
2018-04-01,-0.01941908922043242
2018-04-02,0.052426652353995025
2018-04-03,0.08213748601896108
2018-04-04,-0.10676101322611099
2018-04-05,0.0
