,rtn
2018-03-26,-0.07037098314799833
2018-03-27,-0.06089946313709299
2018-03-28,0.006516595840524096
2018-03-29,-0.15206542553471053
2018-03-30,-0.025007624911412896
2018-03-31,0.017570866485942933
2018-04-01,-0.01941908922043242
