,rtn
2018-03-30,-0.03386489642859806
2018-03-31,0.01696023788842891
2018-04-01,-0.018556169982391835
2018-04-02,0.06043824782585245
2018-04-03,0.10587736891061174
2018-04-04,-0.10187795116132976
2018-04-05,0.0
