,rtn
2018-03-28,0.0003082153569464202
2018-03-29,-0.1478708109008843
2018-03-30,-0.04440020861793141
2018-03-31,0.02236158581140857
2018-04-01,-0.009986557877170907
2018-04-02,0.04919653196103995
2018-04-03,0.0650735880077416
