,rtn
2018-03-30,-0.027005887596234096
2018-03-31,0.018677773879772316
2018-04-01,-0.022509386968509276
2018-04-02,0.048839441542726646
2018-04-03,0.08177527186020327
2018-04-04,-0.10583902312614223
2018-04-05,0.0
