,rtn
2018-03-30,-0.035151212201574085
2018-03-31,0.018157856922544447
2018-04-01,-0.01715553073069301
2018-04-02,0.05461552359639025
2018-04-03,0.09865069428879512
2018-04-04,-0.11559487851370927
2018-04-05,0.0
