,rtn
2018-03-30,-0.027724735218861245
2018-03-31,0.015197874976982936
2018-04-01,-0.02495867828682206
2018-04-02,0.05254902393337048
2018-04-03,0.09365141118256445
2018-04-04,-0.11788336731022975
2018-04-05,0.0
